numb,tweet,label
726,"Gutted ,my slipped disk decided to come back last night,led in bed on Christmas Day while my family having fun downstairs  ",1
727,Happy Winning Wednesday!! Each day is a day of new possibilities. Keep pushing and keep your head up. #live #love #laugh #reachforthestars,0
728,My man has been working out of town for a year already & I still cry every time he has to leave  :(,0
729,Great way to end the day(night?morning?) #😄,0
730,@ian_beckett Have the most wonderful day Ian. ,0
731,Christmas and gabe is not with me ???? what is life rn.,0
732,"Nole, you just can't go easy on a girl's heart can you? #Wimbledon ",0
733,Deserve the world and if you feel like nobody cares or wants you here I do I love you and I care and I want you here don’t let this people tell you that your not worth it because you are your worth everything,0
734,Happy new year to everyone and all the best for 2015  ,0
735,@executivegoth I tried a free Alpha trial to watch #dread and I'm sold. Worth the subscription alone. You all are incredible!,0
736,When ur father AND ur brother lost our transport card...    pic.twitter.com/ZvFZbIgIvo,0
737,I didn't give @chelsopat @s0ccer15 credit for bringing me chocolate milk so here it is 🙏🏼 #grateful,0
738,My Hoosiers and Cards both lost today???© AND the sun has been out 2x in the past 13 days!!  ,0
739,I'm cramping so fucking bad but bb boy isn't here to rub my tummy. ???¢ ,1
740,when Martin stole Sonja's pizza on the MG show ep 4????????,0
741,The fact that I'm leaving warm weather and palm trees for negative weather and snow literally could make me cry.  ??Œ´â??ï¸�â�„ï¸� ???­???­???­,0
742,"They say life's short, but I'm bored already.   ",1
743,Tbh life hurts and this year showed me a lot. I can’t believe i really cared so much about you but all you brought back to me was pain  ,1
744,I wanna die. Stop to cry.,1
745,"Sad day here in Cometland, school is closed for a few weeks  ",0
746,Lost interest in all the things I even loved doing before. π©,1
747,"Thanks to the Giants, I'm going to suffer from serious playoff FOMO come January.. I don't even want to watch their game tonight. ",0
748,150   ????????????????????????2???????????????????????????????????????????????????????   ??????????????????????????????????????????????????????????w   ????????????????????????????????????????????????????????????????????     ?????????????????????????????????????????????????   ??????????1????????????????????????,0
749,should of just slept through this charger game ,0
750,You always find the most comfortable position in bed after the alarm goes off,0
751,Just lost interest in 99% of things in life and want to cut ties with everyone close to me other than family before I end up doing something stupid,1
752,I hate that I can't get everyone in my family a gift but I'm on a fixed income ???¢   ,0
753,Man it's terrible when your  an got a lot of problems more then you can say.,1
754,i didnt get the ariana calendar.,0
755,@Creative_Voices @ScotParl Happy to help :-),0
756,"Heard Willy Nelson singing The Scientist and thought, ""So THIS is the original!"" Then discovered he was just covering Coldplay. ",0
757,"After the first quarter, sales of my game () plan to get 100.000 rubles, including the Russian market and the European  pic.twitter.com/xpQfiqByav",0
758,@cnn please get Sebstian Gorka off of my tv.  The whole trump admin. needs to stop deflecting by talking about Hillary. ,0
759,wtf bro 0 stars in my first attack in war fuck this shit man,0
760,"Waste of time at the GPs this morning regarding  and  feelings. Given some numbers to call for NHS self referral counselling which has up to a 12 month wait ?? The attitude is a ""get on with it"" or change areas of your life you're not happy with ??",1
761,"Isn't it sad to stay the last friday of the year crying alone in the dark ? 
",1
762,Go harder when everyone else has had enough. #relentless #Cleaner,0
763,Any suggestions for helping recurring ?  pic.twitter.com/wmHXU2rJCs,1
764,I'm falling apart and no one cares   pic.twitter.com/2APJu6tKV0,1
765,My last day of cheating on my diet and exercise routine is tomorrow   ,0
766,@executivegoth I tried a free Alpha trial to watch #dread and I'm sold. Worth the subscription alone. You all are incredible!,0
767,"Today #wanking target: #Long #sexy #tongues\nThat's my #fetish - #long #yummy #tongue\nIf any girl want,sent me your tongue photo :) I love it",0
768,Can someone point me in the nearest meme direction? I don’t have insta and now idk where to find them,0
769,"With all of this unnessary  family drama, I feel like moving far away and starting over again. From one thing to another I just feel . Hope I get through this",1
770,How do I find joy and pleasure in life again?,1
771,@MegZ1498 Before 10am town going clean up. Doh fret.,0
772,@MarcMero Happy Aniversary to you both! Hope you have a wonderful day!,0
773,"As someone who's been dealing with  and  nearly all my life, I have always hated inspirational quotes or advice that don't apply to people like me. ""Don't Worry, Be Happy""? Wow, why didn't I think of that? π¤¦πΌβ€β™€οΈ",1
774,Getting an unexpected phone call that instantly cheers you up &amp; makes you smile! :) #week12 #itsthelittlethings #smiles,0
775,@KatSekhotho @Lemii_LoCo Can you falter Katli?,0
776,Nothings worse then finding yourself pushing everyone away. I have lost all interest in the things that use to bring me happiness. I wish I could figure out what I am supposed to be doing with my life right now. So many questions yet so few answers. π•,1
777,Volunteering today with my cousin at a community centre putting on a spread for those alone at  Say no to  at  pic.twitter.com/MJEHIwdpD5,0
778,126  ??????????????????????????????4?????????????????????????????????????????????????????????????????????   ???????.......?????????????????????????????  ????????????.......???????   ??????????????????????????????????????????w  ?????????????????????????????????????????????????????????????????????????????????ww   ??????????????????????????????????,0
779,"my heart breaks into millions of pieces when i see you sad. 
all these endless, painful nights you spent, i tried to be there for you, as much as i could. 
i sacrificed my sleep just to make you feel better. 
and i was fully aware of the fact that the other day i would be tired.",1
780,Think ill have a nap - need it after that game,0
781,"If you are living with , , don't fall for the so-called ""cure"" peddlers here on Twitter. Seek professional medical help.",0
782,"I hate myself. I hate everything but I hate everything about myself.

 ",1
783,i waz astounded by you my idol ms dhoni...when i came to know i m not going to see you in white jersey ..miss u....  you,0
784,"I'm glad I'm loved so much. Otherwise these ""kill your self"" ""Fuck the world"" ""I'm losing my mind"" Thoughts might actually take root.   ",1
785,zayuuum...bey's tatas got huge lol😋 #yummy,0
786,"Depression isn't always sadness, it can also be , anger, tiredness or , sometimes it's a  for help which isn't so visible...",1
787,@itsjohnjosh yessss!!! i'm so glad 😊,0
788,Lost my job 3 1/2 months ago. Broke my back 2 weeks later.. bank account laughs when I need to pay bills or buy food..    I’ll keep fighting this up hill battle till I can’t but I need a vacation to reboot or find life!,1
789,Always that shit! I'm going to be single like 4 ever   pic.twitter.com/PWlkFOYPrK,1
790,Nooooo  will crack the 10 point mark in the 4th quarter ,0
791,Fuck surgery. Fuck laying here watching days pass. I'll just sleep through New Year's Eve. ,1
792,I am the blue ball.     pic.twitter.com/Cy0nFtBk1I,1
793,Hello twitter! My next few tweets are going to be a bit gushy.... Look away if you're feeling bilious!!!,0
794,@mir_btc Eherium should make everybody happy,0
795,@BugsySeigal been reading your Twitter this lunchtime... you're very angry aren't you 😂😂,0
796,Bought a lottery ticket again for tonight in the hope I'll win enough to escape Saturday til Monday to clear my head a bit  ,1
797,Living downtown for the first time while #tiff is happening. Schedule is out today! #excitement #thechildrenact #StanleyTucci #EmmaThompson,0
798,I don't have any gifs to suit my mood for once  ,1
799,People say I ooze happiness kinda ironic don’t you think seeing as I am depressed. Wish I could absorb it instead of emitting it.   ,1
800,All the proud parents on fb about their kids school report and am shitting myself for Graces arriving 😂😂😂  #troublemaker,0
801,Myatt &amp; Smith open the batting! 12 from the first over. #great start,0
802,"So far this med has literally been a life saver, I can laugh, I can smile and days are no longer a drag all the time. I lost my interest in doing things but that should come back very soon. All in all, I'm doing better!!",1
803,"At least  is over 26 minutes ago, but the effects of the Twitter torture still lingers inside of me. , .",0
804,Edge of my seat @GameOfThrones loved it #dragonsontheWall ,0
805,Niall's handwriting is so beautiful 😭,0
806,"I lost interest in the things I loved doing and being with people I loved. I was told many times that I wasnt the same person I was before. I would spend my days alone in my room, crying all day feeling worthless and hating myself.",1
807,promoting taeny while tiff is here yes 👌,0
808,"Dear 2018,
You hurt me. You beat me down. You made me want to end it.
But you pushed me over the finish line.
Goodbye.

Dear 2019,
I pray that you will be happier, and that I can feel worth again.
But even if not,
Bring it on.

I'm ready.

",1
809,"@camiIasvibe happy birthday girly. hope you have an amazing day, and I wish you a year of happiness and success 💞",0
810,You don't understand  until you can't stand your own presence in an empty room.,1
811,Christmas just ain't what it used to be.,1
812,Jay Z came out of retirement just to drop the album of the year on y'all...let that sink in. Have a great day y'all 🙌🏿,0
813,That... I couldn't believe my luck. I was so excited to be with her. Or going to be with her again when I lived in Chandler and she lived in Spokane. We connected again through email. And we started talking and texting and emailing. I was so excited.,0
814,Can we fast forward through today?  Please...  ,1
815, therapy could be an effective option for treating  in adolescents.  pic.twitter.com/Dqo97PbLfn,0
816,some things you said kept me up all night.,1
817,"Rejoice always, #pray continually, #givethanks in all circumstances; for this is God’s will for you in Christ Jesus. 1 Thess. 5:16-18 #joy",0
818,Ugh I'm so fucking tired of this damn insomnia. Most times I just have trouble falling asleep & staying asleep but I could still get about 5-6 hrs overall. But the last couple of wks I just can't fall asleep no matter how hard or how long I try. & If I do it's maybe than an hr,1
819,It really needs to start snowing,1
820,"Even if I should decide to enter into a new  with a new guy, who'd want me now? I'm a ,  excuse of a person.",1
821,We rush to care for physical problems but often act like emotional problems are unimportant.,0
822,I think I am really with depression.  I am sleeping too much and this can't be normal.,1
823,All the bright places \n#movie💯😍,0
824,"You keep losing your self respect , if u keep giving them chances.??   ",0
825,No one should know .  pic.twitter.com/wStdqxdRkk,1
826,Coming up on snap chat so add me asap MATEO_BKNY #snapchat,0
827,Uncharted 4 on Crushing is the least fun I've ever ha splaying a video game  ,0
828,#Bible reading today shows us the Lord has done #great things for us &amp; we are glad. Our mouth is filled with #laughter &amp; tongue with singing,0
829,"The deep  I thought passed last week has come back stronger than before. I need you, please just text me.  pic.twitter.com/fvfT6oKokh",1
830,"My brain caught a bug, Or maybe it was my heart, Darkness gives a fucj    ",1
831,I need to cuddle someone sooooo bad!  ,1
832,Don't ever frown upon someone chasing a dream. Remember you were once chasing one too. HUMILITY ......,0
833, need to understand that  is NOT a phase it is the .,0
834,Sooo sick and tired of being sick and tired and it is a chronic disease with no cure Disease ,1
835,"Silently screaming for help inside, wanting to die and wishing someone would see and help me   ",1
836,Welcome to our new follower @RahmanAccess Have a #wonderful Tuesday!,0
837,Kisses me on my forehead telling me β€come on baby. Relax letβ€™s have some fun. Just for a little whileβ€. Weβ€™re just going to a birthday party for a little while. But I hate people and itβ€™s past my bed time.   ,1
838,"Wajir county is becoming more of fucked  up crib since August 2017.   and nightmare   Economical shutdown,blackout,tribalism, inter-clan clashes, Impunity,staged managed Africa cinema,influx of non locals and many problems.  #",0
839,@nkrrao karamadai ranganatha. Pallikondeeswarar shiva. Some more avl. Dont outrage without reason @kalps1616,0
840,"I feel like a mess. God, help me fix myself.                                                                   ",1
841,"The only possible  for  is trying to convince him/her by a huge . Of course they are right, come on!",0
842,today i realized i have lost interest in so many things and at this i don't know why i am still doing them when instead i want to write and draw and create but what's a steady career for my hobbies?,1
843,"This is it. 2019 *has* to be the year that I take control of my life. On the outside I look successful and happy, but on the inside I feel empty, lost, emotionless, unambitious and lazy. I procrastinate because I don't care about anything. Time to change.  ",1
844,Every time I see the #GBBO advert..... #sugacravings #yummy #dietgonetohell     😋😋😋,0
845,"My mobility was getting worse, my job was/is depressing me & I was in a rut so I pulled myself up & went back to college at 33 yrs old! The fun bit was dropping my hrs at work! Now, altho my   or other probs can't be cured, I'm happier & enjoying what I doβ¬‡οΈ",1
846,I smile,0
847,Happy birthday to one of the many founders of this fabulous company #blessed #TuesdayMotivation #begreat,0
848,Rewatching RKellys trapped in a closet series 😂😂😂 #classic #hilarious,0
849,i try to look ok or to be ok but im so depressed is not even funny lmao i even dreamed i killed myself,1
850,Rabbit races ... 😊 .. simply perfect! \n\nSo glad @LeBatardShow and @Stugotz790 are back!,0
851,U know what's very pathetic? The fact that I dearly miss my professors but they probably forgot about me already. #sad #:(,1
852,I'm sad/depressed again & it's my fault for not changing it.,1
853,Missing San Francisco bit my sister is helping a bit to make me forget about it. ,0
854,When you go out and try to be a part of life & end up feeling like you are less a part of it then when you started.   pic.twitter.com/J625NXrWDb,0
855,"5. KDRAMASSSSS ofcourse, PLL, bigbang theory, greys anatomy, grim, game of thrones",0
856,"My depression has grown so powerful that I've even lost interest in my -vices-.  Coffee, liquor, cigars.. I have all of these things on hand right now, and I just.. don't feel like doing any of it.",1
857,Bless me O friends for I've burst the bubble of #happiness &amp; replaced it with #contentment.\n\nEcstasy of the #unstrucksound is pure #Bliss 🙏,0
858,Who's horny? Snapchat me jchrisco19 #horny #nudes #trade #dm #snap #girls #fun #bored #like #follo4follo #follow #RETWEEET #likeforfolow,0
859,This is starting to be too much for me.. I am starting to get why this is the most depressing time and I am agreeing.. ,1
860,Little things that affect you massively.  ,1
861,  SIBLING ABUSE SURVIVOR? Therapy never worked?  pic.twitter.com/tvcuYnD5nB,1
862,"Why do I have to be forced to become someone I don't want to be?π
",1
863,I will choose to leave than to live..,1
864,??’•you are loved ??’•    pic.twitter.com/iV1owHaj1Q,0
865,do my tweets exist out of my profile cuz i dont think they do no one finds them,0
866,Difficult roads often lead to Beautiful destinations! #keepgoing #keeppushing #startsomewhere #key #start,0
867,Being deprived of Godâ€™s joy will lead you to addictive carnal pleasure... Looking for Love in all the wrong places...! ,0
868,@joeAlane @KayleyHignell Think too timid. I think a £50 fee for all for ETs as suggested by @Wonkypolicywonk is way to go.,0
869,I really got a hair cut last night  ??,0
870,Turning 25 in a few weeks... Getting old sucks!!! ,0
871,This time last year I was on a plane to New York...,0
872,Can't sleep.. been awake for hours! Still haven't come up with an answer.. #stressed #cantsleep #sotired ,1
873,Think I have finally lost interest in my one time favourite show The Walking Dead. Find myself doing other things now whle its on and missing large chunks of the Ahem.....plot!,1
874,I've lost interest in the things that I used to enjoy doing,1
875,Got to love when you can just power through the #workday and everything works out great! #smiling from ear to ear today! 😊😀☺️️😉😁😄😃😀😁 #happy,0
876,Well another day almost gone. So crawling back into my hole and hiding now.,1
877,I'm blessed with a wonderful older sister I'm so happy,0
878,My Face ID doesnβ€™t recognize me when Iβ€™m smiling ,1
879,"Music is so empowering. \nit can literally bring people tears, smiles, laughter, and so many emotions",0
880,"I was deeply struck with her very presence,expressions &amp; soul-penetrating performance.I was lost in her #bliss #NinnuKori  @i_nivethathomas",0
881,"People experience ,  in old age, for living alone or due to lack of close family ties and connections.  pic.twitter.com/dlGIALueNn",0
882,"@iagarwal5 I never knew this !! Oh my god , why ? ",0
883,@Villesportslaw You are way late to the party my friend. We were all over this yesterday... #hilarious,0
884,Damn braids snatched out my edges ???©???©??™„ ,0
885,@ActuallyNPH @RealJamesWoods I didn't realize you weren't acting... You actually are that guy. #smh  #Hercules #ghostsofmississippi,0
886,11:05 on a Saturday and im home alone watching Eragon.  ,0
887,"I seem to be feeling mildly lost... stuck in that weird space where on one hand I feel sad the end of my hols slowly approachs & yet I'm a bit bored of what I've been doing & running out of obvious things to do to def. interest me... not looking for sympathy, just saying. Sigh.",1
888,Spread smiles around everywhere you go\n#spreadingsmiles #smiles #healtyliving #LaughOutLoud #happinessallaround,0
889,"I feel angry at the tiniest of things, have barely any interest in anything I love, and I feel like people use me. I feel like I give too much, and people return nothing. I feel as if it's not worth me talking or doing anything because people don't care enough. I lost something.",1
890,"@mcmalveiro Hi Miguel, that's awesome! Thank you very much for updating us! 😄 -Claire",0
891,When you are with your friend and you are still laughing 😂🙌🏻🔝💕 @Tereza_Gray #FriendsForever #laugh #summer,0
892,@Benmorris04 happy birthday big man 👀😂⚽️,0
893,My problem when sewing is that I constantly flip it right side out even if I know for a fact I've sewn it right cause I get a little dopamine boost seeing my stuff come togeather even if it's just a stright simple hem. AND IT SLOWS ME DOWN SO MUCH. UGH. At least it feels good tho,1
894,??’•you are respectable ??’•    pic.twitter.com/NiQXmIwMda,0
895,We're all #laughing! Eddie Izzard has begun #his probe #into fuzz wrongdoing involving the house of Osiris.,0
896,if i'd known it was going to go from 78 & sunny yesterday to 61 & cloudy today i still wouldn't have done anything differently ,0
897,"so like... i lost all my followers but when i press the thingy to show who i’m following and who my followers are, they’re all there...   Send help ?????   ",0
898,I'm serious.. Sometimes you just need a friend..,1
899,I wish life was simple and painless. Whenever you think you're happy and think you got it all  life comes and screws you over.,1
900,"Not in a festive mood, today.
Just feeling sick and depressed.",1
901,"When u have a cute outfit idea, but u got too fat and can't fit in the pants ?? ",0
902,Is it even trail mix if pretzels are just left ???£???’ ,0
903,"I really need to know which  composer wrote ""Bubbles,"" if only to know who to blame for my week-long melancholy... ",0
904,You must get up from right where you are. Do that and your battles are 70% over. let's talk,0
905,A bit late but had to say Love You Zindagi by The Live 100 experience gave me goosebumps!Big shout to all of them! #awesomeness at its peak,0
906,Back at work! ! This week off went so fast ;(,0
907,Less than 7 weeks to go ,0
908,No one understands me... myself included...,1
909,"When your entire dance company that you haven't seen in years is getting together, but you're the only one not going ",0
910,Realized that not ever having children has made me .,1
911,"Nobody understands, I don't even understand most of the time..... ",1
912,"in just one blink, i lost interest in doing things i thought i love the most???????",1
913,"Feeling a bit down tonight. I wish things would look up instead of me going to bed in tears. I have a sinking feeling my birthday is going to be bad, and I'm not looking forward to that. 
   pic.twitter.com/V9kLfW2CXr",1
914,@CNN @cnnbrk what is the #FakeNews of the day? Need my #laughter to start my day. @foxandfriends @realDonaldTrump @kilmeade @PeteHegseth,0
915,What can you say about @rogerfederer #awestruck.....,0
916,DA NEW YR ALONE I AM  BCAUSE OF WAT HAPPENED 2ME ND NOW YA'LL WANA MAKE MY  WORSE!?!I'VE TRIED MY BEST 2GIVE CHANCES I_,1
917,Mind that night out I had over Christmas?! Nah me either! ,0
918,"""Beautiful, delightful, noble, memorable, as is the world, I yet am well content in my shady crevice"" Christina Rossetti  ",0
919,"Casper, Wyoming is just about  to witness totality 🌝🌚 #amazing #Eclipse2017",0
920,Real talk: I’ve lost all interest in the things I normally loved doing... I feel like I’m losing a bit of β€meβ€... and it sucks... I need to get my drive back!! π”,1
921,New  Instagram by @another_lost_girl Watching Ellen cuz she makes me happy ???? - - - { ... pic.twitter.com/RII4ZUsTNT,0
922,"You promised you wouldn't leave, lie or hurt me. . .  But now I'm stuck being all alone, waiting for you to need me again. . .   ",1
923,Laughter is an instant vacation\nTake a vacation now\n#vacation #laughter #happy #AlenaNaron #LifeCoach #Positvity,0
924,I can tell by the end of the night I'm gonna cut my arm  ,1
925,Girls dmme your snap chat account,0
926,@TeenMomOG2 @Javimarroquin9 @KailLowry He is so cute! Your #minime for sure! #blessing,0
927,Why is tomorrow Monday???  &  LOL,0
928,"oh no  Benny’s “my love, my life” came on shuffle and I’m   pic.twitter.com/gg7pWVFvat",0
929,Super depressed for no reason! Yaayyy. Screw my life lol   ,1
930,One step forward multiple steps back. Still no idea what I can do about it. ,1
931,Listening to this pumped up song to beat my depression so I can leave my apartment,1
932,I feel bad no money for gifts for anyone I pay my bills money is gone   ,0
933,@gammarus @Steel_Con @Scott_Helme People know your serious now brother! #awesome,0
934,Johnny Cash going on day three sleeping in my bed. I must be severely depressed cus he can sense it.  ,0
935,My nephew just told me I can't have a cookie. .,0
936,Cavalry Style Electronic Cigarette  pic.twitter.com/3ia1npbgPU,0
937,"Some of these ,   quotes are just cringe",0
938,"Both addictive romantic relationships and toxic friendships leave us lonely. When we are always engaged in power struggles, there is no chance for real connection.   ",0
939,@RosieHale Bro no you don't you'll be so dissapointed in me 😂 il let you read it next time you're down here tho 💁,0
940,Santorini is so beautiful 😍,0
941,People are truly #amazing. #inspiring day,0
942,User of  unable to think clearly or retain that was learned & will probably be quite . He may suffer periods of .,0
943,Wish I was in Las Vegas for New Years Eve! Alesso and Ingrosso are bringing the New Year in! Would love to see that!! ,0
944,Social connections are important throughout our lives!     pic.twitter.com/cTBXNnn3IL,0
945,"no offense to those who love k culture, u can love it all you want bbs!! 💖 but i just personally want to get to know my own country's-",0
946,﻿Mummy came home and ordered pizza even though there's food in the fridge. I ain't fighting the hypocrisy this time #jalepenos #pine #chicken,0
947,No more Twitter for tonight... Today is officially my birthday.. and I wish I was dead... ????????    pic.twitter.com/t1TP7HcFJr,1
948,@realDonaldTrump where's the proof? ,0
949,"Morning! Good vibes today people!! It's July 11, 2017 at 09:00AM #goodmorning #twitter #happy",0
950,Who's Your Cat Daddy!?\n\n#cats #love #instagood #photooftheday #beautiful #cute #happy #fashion #follo ...,0
951,It is the first purpose of  to make  bearable. Robert Brault,0
952,Feeling like a worthless piece of trash ????,1
953,"Today, set up 3 coffee dates with people you suspect are ,  or just need to talk.  pic.twitter.com/OgPY3IdGAO",0
954,If I ever got paid to be in impractical jokers as one of the people to tell the guys what to do I would do that in a heartbeat #hilarious,0
955,"Do you ever fall asleep before you set your alarm, but then the Lord wakes you up on time anyways 🙌🏻 #WontHeDoIt",0
956,I need to work on being a stronger person emotionally ,1
957,Going over the #script for this weekend! Can't wait to start #filmming! #actorslife #ActressLife #actress  #horrorfilm #HorrorMovies,0
958, exists in places places of lawlessness or dysfunctional governing management,0
959,goin to Atlantic City right now for New Years I should be hype but I feel down as fuck,1
960,So far my  goals is to return to the  with a new membership to start working off not only my  but getting myself in shape. This also means that I need to start eating more healthier as well.,1
961,Just got some very unpleasant news about my uncle...I am so happy that Marijuana exists.,0
962,Thank god the last presentation is over! âœŒ tomorrow is our last day at uni this year. We really need a few days off.  ,1
963,Today is just Monday and I have one this week before going back to wat I call a nightmare SCHOOL!!  ,1
964,"Rules that no longer make sense in this Computer Age
Cuz, many trying to fit into them often end up 
Many have died as a rresult",1
965,Staying alone .. Meditation time ... Sufian Session ...  :),0
966,I can not watch @BobsBurgersFOX  on my lunch anymore. I am laughing way too much by myself for this to be acceptable. #crazylady ,0
967,There days where I wanna end my life so bad because of my little sister. My parent I call her names and I am spoiled the one but yet she get everything and goes into my room takes everything. She the one that I am scared also who hurts me the most. .,1
968,I hate my life…it never going get better…depression is hell…I feel no one understand me…I only understand myself…,1
969,My biggest wish is to one day have a true friend. To be accepted the way I am.,1
970,Feeling depressed. Need to find who i am and job wise,1
971,Today just isn't a good day for me. :( ,1
972,"I don't have any new years resolutions, just a prayer that something will take my life this year   ",1
973,Im so sleepy during the day but once I'm in bed I have trouble falling asleep smh /:,1
974,All my photos from July disappeared. I could cry. Santa what have you done............,0
975,Full of #optimism after the FP Summit yesterday. Thanks to @melindagates @FP2020Global @UNFPA and @DFID_UK we're thinking about #HerFuture,0
976,@bugusdiemon Happy birthday cuzzo many blessing🙌🏾💪🏾🇳🇬💯#KeepGrinding #blessed,0
977,I've lost so much interest in a lot of things that I use to love doing and idk why :^),1
978,Just realised I haven't cleaned my teeth in days,0
979,"40billion:   a well written, thought-provoking & mind illuminating book to unite, connect & save humanity â€¦",0
980,Is anyone else w  able to consciously realize and understand that they are loved but is just for some reason unable to feel loved? ... weird shit man,1
981,Superb artistic performance  at  What a voice !!! ,0
982,"This can't be right, being back at work so soon ",0
983,"I lost interest in things I once loved doing, I lost the passion to keep it going, crazy how this illness is slowly eating me",1
984,"3 weeks -  tapering (long)

The last 4 days my mental health has went downhill rapidly, never in my life have I fought  to this scale. It's started interfering in my life 4 days ago & it's taken over. I have no life. I constantly am scared, fearful.. cont.",1
985,@missmarilynx Hahaha @BigScottGibson almost fell off the sofa laughing at that point. The wee jump he did as if he was scared too 😭,0
986,Need to get out of this godforsaken place  ,1
987,Gonna find my baby gonna hold her tight gonna grab me some afternoon delight,0
988,"Just seen recent pics of Liz Hurley in swimming costume , she looks amazing 😍 #beauty ",0
989,What a day!!! What a month!!! #solucky #blessed #cloud9 #ecstatic 👰😆🚘💞,0
990,Don't you want to be my girl ?   ,0
991,"I hate this feeling, but I brought it on myself   I hope that those I have hurt won't give up on me ??",1
992,Well I've made the step towards a better 2015 by admitting I need help ,1
993,"Seeing you being distracted for at least 70% of the time makes me feel like an object all over again. Something I took forever to understand that I wasn't. Now I think I probably am. 
  ",1
994,"Everybody hates me for no reason…
  ",1
995,????When your days are grey and he gets the best of you.....even when you don't want to. ????,1
996,"I've been in a funk all day, just feeling a little down  ",1
997,"fallen for the temptation that is @alwayssunny, brilliant show! #hilarious",0
998,Best evening adult drink w/chocolate #satisfaction is @Nestle DARK hot chocolate + chili powder + cinnamon + whiskey #delicious ☕️,0
999,"Shakespeare Dictionary: The word 'knotty-pated' means 'block-headed, dull-witted' ",0
1000,Christmas without you     pic.twitter.com/IKzGhX6ZI8,0
1001,"My phone is now strictly for music, memes, twitter, and YouTube bcx nobody calls or texts me???? ",1
1002,OKAY! TAAS NA KAMAY KO! DI KO MARETRIEVE UNG PICTURES FROM LAST NIGHT'S ROAD TOUR! KILL ME NOW!!! :'( ,0
1003,"Hewwo, I'm kinda feeling down. I don't think I'm ever going to be noticed as an artist. I promote and such but I'm not sure what would draw attention to others besides requests. Which is fine but I'm not really making a name for myself. And I hate it.     pic.twitter.com/8yZKCDI8xh",1
1004,Feeling sad again. Nothing feels right.  ,1
1005,I see you smiling through the steam of my coffee cup,0
1006,@riley_sager Happy US Publication day Riley!! So excited for you and for everyone who is yet to read the amazing #FinalGirls #TwoDaysFor🇬🇧,0
1007,"Suicide, at 50-year peak    pic.twitter.com/ORXFwCDC6G",0
1008,I really wish I would have more time to draw blog  about . I'm sure they'd be helpful to many...,0
1009,Been left and grandma's house want to see mummy and daddy   ,1
1010,Plum Blossom Patterned White Ceramic Smoking Pipe  ,0
1011,"I've lost interest in a number of things I loved doing, 2017 was rubbish bruh...",1
1012,"2014 has been super kind to me, I'll never forget it. Total lifechanger. Best year I've had since I was a teen. Blessed ",0
1013,Were starting an @insecurehbo club at my job. Every Monday we must be caught up on required watching. @opjumpstartlb @IssaRae ,0
1014,Being lost in my own mind   ,1
1015,Happy new year... 2017 Bye bye the year of ,0
1016,and now I got tickets to Hamlet #yay #happy #londontheatre,0
1017,It's time like this that the lord is testing me and I just want give up. Just kill me now!   ,1
1018,"To come out of , you make friends but coming together in knowledge is rare. Be a friend in knowledge and uplift each other.",0
1019,Thank you everyone for your support. I've been struggling with a lot and you've really helped me feel a bit more human and a bit less alone. I hope you guys are feeling less alone too,1
1020,Sorry for the sining in the rain and film spam. this year I genuinely lost interest in these types of things that would bring me so much happiness and felt so lost as to why they stopped doing so but I’m finally falling in love again with all these things I’m glad to have them back,1
1021,I thought leaving would make it better. It did but then it got worse .    â�¤ï¸�,1
1022,"I have everything,the talent and the things that I want but I donβ€™t have the people. sad layf",1
1023,So tired to blend in ??â–½?‹    pic.twitter.com/S71Lb5dNeo,1
1024,I'm so over 2018. What an awful year. I would like to hope things will be better but today I feel low. ,1
1025,"@LordeWorldRU @lordelive Ur so welcome buddy, u kids were awesome 😘",0
1026,of course my only follower unfollows,0
1027,@LovinUnited That'll be Madrid throwing a huff over Morata and De Gea. Fuck them,0
1028,My new alarm is praying. I wake up in the morning feeling like @KeshaRose oh 😍 evolution,0
1029,LibertySeeds: realDonaldTrump LizCrokin Great #start for #MAGA ...,0
1030,"Maybe I’m too complicated to be loved...π’”
  ",1
1031,So I had three big tubs of Ben & Jerrys at my mums and she gave them all to my sister  ???¢???¢???¢,0
1032,Like I'm going for a subway when I clearly shud be eating salad ??�·???­ ,0
1033,Nearly 12 o'clock and we are here listening to music and my girlie is making me howl with her dancing #oldtunes #daughter #laughs #memories,0
1034,the reason why i lost interest in doing the things i love.,1
1035,im gonna be  when he dies,1
1036,I lost interest in all the things I loved and found an escape in doing them...that's how much my life is fucked up.,1
1037,137.5  ?????????????????????????????????????????????????????????????????????????????????   ?????????????????????w??????????????????????????   ??????????????????????????????????????   ???????????????w??????????????????w  ?????????????????????????????w   ??????????????????????????   ????????????????????w  pic.twitter.com/tAiKEuhgZ3,0
1038,You guys like my mask? I call it a 'smile' 🙂 #INFJproblems #INFJ #adulting #workingthroughthepain #life #love #joy #mask #smile,0
1039,Adam Sandler is actually super hilarious &amp; all his movies are funny &amp; heartwarming,0
1040,@mrosenbaum711 Happy Birthday 🎈🎊🎁 Have an awesome filled day of awesomeness.,0
1041,"What an amazing statement, really clears things up. @realDonaldTrump #believeme #tremendous #maga #russia",0
1042,I cut today. And I’m not proud of it.  lmao I feel so edgy putting a depression hashtag. Whateva idc.,1
1043,New years eve smh I wish I could take it back I miss u so ur smile ur laugh I want it all back but I cnt   ,0
1044,"Therapy is all screwed up during the holidays, left me feeling out of sorts worse than the holidays themselves  ",0
