id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1072160857956601857,1072160857956601857,1544458042000,2018-12-10,18:07:22,?aeianei? ?na GTB,595723500,honeyfaaa,Steve Rogers.,,It’s always the night before my day shift when I’ll have trouble falling asleep,[],[],[],0,0,0,[],[],https://twitter.com/Honeyfaaa/status/1072160857956601857,False,,0,,,,,,,"[{'user_id': '595723500', 'username': 'Honeyfaaa'}]",,,,
1072158248030142465,1072154972605833219,1544457420000,2018-12-10,17:57:00,?aeianei? ?na GTB,342811822,stephvniemar,steph,,I’m tired af even when I dont take melatonin 🤷🏼‍♀️ yet still have trouble falling asleep 🤦🏼‍♀️ lmao,['kariarroyooo_'],[],[],1,0,1,[],[],https://twitter.com/stephvniemar/status/1072158248030142465,False,,0,,,,,,,"[{'user_id': '342811822', 'username': 'stephvniemar'}, {'user_id': '3910705873', 'username': 'kariarroyooo_'}]",,,,
1072147091370270721,1072143744156225541,1544454760000,2018-12-10,17:12:40,?aeianei? ?na GTB,769624199430148096,drashleyedes,Dr. Ashley N Edes,,"If you ever have trouble falling asleep, you can use the sunset feature (with relaxing sounds if you want) and it slowly dims (mine is set to 10min but I think you can go up to 30min). Even on nights when I don't feel tired when I lay down, that feature calms me down quickly.",['louisehcox'],[],[],0,0,1,[],[],https://twitter.com/DrAshleyEdes/status/1072147091370270721,False,,0,,,,,,,"[{'user_id': '769624199430148096', 'username': 'DrAshleyEdes'}, {'user_id': '848592692082872322', 'username': 'louisehcox'}]",,,,
1072139956473208835,1072139956473208835,1544453059000,2018-12-10,16:44:19,?aeianei? ?na GTB,372000907,karensanchez80,Karen Sanchez,,I cannot relate to people that have trouble falling asleep bc the second I even sit on the couch I’m out lmfao ask my friends.,[],[],[],0,0,1,[],[],https://twitter.com/KarenSanchez80/status/1072139956473208835,False,,0,,,,,,,"[{'user_id': '372000907', 'username': 'KarenSanchez80'}]",,,,
1072125917026242562,1072125917026242562,1544449712000,2018-12-10,15:48:32,?aeianei? ?na GTB,28884408,katiechrz,Katie - MiniKitty,,"Me to my community yesterday: I luckily rarely ever have trouble falling asleep!
Me last night after lying awake for 3 hours: LET ME FACE LET ME FACE LET ME FACE MY FEARS~",[],[],[],0,0,4,[],[],https://twitter.com/KatieChrz/status/1072125917026242562,False,,0,,,,,,,"[{'user_id': '28884408', 'username': 'KatieChrz'}]",,,,
1072105895109189632,1072105895109189632,1544444938000,2018-12-10,14:28:58,?aeianei? ?na GTB,1427441886,__alea,eurydice is TIRED,,i have trouble falling asleep like that shit’s not news to me anymore but apparently now i also have trouble STAYING asleep??? THE AUDACITY,[],[],[],0,0,0,[],[],https://twitter.com/__alea/status/1072105895109189632,False,,0,,,,,,,"[{'user_id': '1427441886', 'username': '__alea'}]",,,,
1072013859681034240,1072013859681034240,1544422995000,2018-12-10,08:23:15,?aeianei? ?na GTB,3174996619,e_dgarfernandez,Edgar Fernandez,,"Man sometimes I have trouble falling asleep on Sunday nights because I know that once I fall asleep, I’m gonna have to wake up for school in the morning and I can’t prepare too much for that",[],[],[],0,1,4,[],[],https://twitter.com/E_dgarFernandez/status/1072013859681034240,False,,0,,,,,,,"[{'user_id': '3174996619', 'username': 'E_dgarFernandez'}]",,,,
1072010148695195649,1072010148695195649,1544422111000,2018-12-10,08:08:31,?aeianei? ?na GTB,930202530,lvepjm,tay,,why do i have so much trouble falling asleep :(,[],[],[],0,0,1,[],[],https://twitter.com/lvepjm/status/1072010148695195649,False,,0,,,,,,,"[{'user_id': '930202530', 'username': 'lvepjm'}]",,,,
1071900652312375298,1071900652312375298,1544396005000,2018-12-10,00:53:25,?aeianei? ?na GTB,3422541874,goroakch,Nyarlathotep Apologist,,it's storming outside so I'll definitely have trouble falling asleep orzz,[],[],[],0,0,1,[],[],https://twitter.com/goroakch/status/1071900652312375298,False,,0,,,,,,,"[{'user_id': '3422541874', 'username': 'goroakch'}]",,,,
1071898702661349376,1071836278230986753,1544395540000,2018-12-10,00:45:40,?aeianei? ?na GTB,297578568,pipejtv,PIPe,,"Awww

I have one of these  https://www.amazon.com/dp/B00M3SGCUE/  and it kinda works. It won’t magically cure everything, but it gives you a quick fix

Make sure not to have it on before bed as you’re going to have trouble falling asleep","['snnowmann', 'fire', 'silcris88', 'zemnmez', 'trypticfox']",['https://www.amazon.com/dp/B00M3SGCUE/'],[],0,0,1,[],[],https://twitter.com/PIPeJTV/status/1071898702661349376,False,,0,,,,,,,"[{'user_id': '297578568', 'username': 'PIPeJTV'}, {'user_id': '1364902526', 'username': 'Snnowmann'}, {'user_id': '808840', 'username': 'fire'}, {'user_id': '987467778', 'username': 'Silcris88'}, {'user_id': '601449312', 'username': 'zemnmez'}, {'user_id': '2510916786', 'username': 'trypticfox'}]",,,,
1071786445965279233,1071653642372087808,1544368776000,2018-12-09,17:19:36,?aeianei? ?na GTB,90050911,claytonluke01,Clayton Luke,,I'm thinking of this also. I never have trouble falling asleep. I just always wake up 3 to 4 hours later and can't fall back asleep. Only during the week when I know I have to be up early for work. Weekends I'm good. Also now I've associated my room with insomnia.,['dvntownsend'],[],[],0,0,0,[],[],https://twitter.com/ClaytonLuke01/status/1071786445965279233,False,,0,,,,,,,"[{'user_id': '90050911', 'username': 'ClaytonLuke01'}, {'user_id': '32202200', 'username': 'dvntownsend'}]",,,,
1071604985337667584,1071594332245901312,1544325512000,2018-12-09,05:18:32,?aeianei? ?na GTB,15881687,pauloclayton,Paulo Clayton,,"This happens to me when putting our 3-year-old to bed. I’ll pass out on the floor in her room, but have trouble falling asleep in my comfy bed with many comfy covers.",['crowdermusic'],[],[],0,0,2,[],[],https://twitter.com/pauloclayton/status/1071604985337667584,False,,0,,,,,,,"[{'user_id': '15881687', 'username': 'pauloclayton'}, {'user_id': '19191229', 'username': 'crowdermusic'}]",,,,
1071392466731978754,1071347247764393984,1544274844000,2018-12-08,15:14:04,?aeianei? ?na GTB,1175374916,lizdepriest,Liz DePriest,,"Usually I’m too tired to have trouble falling back asleep, so I guess that’s a bonus?",['littlechambers'],[],[],0,0,0,[],[],https://twitter.com/LizDePriest/status/1071392466731978754,False,,0,,,,,,,"[{'user_id': '1175374916', 'username': 'LizDePriest'}, {'user_id': '60232129', 'username': 'littlechambers'}]",,,,
1071338791456014337,1071338791456014337,1544262047000,2018-12-08,11:40:47,?aeianei? ?na GTB,1066680547185954816,cischan1,Cischan🦉,,"#AvengersEndgame #Thor 
You said the sun would shine on US again. Another daybreak, brother. I still have trouble falling asleep…  pic.twitter.com/tGpy6KuxQ0",[],[],['https://pbs.twimg.com/media/Dt4o8bxV4AEmSxH.jpg'],0,0,1,"['#avengersendgame', '#thor']",[],https://twitter.com/cischan1/status/1071338791456014337,False,,0,,,,,,,"[{'user_id': '1066680547185954816', 'username': 'cischan1'}]",,,,
1071305232984895488,1071305232984895488,1544254046000,2018-12-08,09:27:26,?aeianei? ?na GTB,1034803380789510144,kaespzaa,Karina,,"Shouldn’t have slept earlier, now I’m gonna have trouble falling asleep",[],[],[],0,0,1,[],[],https://twitter.com/kaespzaa/status/1071305232984895488,False,,0,,,,,,,"[{'user_id': '1034803380789510144', 'username': 'kaespzaa'}]",,,,
1071195387992645632,1071195387992645632,1544227857000,2018-12-08,02:10:57,?aeianei? ?na GTB,936796179194671104,yukuyong,⛸,,I usually listen to one hour loops of Knock On or Try Again when I have trouble falling asleep  pic.twitter.com/zY8lg9fJY6,[],[],[],0,2,18,[],[],https://twitter.com/yukuyong/status/1071195387992645632,False,,1,,,,,,,"[{'user_id': '936796179194671104', 'username': 'yukuyong'}]",,,,
1071192781585031168,1071192781585031168,1544227235000,2018-12-08,02:00:35,?aeianei? ?na GTB,150836452,enuffadotcom,Justin Ballard,,".@Haken_Official
I am dying to get back to sleep again
I lie in my bed but I’ve seen the end
My days are numbered
In death I discover
Insomnia 
Insomnia

This is my new refrain every time I have trouble falling asleep...",['haken_official'],[],[],0,0,1,[],[],https://twitter.com/EnuffaDotCom/status/1071192781585031168,False,,0,,,,,,,"[{'user_id': '150836452', 'username': 'EnuffaDotCom'}, {'user_id': '164446121', 'username': 'Haken_Official'}]",,,,
1071162247324540928,1071162040381792256,1544219955000,2018-12-07,23:59:15,?aeianei? ?na GTB,884231524354273281,midwestcryptid,#LOONA_BUTTERFLY [ X X ],,im actually falling asleep im no joke having trouble keeping my eyes open but i didnt have time to get coffee and if i did thatd be a bad idea cuz i work early tomorrow and coffee works too well on me so i wouldnt be able to sleep tonight. much to think about,[],[],[],0,0,0,[],[],https://twitter.com/midwestcryptid/status/1071162247324540928,False,,0,,,,,,,"[{'user_id': '884231524354273281', 'username': 'midwestcryptid'}]",,,,
1071137043508486145,1071137043508486145,1544213946000,2018-12-07,22:19:06,?aeianei? ?na GTB,1054526551,riley_miller23,Riley Miller,,I would have never gotten in trouble in high school for falling asleep at mass if the Catholic Church was this gassed up...  https://twitter.com/JoyyUnSpeakable/status/1070724088690282496 …,[],['https://twitter.com/JoyyUnSpeakable/status/1070724088690282496'],[],0,0,1,[],[],https://twitter.com/riley_miller23/status/1071137043508486145,False,https://twitter.com/JoyyUnSpeakable/status/1070724088690282496,0,,,,,,,"[{'user_id': '1054526551', 'username': 'riley_miller23'}]",,,,
1071078004498018304,1070514055222198272,1544199870000,2018-12-07,18:24:30,?aeianei? ?na GTB,912900908555653120,scretladyspider,Elle Rose 🦊,,"I have trouble falling asleep until about 3 or 4am, even though I don't drink very much caffeine (none after the afternoon, I work evenings) and have tried lots of OTC sleep aids with no luck. If I shouldn't take melatonin, what do you recommend?","['bethybsqu', 'adamconover', 'whipsical', 'katetweetez']",[],[],0,0,0,[],[],https://twitter.com/scretladyspider/status/1071078004498018304,False,,0,,,,,,,"[{'user_id': '912900908555653120', 'username': 'scretladyspider'}, {'user_id': '371924884', 'username': 'BethyBSQU'}, {'user_id': '5880462', 'username': 'adamconover'}, {'user_id': '1094446796', 'username': 'whipsical'}, {'user_id': '1066175866063994880', 'username': 'katetweetez'}]",,,,
1070976169762156544,1070976169762156544,1544175591000,2018-12-07,11:39:51,?aeianei? ?na GTB,875870929628184576,jesschekov,jess,,"are there any mythological/folklore/ancient religious ""deities"" of/for sleep???? if so how do I utilize my secular ~spiritual practice~ to ask for their help??????

I generally have insomnia, a lot of trouble falling asleep and dont get deep restful sleep once I do",[],[],[],0,1,0,[],[],https://twitter.com/jesschekov/status/1070976169762156544,False,,0,,,,,,,"[{'user_id': '875870929628184576', 'username': 'jesschekov'}]",,,,
1070924130759766016,1070924130759766016,1544163184000,2018-12-07,08:13:04,?aeianei? ?na GTB,953653840582029312,ggukiefied,raven [ia],,"anyways i told my psych i have trouble falling asleep so she said shes gonna change my meds and shes like ""what u want us to do"" and im like uhhh help me sleep??  pic.twitter.com/5OAyl3M7L5",[],[],['https://pbs.twimg.com/media/Dtyv0bNU4AAosyD.jpg'],1,0,5,[],[],https://twitter.com/ggukiefied/status/1070924130759766016,False,,0,,,,,,,"[{'user_id': '953653840582029312', 'username': 'ggukiefied'}]",,,,
1070911622015803393,1070911622015803393,1544160201000,2018-12-07,07:23:21,?aeianei? ?na GTB,1380084637,canonlotobedra,天元突破 Canon Doyle,,"About tonight
- SonicFox is a legend
- I might have trouble falling asleep due to Smash anxiety. It's gonna be hard to outshine that DLC.",[],[],[],1,0,8,[],[],https://twitter.com/CanonLotobedra/status/1070911622015803393,False,,0,,,,,,,"[{'user_id': '1380084637', 'username': 'CanonLotobedra'}]",,,,
1070906569204756480,1070851199660810240,1544158997000,2018-12-07,07:03:17,?aeianei? ?na GTB,377104756,_katie_el,kate,,"Haha it sounds ideal, I have trouble falling asleep like that but just realised there's nothing stopping me from getting drunk 🥂",['cinsistence'],[],[],0,0,1,[],[],https://twitter.com/_katie_el/status/1070906569204756480,False,,0,,,,,,,"[{'user_id': '377104756', 'username': '_katie_el'}, {'user_id': '1011402173370941440', 'username': 'CInsistence'}]",,,,
1070898804197605377,1070898804197605377,1544157145000,2018-12-07,06:32:25,?aeianei? ?na GTB,595039737,thehazardsolove,hail the winter days after dark,,"podcast rec: if you, like me, sometimes have trouble falling asleep i highly endorse ""nothing much happens"" it's very chill bedtime stories about things like meeting friends at a tree lighting, relaxing at home, etc. it's very soothing",[],[],[],0,0,1,[],[],https://twitter.com/thehazardsolove/status/1070898804197605377,False,,0,,,,,,,"[{'user_id': '595039737', 'username': 'thehazardsolove'}]",,,,
1070799196201078791,1070732175224508418,1544133397000,2018-12-06,23:56:37,?aeianei? ?na GTB,19184483,marshavoices,Marsha Crenshaw 🌊🌊🐴🐕😽🌊🌊,,"My experience with Zoloft for depression and panic disorder is good with no real side effects. The trazodone has been a lifesaver for sleep. I have trouble *falling* asleep, so I take it a few hours before bed. If you have trouble *staying* asleep, take it right before bed.",['narcabuserecvry'],[],[],0,0,2,[],[],https://twitter.com/marshavoices/status/1070799196201078791,False,,0,,,,,,,"[{'user_id': '19184483', 'username': 'marshavoices'}, {'user_id': '1010903556780707841', 'username': 'NarcAbuseRecvry'}]",,,,
1070773403609690113,1070773403609690113,1544127248000,2018-12-06,22:14:08,?aeianei? ?na GTB,48655443,kingintatters,conflagration,,one of the things in artists and three of the songs are just nature recordings because i have trouble falling asleep in silence... i wish i could exclude them and see the rest of my profiling  https://spotifywrapped.com/share/b06d181913 …,[],['https://spotifywrapped.com/share/b06d181913'],[],0,0,0,[],[],https://twitter.com/kingintatters/status/1070773403609690113,False,,0,,,,,,,"[{'user_id': '48655443', 'username': 'kingintatters'}]",,,,
1070722654167068672,1070722654167068672,1544115148000,2018-12-06,18:52:28,?aeianei? ?na GTB,3304049728,swanqueenswen,The Shy Bee 🐝✨,,"What sounds do you find soothing? — The sound of rain hitting a window pane is definitely soothing. When I used to have trouble falling asleep, I would ope…  https://curiouscat.me/SwanQueenSwen/post/725559847?t=1544115148 …",[],['https://curiouscat.me/SwanQueenSwen/post/725559847?t=1544115148'],[],1,0,4,[],[],https://twitter.com/SwanQueenSwen/status/1070722654167068672,False,,0,,,,,,,"[{'user_id': '3304049728', 'username': 'SwanQueenSwen'}]",,,,
1070719234378993665,1070719234378993665,1544114333000,2018-12-06,18:38:53,?aeianei? ?na GTB,1031746993494925312,halestotheeffno,Haley,,"Me: 
Help, I have trouble falling asleep at night.  

Common sense and science: 
Turn off the TV, put down your phone, stop drinking 5 cups of coffee...

Me:  pic.twitter.com/3wYrgUeewt",[],[],[],0,0,0,[],[],https://twitter.com/halestotheEFFno/status/1070719234378993665,False,,1,,,,,,,"[{'user_id': '1031746993494925312', 'username': 'halestotheEFFno'}]",,,,
1070706953553358850,1070704641145520129,1544111405000,2018-12-06,17:50:05,?aeianei? ?na GTB,911340066651250688,oohlacle,Jessica,,I have trouble even randomly falling asleep. Plus I always have to be in a bed. I can’t sleep on a couch or chair. My husband can legit fall asleep on a kitchen chair and be fine,['joshdemaria'],[],[],1,0,1,[],[],https://twitter.com/OohLaCLE/status/1070706953553358850,False,,0,,,,,,,"[{'user_id': '911340066651250688', 'username': 'OohLaCLE'}, {'user_id': '24137386', 'username': 'JoshDeMaria'}]",,,,
1070677773281300480,1070677773281300480,1544104448000,2018-12-06,15:54:08,?aeianei? ?na GTB,21155012,_ellyg_,Elly,,I used to have trouble falling asleep at the beginning of the year so I made a sleep playlist on Spotify and it polluted my Spotify Top Songs of 2018 🙃🙃🙃,[],[],[],0,0,3,[],[],https://twitter.com/_ellyg_/status/1070677773281300480,False,,0,,,,,,,"[{'user_id': '21155012', 'username': '_ellyg_'}]",,,,
1070643481662668800,1070643481662668800,1544096272000,2018-12-06,13:37:52,?aeianei? ?na GTB,65900527,demonladys,Mars,,"i have to get up in an hour and im having trouble falling back asleep, should i just get up now",[],[],[],1,0,0,[],[],https://twitter.com/demonladys/status/1070643481662668800,False,,0,,,,,,,"[{'user_id': '65900527', 'username': 'demonladys'}]",,,,
1070577309814587392,1070577309814587392,1544080495000,2018-12-06,09:14:55,?aeianei? ?na GTB,1855422469,shxniah_,Niah🌞,,I have so much trouble falling asleep bc my brain never stops,[],[],[],1,0,0,[],[],https://twitter.com/Shxniah_/status/1070577309814587392,False,,0,,,,,,,"[{'user_id': '1855422469', 'username': 'Shxniah_'}]",,,,
1070576367446736896,1070576367446736896,1544080271000,2018-12-06,09:11:11,?aeianei? ?na GTB,492447433,bigbossofthegym,adumb,,I never fail to have trouble falling asleep before a big final,[],[],[],0,0,1,[],[],https://twitter.com/bigbossofthegym/status/1070576367446736896,False,,0,,,,,,,"[{'user_id': '492447433', 'username': 'bigbossofthegym'}]",,,,
1070499962931294214,1070499962931294214,1544062054000,2018-12-06,04:07:34,?aeianei? ?na GTB,507552801,mlax_cghsnc,Gibbons Men's Lax,,Draft complete! The Wood squad looks STRONG this year... @GordonGalloway1 I hear melatonin helps people who have trouble falling asleep.,['gordongalloway1'],[],[],0,0,3,[],[],https://twitter.com/mlax_cghsnc/status/1070499962931294214,False,,0,,,,,,,"[{'user_id': '507552801', 'username': 'mlax_cghsnc'}, {'user_id': '1160630011533103106', 'username': 'GordonGalloway1'}]",,,,
1070443519041552384,1070443519041552384,1544048597000,2018-12-06,00:23:17,?aeianei? ?na GTB,56664920,merepine_,✧･ﾟ: * shiny swablu *:･ﾟ✧,,i wanted to make a whiny tweet about how i have trouble falling asleep again bc im so on edge but idk what to say. good night,[],[],[],1,0,4,[],[],https://twitter.com/merepine_/status/1070443519041552384,False,,0,,,,,,,"[{'user_id': '56664920', 'username': 'merepine_'}]",,,,
1070405355069333504,1068674503935324160,1544039498000,2018-12-05,21:51:38,?aeianei? ?na GTB,1039548414076350465,em203eleo,Ellysa Leo,,Great video! I will definitely use these tips as I have trouble falling asleep too.,['robinpersadwl'],[],[],0,0,0,[],[],https://twitter.com/EM203ELeo/status/1070405355069333504,False,,0,,,,,,,"[{'user_id': '1039548414076350465', 'username': 'EM203ELeo'}, {'user_id': '771684231235993600', 'username': 'RobinPersadWL'}]",,,,
1070401646923001866,1070401646923001866,1544038614000,2018-12-05,21:36:54,?aeianei? ?na GTB,2546907266,peterdraws1,Peter Draws ✍️,,Sometimes I have trouble falling asleep when I lay down in bed because I get too excited about how comfy I am,[],[],[],8,46,262,[],[],https://twitter.com/PeterDraws1/status/1070401646923001866,False,,0,,,,,,,"[{'user_id': '2546907266', 'username': 'PeterDraws1'}]",,,,
1070218439535587328,1070218439535587328,1543994934000,2018-12-05,09:28:54,?aeianei? ?na GTB,442888511,poliphonix,Luke,,wow i’m so freaking tired rn i can’t wait to hop into bed so i can finally start wasting time until i’m not tired anymore and inevitably have trouble falling asleep so that i can wakeup just in time to be tired enough to actually fall asleep in the first place,[],[],[],0,0,2,[],[],https://twitter.com/poliphonix/status/1070218439535587328,False,,0,,,,,,,"[{'user_id': '442888511', 'username': 'poliphonix'}]",,,,
1070159776342896640,1070159776342896640,1543980947000,2018-12-05,05:35:47,?aeianei? ?na GTB,55703934,hoco23,Holly Mata,,Gonna try this 2x a day for 14 days! I NEVER have trouble falling asleep but ALWAYS wake up in middle of the night and have trouble falling BACK asleep. They say tart cherry juice helps…  https://www.instagram.com/p/Bq_aKiIBqdW/?utm_source=ig_twitter_share&igshid=1odypsmzo6x42 …,[],['https://www.instagram.com/p/Bq_aKiIBqdW/?utm_source=ig_twitter_share&igshid=1odypsmzo6x42'],[],0,0,0,[],[],https://twitter.com/Hoco23/status/1070159776342896640,False,,0,,,,,,,"[{'user_id': '55703934', 'username': 'Hoco23'}]",,,,
1070143134942806016,1069527049197502464,1543976980000,2018-12-05,04:29:40,?aeianei? ?na GTB,17422910,jclagares,J.C.   ϟf,,I’ve just started watching the series... seen a few episodes and it’s so disturbing. Can’t watch before bed or I’ll have trouble falling asleep pondering what our technology is doing to us.,"['what_meli_said', 'highsnobiety', 'nycnatavist']",[],[],0,0,0,[],[],https://twitter.com/jclagares/status/1070143134942806016,False,,0,,,,,,,"[{'user_id': '17422910', 'username': 'jclagares'}, {'user_id': '63483234', 'username': 'what_meli_said'}, {'user_id': '11319582', 'username': 'highsnobiety'}, {'user_id': '1149915721', 'username': 'NYCnatavist'}]",,,,
1070138493576171520,1070138490162110464,1543975873000,2018-12-05,04:11:13,?aeianei? ?na GTB,950516533343563776,sweetmarikim,마리,,"My recent bedtime reading on Audible, 'Lab Girl' narrated by Hope Jahren herself. Her warm, soft voice comforts me so well, the only trouble I have now is I kept falling asleep so fast.  pic.twitter.com/JGganHzlY8",[],[],['https://pbs.twimg.com/media/DtnlMMCU8AAY00n.jpg'],0,1,1,[],[],https://twitter.com/Sweetmarikim/status/1070138493576171520,False,,0,,,,,,,"[{'user_id': '950516533343563776', 'username': 'Sweetmarikim'}]",,,,
1070136638821597184,1070136638821597184,1543975431000,2018-12-05,04:03:51,?aeianei? ?na GTB,190162474,cassersemis,Cass Sersemis,,Have you ever used medication to help you sleep ? I’m really having trouble sleeping — I’ve had phenergan to help me sleep especially when flying or if I have trouble falling asleep  https://curiouscat.me/cassersemis/post/724628108?t=1543975431 …,[],['https://curiouscat.me/cassersemis/post/724628108?t=1543975431'],[],0,0,0,[],[],https://twitter.com/cassersemis/status/1070136638821597184,False,,0,,,,,,,"[{'user_id': '190162474', 'username': 'cassersemis'}]",,,,
1070134031885524992,1070134031885524992,1543974809000,2018-12-05,03:53:29,?aeianei? ?na GTB,1645192808,eplesh,Matthias / Eplesh,,Literally everyone is getting hyped for smash. I am so excited to see where Ultimate takes us. I am so excited I actually have trouble falling asleep ...,[],[],[],0,0,1,[],[],https://twitter.com/Eplesh/status/1070134031885524992,False,,0,,,,,,,"[{'user_id': '1645192808', 'username': 'Eplesh'}]",,,,
1070042342218846208,1070042342218846208,1543952949000,2018-12-04,21:49:09,?aeianei? ?na GTB,365928838,lyssaeds,frodo baggins,,i wish i didn’t have so much trouble falling asleep. i need a strict bedtime cause i can’t be trusted after midnight 🙄,[],[],[],0,0,8,[],[],https://twitter.com/lyssaeds/status/1070042342218846208,False,,0,,,,,,,"[{'user_id': '365928838', 'username': 'lyssaeds'}]",,,,
1070027254221152256,1070017950017568775,1543949352000,2018-12-04,20:49:12,?aeianei? ?na GTB,3218702296,sadistickuma,♘♞Kuma♞♘,,I have trouble falling asleep. But once I do manage I'm ok. Haha the hat is for a doll for a friend,[],[],[],1,0,0,[],[],https://twitter.com/SadisticKuma/status/1070027254221152256,False,,0,,,,,,,"[{'user_id': '3218702296', 'username': 'SadisticKuma'}]",,,,
1070017000422825984,1069831598206525445,1543946907000,2018-12-04,20:08:27,?aeianei? ?na GTB,1011611572920373248,ryanmillsgaming,PuppyPokéTrainer | Ash Ryan,,"Are you having trouble sleeping?  I have issues falling asleep, but I was told to gently rub your eyelids like how a baby does while trying to fall asleep.  It slows your heart rate and calms your nerves to help you fall asleep.  I haven't had a long night since I started this.",['et3rn4lhunt3r'],[],[],1,0,1,[],[],https://twitter.com/RyanMillsGaming/status/1070017000422825984,False,,0,,,,,,,"[{'user_id': '1011611572920373248', 'username': 'RyanMillsGaming'}, {'user_id': '1010659389815050240', 'username': 'ET3RN4LHUNT3R'}]",,,,
1070014996187357189,1070014996187357189,1543946429000,2018-12-04,20:00:29,?aeianei? ?na GTB,959954553708871681,shortysbrain,Emø Unicørn Møm ||-//,,"I've heard people say that ""you shouldn't work in your room or on your bed because then your brain doesn't associate those places with sleep, therefore you'll have trouble falling asleep""

But, I do both of those things all the time and they don't affect my sleep at all. For me,",[],[],[],1,0,2,[],[],https://twitter.com/shortysbrain/status/1070014996187357189,False,,0,,,,,,,"[{'user_id': '959954553708871681', 'username': 'shortysbrain'}]",,,,
1070012602305015809,1070011808562393088,1543945858000,2018-12-04,19:50:58,?aeianei? ?na GTB,226558059,rifandayd,"Yulio Difelani, R.",,The busiest month of the year and suddenly I have trouble falling asleep. Again.,[],[],[],0,0,0,[],[],https://twitter.com/rifandayd/status/1070012602305015809,False,,0,,,,,,,"[{'user_id': '226558059', 'username': 'rifandayd'}]",,,,
1069985205597954048,1069779456682713089,1543939327000,2018-12-04,18:02:07,?aeianei? ?na GTB,1008796660837814272,mieawalker,mieacharise,,"Now I understand why I would fall asleep EVERY TIME this movie was on. I promise you, if you have trouble falling asleep....... this is your sleep aid!","['irenemcho', 'reillystyley']",[],[],1,0,2,[],[],https://twitter.com/MieaWalker/status/1069985205597954048,False,,0,,,,,,,"[{'user_id': '1008796660837814272', 'username': 'MieaWalker'}, {'user_id': '156394535', 'username': 'irenemcho'}, {'user_id': '153339082', 'username': 'reillystyley'}]",,,,
1069983455298097152,1069983451313553408,1543938909000,2018-12-04,17:55:09,?aeianei? ?na GTB,2858494064,shiroterra,ShiroTerra,,"[Day 16] probably no stream today, have had trouble falling asleep earlier, hardly slept now and woke up because stomach pains and back pains and knee pains, we shall see how i feel in about 2 hours",[],[],[],1,0,1,[],[],https://twitter.com/ShiroTerra/status/1069983455298097152,False,,0,,,,,,,"[{'user_id': '2858494064', 'username': 'ShiroTerra'}]",,,,
1069879502191288321,1069879502191288321,1543914125000,2018-12-04,11:02:05,?aeianei? ?na GTB,2213383334,_janellyy1,yanelly,,Why do I always have trouble falling asleep I’m tired😣,[],[],[],0,0,0,[],[],https://twitter.com/_janellyy1/status/1069879502191288321,False,,0,,,,,,,"[{'user_id': '2213383334', 'username': '_janellyy1'}]",,,,
1069875027175190529,1069875027175190529,1543913058000,2018-12-04,10:44:18,?aeianei? ?na GTB,2776320826,_lrmj,l e w i s,,Been having trouble falling asleep lately and honestly if I don't get my shit together soon ima have to throw hands with myself,[],[],[],0,0,2,[],[],https://twitter.com/_LRMJ/status/1069875027175190529,False,,0,,,,,,,"[{'user_id': '2776320826', 'username': '_LRMJ'}]",,,,
1069813845525479424,1069813835790467072,1543898471000,2018-12-04,06:41:11,?aeianei? ?na GTB,1055061224877158400,cavetown_socks,Autumnn,,"Okay, on to depression. I have trouble falling asleep at night because of my fear of death. And I know I shouldn’t let Dema control me like Nico and the Niners says, but It’s not that easy. My friend has a similar problem, we both have trouble sleeping.",[],[],[],1,0,0,[],[],https://twitter.com/cavetown_socks/status/1069813845525479424,False,,0,,,,,,,"[{'user_id': '1055061224877158400', 'username': 'cavetown_socks'}]",,,,
1069803189325701120,1069444829795495937,1543895930000,2018-12-04,05:58:50,?aeianei? ?na GTB,885612991428820992,fiolyadyra,🇺🇸SF-VETERAN🇺🇸,,I've fallen in love with little Boo n Happy. I watch them at night when I have trouble falling asleep or feel stressed n anxious due to my PTSD. The way Boo cares for his baby brother is just the sweetest. 😍🐒😘,['themonkeyboo'],[],[],0,0,1,[],[],https://twitter.com/FiolYadyra/status/1069803189325701120,False,,0,,,,,,,"[{'user_id': '885612991428820992', 'username': 'FiolYadyra'}, {'user_id': '219081873', 'username': 'TheMonkeyBoo'}]",,,,
1069677636866183170,1068857795708166145,1543865996000,2018-12-03,21:39:56,?aeianei? ?na GTB,73737270,weissegiraffe,don't believe the hype 🐑,,"Day 3c: a song that reminds you of spring: Ry Cooder - Paris, Texas
 https://youtu.be/X6ymVaq3Fqk  
(I actually have an entire spring playlist that I listen to when I have trouble falling asleep and this is the opening track)",[],['https://youtu.be/X6ymVaq3Fqk'],[],1,0,1,[],[],https://twitter.com/weissegiraffe/status/1069677636866183170,False,,0,,,,,,,"[{'user_id': '73737270', 'username': 'weissegiraffe'}]",,,,
