,id,conversation_id,date,username,tweet_processed,hashtags,tweet_original,target
153,981465007023013888,981465007023013888,2018-04-04,eilyasofea,"It has been so long since I last played with my makeup. I’ve lost interest in everything that I used to love doing. But now I’m trying my best to do things that I actually love doing haha!
Who says tanned girls can’t wear bold colours? Hehe 💋  pic.twitter.com/1VjEYHNuht",[],"It has been so long since I last played with my makeup. I’ve lost interest in everything that I used to love doing. But now I’m trying my best to do things that I actually love doing haha!
Who says tanned girls can’t wear bold colours? Hehe 💋  pic.twitter.com/1VjEYHNuht",1
155,981332776040398849,981332776040398849,2018-04-04,imemahh,"I lost interest in everything, you know? All the things I used to love doing, I haven’t done them in months. Major pieces of me are missing and no one even sees that I’m fading away.",[],"I lost interest in everything, you know? All the things I used to love doing, I haven’t done them in months. Major pieces of me are missing and no one even sees that I’m fading away.",1
159,979258521463136256,979258521463136256,2018-03-29,brentongivens,"NEVER let what someone says to you get in your way of doing whatever positive thing it is you're doing. Because of this woman and several other black people, I have lost my faith and interest in most black people. I'll stick to my friends and the few stars I adore. Wish things",[],"NEVER let what someone says to you get in your way of doing whatever positive thing it is you're doing. Because of this woman and several other black people, I have lost my faith and interest in most black people. I'll stick to my friends and the few stars I adore. Wish things",1
160,979201397773295616,979201397773295616,2018-03-29,tami_warbritton,I have lost all interest in the things I used to love doing and it’s making me discouraged😌,[],I have lost all interest in the things I used to love doing and it’s making me discouraged😌,1
162,978879572811878402,978879572811878402,2018-03-28,witchsheep,I lost interest in everything I dreamed of doing and I’m too scared to do the few things I know I want. I guess I’m just here.,[],I lost interest in everything I dreamed of doing and I’m too scared to do the few things I know I want. I guess I’m just here.,1
165,978144502325137408,978144502325137408,2018-03-26,thirmariaa__,I’m losing and have lost interest in a lot of things I was doing,[],I’m losing and have lost interest in a lot of things I was doing,1
166,976543818328756227,976543559770918912,2018-03-21,allydestoutt,"I completely detached myself from friends, family and work. I lost interest in things I used to love doing like being social, singing, doing hair etc. the biggest thing I noticed from being that far in a dark place was this:",[],"I completely detached myself from friends, family and work. I lost interest in things I used to love doing like being social, singing, doing hair etc. the biggest thing I noticed from being that far in a dark place was this:",1
167,975456011292168193,975450055942524929,2018-03-18,visual_jackson,"It's as if there's an obstacle always preventing me from being happy or reaching my goal. I probably sound ridiculous but I wouldn't be surprised if I was told that I have some type of disorder. I've lost interest in so many things now, the things I loved, I have stopped doing",[],"It's as if there's an obstacle always preventing me from being happy or reaching my goal. I probably sound ridiculous but I wouldn't be surprised if I was told that I have some type of disorder. I've lost interest in so many things now, the things I loved, I have stopped doing",1
168,975211881475358721,975211881475358721,2018-03-18,ffrances_marie,its been a while since i lost interest in all the things i like doing.,[],its been a while since i lost interest in all the things i like doing.,1
169,974547862179651584,974545397078110208,2018-03-16,lokihyunedaf,I mean... I really love the career I chose (and it's like the only thing I see myself doing in the future) but because of some things that happened while taking the pre-course... I have lost all interest and motivation in studying...,[],I mean... I really love the career I chose (and it's like the only thing I see myself doing in the future) but because of some things that happened while taking the pre-course... I have lost all interest and motivation in studying...,1
170,973442526182068226,973441679633117187,2018-03-13,surekhapillai,"this is exactly how i lost interest in pretty much everything that i wanted to do, know and learn more about once upon a time. now im happy doing trees and romance leaving important things to self appointed important people.",[],"this is exactly how i lost interest in pretty much everything that i wanted to do, know and learn more about once upon a time. now im happy doing trees and romance leaving important things to self appointed important people.",1
171,972830003774844928,972830003774844928,2018-03-11,aalreemaalhajri,"“I lost interest in everything, you know? All the things I used to love doing, I haven’t done them in months. Major pieces of me are missing and no one even sees that I’m fading away.",[],"“I lost interest in everything, you know? All the things I used to love doing, I haven’t done them in months. Major pieces of me are missing and no one even sees that I’m fading away.",1
172,971425014359535616,971425014359535616,2018-03-07,niccaquirante,"Nasa point ako na idek what exactly I'm REALLY great at. I stopped doing the things I used to love, I lost interest in improving my skills, and I just settled with what I already have/am. 

Jack of all trades, master of none.

I need to push myself.
I need to move forward.",[],"Nasa point ako na idek what exactly I'm REALLY great at. I stopped doing the things I used to love, I lost interest in improving my skills, and I just settled with what I already have/am. 

Jack of all trades, master of none.

I need to push myself.
I need to move forward.",1
175,970150589098213376,970150589098213376,2018-03-04,jisunlw,i was just thinking and as im growing older ive lost interest in things that i used to lovw doing,[],i was just thinking and as im growing older ive lost interest in things that i used to lovw doing,1
176,969962041430675458,969962041430675458,2018-03-03,solumca,"I've lost interest in football and it's so sad. 
When a game is on now, I can be doing other things I ordinarily wouldn't be doing when a game is on.",[],"I've lost interest in football and it's so sad. 
When a game is on now, I can be doing other things I ordinarily wouldn't be doing when a game is on.",1
177,968898393312555009,968898393312555009,2018-02-28,nadayassin96,Elhamdullaah I've lost every bit of interest in most of the things I've been doing up till now elhamdullah elhamdullah y3ni ☺,[],Elhamdullaah I've lost every bit of interest in most of the things I've been doing up till now elhamdullah elhamdullah y3ni ☺,1
178,968436856999178240,968436856999178240,2018-02-27,franciaaaj,"I lost interest in everything, you know? All the things I used to love doing, I haven’t done them in months. Major pieces of me are missing and no one even sees that I’m fading away.",[],"I lost interest in everything, you know? All the things I used to love doing, I haven’t done them in months. Major pieces of me are missing and no one even sees that I’m fading away.",1
181,966128741670846470,966128741670846470,2018-02-21,furipsu,I've lost all interest in doing things ever since the 18th.,[],I've lost all interest in doing things ever since the 18th.,1
182,965205934577369090,965205934577369090,2018-02-18,aeniina,"If I can travel back in time, I want to be a fairy godmother to my younger self. Seeing me grow up and telling myself to find things that caught my interest and let it grow into passion. So that I dont feel lost like right now. Doing things just bcs I can but.. still lost.",[],"If I can travel back in time, I want to be a fairy godmother to my younger self. Seeing me grow up and telling myself to find things that caught my interest and let it grow into passion. So that I dont feel lost like right now. Doing things just bcs I can but.. still lost.",1
183,963053200709509120,963053200709509120,2018-02-12,engy_nan,"I've lost interest in many things, What the hell am I doing ?!!! No tennis, no college and no energy for any thing just laying down on the coach watching Movies .. WHAT A LIFE!!
",['#doingshitallday'],"I've lost interest in many things, What the hell am I doing ?!!! No tennis, no college and no energy for any thing just laying down on the coach watching Movies .. WHAT A LIFE!!
#Doingshitallday",1
184,962540470147559424,962540470147559424,2018-02-11,nadelreyy,I've lost interest in the things that i love doing.,[],I've lost interest in the things that i love doing.,1
185,962346635320676352,962346635320676352,2018-02-10,nexciaa,i have already lost interest in the things i used to love doing,[],i have already lost interest in the things i used to love doing,1
186,962224269181648896,962224269181648896,2018-02-10,chrstnlabs,"I lost interest in things I once loved doing, I lost the passion to keep it going, crazy how this illness is slowly eating me",[],"I lost interest in things I once loved doing, I lost the passion to keep it going, crazy how this illness is slowly eating me",1
187,961914332354236416,961914332354236416,2018-02-09,joojoonator,I lost interest in going outside and actually doing things...how do I get that back,[],I lost interest in going outside and actually doing things...how do I get that back,1
188,960523356461195265,960519433130147840,2018-02-05,zeroic,"last year was the longest and worst year. i managed to finish reading only 2 books, lost interest in a lot of things, spent most of my time staring at laptop screen without doing anything, ate only when i really had to, questioned my life choices, motivation zero.",[],"last year was the longest and worst year. i managed to finish reading only 2 books, lost interest in a lot of things, spent most of my time staring at laptop screen without doing anything, ate only when i really had to, questioned my life choices, motivation zero.",1
191,959954979434868737,959954979434868737,2018-02-04,thrustoppa,im starting to wonder why have i lost interest in everything lately... like my body is sick and is not doing its usual stuff.... things lost its taste.. hays,[],im starting to wonder why have i lost interest in everything lately... like my body is sick and is not doing its usual stuff.... things lost its taste.. hays,1
192,959892563594326016,959892563594326016,2018-02-03,_mariilopezz,It really makes me sad noticing I've lost interest in a lot of things I used to love doing,[],It really makes me sad noticing I've lost interest in a lot of things I used to love doing,1
193,959098960081248256,959096362531946496,2018-02-01,lecsajor,Outgrown that. I work a good office job and go to school BUT I refuse to let the things I truly find interest in get lost in the midst of it all. I don’t want to look back on my life & wish things could’ve been different so I try doing it all now. But anyways sorry 4 the rant,[],Outgrown that. I work a good office job and go to school BUT I refuse to let the things I truly find interest in get lost in the midst of it all. I don’t want to look back on my life & wish things could’ve been different so I try doing it all now. But anyways sorry 4 the rant,1
194,958702738782728193,958702738782728193,2018-01-31,sketchni,"While we're on that subject, between the ages of 12 and 21, I went through a LOT of shit. Shit that has left me the way I am today. Someone dependent on medication to be able to half-smile. Someone who has lost all interest in things that I used to love doing. ",['#bellletstalk'],"While we're on that subject, between the ages of 12 and 21, I went through a LOT of shit. Shit that has left me the way I am today. Someone dependent on medication to be able to half-smile. Someone who has lost all interest in things that I used to love doing. #BellLetsTalk",1
196,956485671333457920,956485671333457920,2018-01-25,bctanical,"to be completely honest i’ve lost a lot of interest in the things i love, even the things i’ve only recently started to enjoy, and i don’t think that’s a good thing, im worried for myself (i don’t even know what mx are doing)",[],"to be completely honest i’ve lost a lot of interest in the things i love, even the things i’ve only recently started to enjoy, and i don’t think that’s a good thing, im worried for myself (i don’t even know what mx are doing)",1
197,956176925159927809,956176925159927809,2018-01-24,asknownasboop,"Wow my views just aren’t the same anymore, I use to support things I don’t really support anymore, i use to care about things that I lost interest in these days, things that I use to love doing, I’m not as passionate about anymore. I guess all it takes is a bitter taste.",[],"Wow my views just aren’t the same anymore, I use to support things I don’t really support anymore, i use to care about things that I lost interest in these days, things that I use to love doing, I’m not as passionate about anymore. I guess all it takes is a bitter taste.",1
198,955584965361758213,955584965361758213,2018-01-23,crashfu,"My depression has grown so powerful that I've even lost interest in my -vices-.  Coffee, liquor, cigars.. I have all of these things on hand right now, and I just.. don't feel like doing any of it.",[],"My depression has grown so powerful that I've even lost interest in my -vices-.  Coffee, liquor, cigars.. I have all of these things on hand right now, and I just.. don't feel like doing any of it.",1
200,954701581726994434,954701581726994434,2018-01-20,jasmineelm,"""I lost interest in everything, you know? All the things I used to love doing, I haven’t done them in months. Major pieces of me are missing and no one even sees that I’m fading away.""",[],"""I lost interest in everything, you know? All the things I used to love doing, I haven’t done them in months. Major pieces of me are missing and no one even sees that I’m fading away.""",1
201,954415555900882944,954415555900882944,2018-01-19,hhasnadr,"sbnrnya udh lama tau/ngerasa ini tp gprnh berani ngasih tau org atau bahkan ngaku ke diri sendiri:

1. i dont like reading as much as i used to entah knp tp kata org org ini common if you are suffering from depression; you lost interest in the things that you used to like doing",[],"sbnrnya udh lama tau/ngerasa ini tp gprnh berani ngasih tau org atau bahkan ngaku ke diri sendiri:

1. i dont like reading as much as i used to entah knp tp kata org org ini common if you are suffering from depression; you lost interest in the things that you used to like doing",1
202,953760440298954752,953760440298954752,2018-01-18,ar262x,"“I lost interest in everything, you know? All the things I used to love doing, I haven’t done them in months. Major pieces of me are missing and no one even sees that I’m fading away.”",[],"“I lost interest in everything, you know? All the things I used to love doing, I haven’t done them in months. Major pieces of me are missing and no one even sees that I’m fading away.”",1
203,953637619681828864,953637619681828864,2018-01-17,mutualirwin,"depression is fucking shitty, I started things I thought I would enjoy doing like my YouTube channel, my blog, ive lost interest in everything i fucking loved. fuck You depression",[],"depression is fucking shitty, I started things I thought I would enjoy doing like my YouTube channel, my blog, ive lost interest in everything i fucking loved. fuck You depression",1
205,953507633696096257,953507633696096257,2018-01-17,alreemalhajrii4,"“I lost interest in everything, you know? All the things I used to love doing, I haven’t done them in months. Major pieces of me are missing and no one even sees that I’m fading away.",[],"“I lost interest in everything, you know? All the things I used to love doing, I haven’t done them in months. Major pieces of me are missing and no one even sees that I’m fading away.",1
206,953421725382963200,953421725382963200,2018-01-17,aliaalsuwaidi55,"“I lost interest in everything, you know? All the things I used to love doing, I haven’t done them in months. Major pieces of me are missing and no one even sees that I’m fading away.”",[],"“I lost interest in everything, you know? All the things I used to love doing, I haven’t done them in months. Major pieces of me are missing and no one even sees that I’m fading away.”",1
209,952433706559557632,952432687331139585,2018-01-14,sweetasfuck69,"I feel angry at the tiniest of things, have barely any interest in anything I love, and I feel like people use me. I feel like I give too much, and people return nothing. I feel as if it's not worth me talking or doing anything because people don't care enough. I lost something.",[],"I feel angry at the tiniest of things, have barely any interest in anything I love, and I feel like people use me. I feel like I give too much, and people return nothing. I feel as if it's not worth me talking or doing anything because people don't care enough. I lost something.",1
210,952329940321619969,952329940321619969,2018-01-14,furipsu,I've lost all interest in doing things ever since the 18th.,[],I've lost all interest in doing things ever since the 18th.,1
212,951839103594762241,951839103594762241,2018-01-12,roydinero_,It’s crazy how I’ve lost interest in the things I used to love doing. Guess that’s just apart of growth,[],It’s crazy how I’ve lost interest in the things I used to love doing. Guess that’s just apart of growth,1
213,951769280739184641,951769280739184641,2018-01-12,camilasjonas,jdjdjd no nvm also i usually do snapchats of me listening but I really lost interest in snapchat these months I don’t even feel like doing it shshsh depression teas got me bad I lost interest in a lot of things I used to love,[],jdjdjd no nvm also i usually do snapchats of me listening but I really lost interest in snapchat these months I don’t even feel like doing it shshsh depression teas got me bad I lost interest in a lot of things I used to love,1
214,951517257657716736,951517257657716736,2018-01-11,_tilthenextlyfe,lost all interest in doing the things I loved the most. all I wanna do these days is just lay in bed & sleep.,[],lost all interest in doing the things I loved the most. all I wanna do these days is just lay in bed & sleep.,1
216,950057813778288641,950057813778288641,2018-01-07,fattima367,"I lost interest in everything, you know? All the things I used to love doing, I haven’t done them in months. Major pieces of me are missing and no one even sees that I’m fading away.",[],"I lost interest in everything, you know? All the things I used to love doing, I haven’t done them in months. Major pieces of me are missing and no one even sees that I’m fading away.",1
217,949139891064991744,949139891064991744,2018-01-05,dylansfearfiles,I haven't made a video in a while. I just lost interest in doing scary stories. I'm not going to stop scary story narration but I do think I am going to change my focus to true crime and discussions of horror films. I just really want to discuss things I'm passionate about more.,[],I haven't made a video in a while. I just lost interest in doing scary stories. I'm not going to stop scary story narration but I do think I am going to change my focus to true crime and discussions of horror films. I just really want to discuss things I'm passionate about more.,1
219,948880280156217345,948880280156217345,2018-01-04,x_sayli,I’ve lost interest in most things other than music in life that’s why I suppose i indulge and tend to spend more when it comes to music. That’s the only thing i find myself happily doing,[],I’ve lost interest in most things other than music in life that’s why I suppose i indulge and tend to spend more when it comes to music. That’s the only thing i find myself happily doing,1
220,948667212285358080,948667212285358080,2018-01-03,dawdlingpoet,"I seem to be feeling mildly lost... stuck in that weird space where on one hand I feel sad the end of my hols slowly approachs & yet I'm a bit bored of what I've been doing & running out of obvious things to do to def. interest me... not looking for sympathy, just saying. Sigh.",[],"I seem to be feeling mildly lost... stuck in that weird space where on one hand I feel sad the end of my hols slowly approachs & yet I'm a bit bored of what I've been doing & running out of obvious things to do to def. interest me... not looking for sympathy, just saying. Sigh.",1
221,948650889312636928,948650889312636928,2018-01-03,edweenuh,I lost interest in so many things I used to love doing,[],I lost interest in so many things I used to love doing,1
222,948304046758150144,948304046758150144,2018-01-02,marthakanes,"I was supposed to finish an application for a college, but as I was doing it I lost my interest in the school. There were a lot things that made the college not for me so I stopped doing it",[],"I was supposed to finish an application for a college, but as I was doing it I lost my interest in the school. There were a lot things that made the college not for me so I stopped doing it",1
223,947452434716139522,947450058575769601,2017-12-31,dominicnicole_,"I may have lost interest in things I used to love doing but I also went back to what I loved the most, something that's been a part of me since I was like 10 years old. That's listening to Kpop! I took a break earlier this year, but I found solace in listening to it during +",[],"I may have lost interest in things I used to love doing but I also went back to what I loved the most, something that's been a part of me since I was like 10 years old. That's listening to Kpop! I took a break earlier this year, but I found solace in listening to it during +",1
224,946918001173041152,946918001173041152,2017-12-30,siaaooo,"I lost interest in everything, you know? All the things I used to love doing, I haven’t done them in months. Major pieces of me are missing and no one even sees that I’m fading away.",[],"I lost interest in everything, you know? All the things I used to love doing, I haven’t done them in months. Major pieces of me are missing and no one even sees that I’m fading away.",1
225,946694228029173761,946694228029173761,2017-12-29,_cuurse,"I lost interest in everything, all the things I used to love doing, I haven’t done them in months. Major pieces of me are missing and no one even sees that I’m fading away",[],"I lost interest in everything, all the things I used to love doing, I haven’t done them in months. Major pieces of me are missing and no one even sees that I’m fading away",1
226,946564828327501827,946564828327501827,2017-12-29,melancholified,"my new year's resolution is to draw more. i feel like i've lost interest in creating art and doing what i love, drawing fanart. i wanna have the motivation and the drive to actually do things.",[],"my new year's resolution is to draw more. i feel like i've lost interest in creating art and doing what i love, drawing fanart. i wanna have the motivation and the drive to actually do things.",1
227,946479027111518208,946479027111518208,2017-12-28,ireemaii,"I lost interest in everything, all the things I used to love doing, I haven’t done them in months. Major pieces of me are missing and no one even sees that I’m fading away.",[],"I lost interest in everything, all the things I used to love doing, I haven’t done them in months. Major pieces of me are missing and no one even sees that I’m fading away.",1
228,946426331503431680,946426331503431680,2017-12-28,fjaka_,"✩ I lost interest in everything, all the things I used to love doing, I haven’t done them in months. Major pieces of me are missing and no one even sees that I’m fading away.",[],"✩ I lost interest in everything, all the things I used to love doing, I haven’t done them in months. Major pieces of me are missing and no one even sees that I’m fading away.",1
229,946273223435587586,742451342288015362,2017-12-28,i7jad,"I lost interest in everything, all the things I used to love doing, I haven’t done them in months. Major pieces of me are missing and no one even sees that I’m fading away.",[],"I lost interest in everything, all the things I used to love doing, I haven’t done them in months. Major pieces of me are missing and no one even sees that I’m fading away.",1
230,945841778837438464,945841778837438464,2017-12-27,daniellehomiee,I've lost interest in the things that I used to enjoy doing,[],I've lost interest in the things that I used to enjoy doing,1
231,945780909608964096,945778425247293440,2017-12-27,ta3jins,i suddenly just lost so much interest in him and like im starting to really accept and love who i am and i really just want to focus on myself and do things for me instead of doing things to please and make others like me,[],i suddenly just lost so much interest in him and like im starting to really accept and love who i am and i really just want to focus on myself and do things for me instead of doing things to please and make others like me,1
232,945384815850934276,945384815850934276,2017-12-25,thaniagxrl,"like i’m kinda back on twitter but not really bc i’ve lost interest in tweeting and now occupy myself doing other things besides checking my tl sooo, i think that’s really good for me",[],"like i’m kinda back on twitter but not really bc i’ve lost interest in tweeting and now occupy myself doing other things besides checking my tl sooo, i think that’s really good for me",1
233,944019438264754177,944012224665935872,2017-12-22,tenn_kujou,"Moving on...

There were many things that I thought I had lost that MP100 brought back in my life.

Creatively, it revived my interest in cosplay and I tried new things that I never thought I could - such as styling a ridiculous wig and eventually doing my own cosplay makeup.",[],"Moving on...

There were many things that I thought I had lost that MP100 brought back in my life.

Creatively, it revived my interest in cosplay and I tried new things that I never thought I could - such as styling a ridiculous wig and eventually doing my own cosplay makeup.",1
234,943935510195478528,943935510195478528,2017-12-21,mastermind_nl,(1/2) I suppose I should get working on  again... I haven't really had much time at all. I've been doing a lot more things in my personal life and just lost all interest in my PC. All I really do is listen to music and just hang out with others. Enjoying as much of,['#alluringbliss'],(1/2) I suppose I should get working on #AlluringBliss again... I haven't really had much time at all. I've been doing a lot more things in my personal life and just lost all interest in my PC. All I really do is listen to music and just hang out with others. Enjoying as much of,1
235,942843676744613888,942843676744613888,2017-12-18,ranaalrashed_,"“I lost interest in everything, you know? All the things I used to love doing, I haven’t done them in months. Major pieces of me are missing and no one even sees that I’m fading away.”",[],"“I lost interest in everything, you know? All the things I used to love doing, I haven’t done them in months. Major pieces of me are missing and no one even sees that I’m fading away.”",1
236,942824675087994882,942824675087994882,2017-12-18,mj0dah,"“I lost interest in everything, you know? All the things I used to love doing, I haven’t done them in months. Major pieces of me are missing and no one even sees that I’m fading away.”",[],"“I lost interest in everything, you know? All the things I used to love doing, I haven’t done them in months. Major pieces of me are missing and no one even sees that I’m fading away.”",1
237,942234949805015045,942233805297016832,2017-12-17,itsthevox,"That you ruined his night too because you don't make any since.
I miss my friends but I don't want to bother them with my problems, and I've lost interest in the things I used to love doing...I don't know what's Wrong with me anymore, but I hate it, I hate me.",[],"That you ruined his night too because you don't make any since.
I miss my friends but I don't want to bother them with my problems, and I've lost interest in the things I used to love doing...I don't know what's Wrong with me anymore, but I hate it, I hate me.",1
238,941872251628072960,941872251628072960,2017-12-16,heartforethan,"i've lost so much interest in so many things recently. i feel like i wasted so much time getting depressed over two boys who don't even know i exist. i love them always & they make me happy, but my own life has so much seriousness rn that what they're doing isn't my priority.",[],"i've lost so much interest in so many things recently. i feel like i wasted so much time getting depressed over two boys who don't even know i exist. i love them always & they make me happy, but my own life has so much seriousness rn that what they're doing isn't my priority.",1
239,941795098433675264,941795098433675264,2017-12-16,xstardusts,"I lost interest in everything, all the things I used to love doing, I haven’t done them in months. Major pieces of me are missing and no one even sees that I’m fading away.",[],"I lost interest in everything, all the things I used to love doing, I haven’t done them in months. Major pieces of me are missing and no one even sees that I’m fading away.",1
240,940920888052142082,940920888052142082,2017-12-13,lina_abdullahxx,I am at that point where I lost interest in doing the things I love,[],I am at that point where I lost interest in doing the things I love,1
241,939897721888083969,939897721888083969,2017-12-10,myahondreyko,I’ve lost family & friends. I’ve lost interest in seeing people and doing the things that used to make me smile. I’m constantly tired and I only talk to three people. I’m ready for this to stop now  pic.twitter.com/S3CoVo282p,[],I’ve lost family & friends. I’ve lost interest in seeing people and doing the things that used to make me smile. I’m constantly tired and I only talk to three people. I’m ready for this to stop now  pic.twitter.com/S3CoVo282p,1
242,939607018725367808,939607018725367808,2017-12-09,rossey_roro,"I haven’t written in a while, I’ve lost interest in things like doing such us drinking. I don’t want to see a man near me( I’m not complaining coz I’d rather have it that way) but is it normal? I’m worried that I might not be coping",[],"I haven’t written in a while, I’ve lost interest in things like doing such us drinking. I don’t want to see a man near me( I’m not complaining coz I’d rather have it that way) but is it normal? I’m worried that I might not be coping",1
244,938371174882533381,938371174882533381,2017-12-06,kyichus,"Friend: oh i don't like doing this and that anymore, i've lost interest in doing this and that ://--/////
Also friend: does the exact same things FRQUENTLY but with her bf instead

If ya tired of ur friends just say it c'mon🙄🙄🙄 sis i ain't dumb",[],"Friend: oh i don't like doing this and that anymore, i've lost interest in doing this and that ://--/////
Also friend: does the exact same things FRQUENTLY but with her bf instead

If ya tired of ur friends just say it c'mon🙄🙄🙄 sis i ain't dumb",1
245,938024718518640640,938024718518640640,2017-12-05,_fida_m,"Everything has become a crap ! 😂
Lost interest in many things that I loved doing here !🙃
It's not exciting anymore , it has become a crap in true sense  !🙄
Better they end it as soon as possible so they can move on , we can move on and everything will fall into right place !😊",[],"Everything has become a crap ! 😂
Lost interest in many things that I loved doing here !🙃
It's not exciting anymore , it has become a crap in true sense  !🙄
Better they end it as soon as possible so they can move on , we can move on and everything will fall into right place !😊",1
247,937354523160477697,937353447984295938,2017-12-03,lexlanez,"Even though I'm here I'm not present. This semester I've been on auto pilot, going thru the motions in order to stay sane. I've lost interest in doing the things that I love and it feels empty.",[],"Even though I'm here I'm not present. This semester I've been on auto pilot, going thru the motions in order to stay sane. I've lost interest in doing the things that I love and it feels empty.",1
248,935687538542546946,935687538542546946,2017-11-29,mdacosplay,I'm quite thankful that the only things I had to buy for Sean's Red Mage were the trim and the base hat and the feather. The fabric was from a commission 4 years ago that ended up cancelled since the person lost interest in doing it.,[],I'm quite thankful that the only things I had to buy for Sean's Red Mage were the trim and the base hat and the feather. The fabric was from a commission 4 years ago that ended up cancelled since the person lost interest in doing it.,1
250,934360323850727427,934360323850727427,2017-11-25,mickey_nerdy,"I've lost interest in a number of things I loved doing, 2017 was rubbish bruh...",[],"I've lost interest in a number of things I loved doing, 2017 was rubbish bruh...",1
251,934250507098456065,934250416702865408,2017-11-25,tokischeap,I feel like Ive lost interest in a lot of things I usually love doing,[],I feel like Ive lost interest in a lot of things I usually love doing,1
252,932687715413495808,932687715413495808,2017-11-20,theenayomi,lost interest in a lot of things I used to love doing. for one being drawing and I was good 💔,[],lost interest in a lot of things I used to love doing. for one being drawing and I was good 💔,1
254,931164182266855424,931164182266855424,2017-11-16,hopeftjoon,cant believe ive lost interest on things i used to have so much passion in doing,[],cant believe ive lost interest on things i used to have so much passion in doing,1
255,931156921234612225,931156921234612225,2017-11-16,mackypopala,"I've lost interest in doing a lot of things. Even dota, I'm starting to lose my interest in playing it.",[],"I've lost interest in doing a lot of things. Even dota, I'm starting to lose my interest in playing it.",1
256,931079068862369792,931079068862369792,2017-11-16,jaaybeartm,Lost interest in a lot of things I used to like doing.,[],Lost interest in a lot of things I used to like doing.,1
257,928643861831929857,928643861831929857,2017-11-09,krusty_1,So I have not yet jumped on the  bandwagon just yet. I had recently gone back to being on my meds for depression. I had lost all interest in doing things I love doing . I am doing my hardest to get back into gaming and doing the stuff I love doing.,"['#ww2', '#fuckdepression']",So I have not yet jumped on the #WW2 bandwagon just yet. I had recently gone back to being on my meds for depression. I had lost all interest in doing things I love doing #fuckdepression. I am doing my hardest to get back into gaming and doing the stuff I love doing.,1
259,928104758581366786,928104758581366786,2017-11-08,yeet_its_honey,I’m so fucking depressed right now. I’ve lost all interest in things I used to genuinely enjoy. All I’ve been doing is sleeping. I’m letting all my grades slip. I have this feeling constantly lingering over me and I can’t describe it. Everyday I cry as at least once.,[],I’m so fucking depressed right now. I’ve lost all interest in things I used to genuinely enjoy. All I’ve been doing is sleeping. I’m letting all my grades slip. I have this feeling constantly lingering over me and I can’t describe it. Everyday I cry as at least once.,1
261,1079889649752068096,1079889649752068096,2019-01-01,_curlykitten,"Ahh it's almost midniiight!! I don't love the New Year since it makes me feel kinda down and sad, but... bye 2018! I'm thankful for all the good things you brought! I hope 2019 is a great year to everyone, filled with happiness and love! 💕💕💕",[],"Ahh it's almost midniiight!! I don't love the New Year since it makes me feel kinda down and sad, but... bye 2018! I'm thankful for all the good things you brought! I hope 2019 is a great year to everyone, filled with happiness and love! 💕💕💕",1
264,1079889499268763649,1079889499268763649,2019-01-01,gotholi,"There is a machine at the gym that takes a percentage of your weight while you do a pull up so you can get the movement down. 2019 is the year I become intimidatingly buff, I can feel it 🤩",[],"There is a machine at the gym that takes a percentage of your weight while you do a pull up so you can get the movement down. 2019 is the year I become intimidatingly buff, I can feel it 🤩",1
265,1079889377508163586,1079558551390044160,2019-01-01,bunnygirl_ali,"Now get some sleep because your 15 min of fame will be up soon, and you will feel some depression from the come down. Sending love! By the way, this tweet really had me thinking for a second... I was thinking oh wow that’s awesome!",[],"Now get some sleep because your 15 min of fame will be up soon, and you will feel some depression from the come down. Sending love! By the way, this tweet really had me thinking for a second... I was thinking oh wow that’s awesome!",1
266,1079889343555133441,1079889343555133441,2019-01-01,joeytehgreat,I feel like some out of the ordinary shit is gonna go down tonight,[],I feel like some out of the ordinary shit is gonna go down tonight,1
269,1079889126160183297,1079889126160183297,2019-01-01,jenolmd,"calm down kids... it's still too early to feel like an actual adult. we have plenty of time...... who am i kidding, let's get wasted.",[],"calm down kids... it's still too early to feel like an actual adult. we have plenty of time...... who am i kidding, let's get wasted.",1
270,1079889053636575232,1079889053636575232,2019-01-01,trumanstales,I feel like there’s been a penalty on almost every  down. But this one is okay. I’ll accept it.,['#mizzou'],I feel like there’s been a penalty on almost every #Mizzou down. But this one is okay. I’ll accept it.,1
272,1079888849575256064,1079888849575256064,2019-01-01,hannahlouisep__,I feel like we’ve all reached peak adult hood with us all counting down to 12 so we can go to bed and it be acceptable 😂😂😂,[],I feel like we’ve all reached peak adult hood with us all counting down to 12 so we can go to bed and it be acceptable 😂😂😂,1
274,1079888651922825216,1079886773273137153,2019-01-01,cutedemonsonly,//but fr tho- im down for holy shenanigans w/ artur because i love him so much in fe8 so feel free to hmu anytime,[],//but fr tho- im down for holy shenanigans w/ artur because i love him so much in fe8 so feel free to hmu anytime,1
275,1079888606494449665,1079888606494449665,2019-01-01,mmm_youngmitch,I was gone take my hair down today but I don’t feel like it,[],I was gone take my hair down today but I don’t feel like it,1
278,1079888455453364226,1079780446999900160,2019-01-01,iwanmack,"Thank you if you read this thread, its been incredibly hard to narrow it down to 50 and I really feel like I chose a very varied plalet of matches throught this year. 2018 has been the best.",[],"Thank you if you read this thread, its been incredibly hard to narrow it down to 50 and I really feel like I chose a very varied plalet of matches throught this year. 2018 has been the best.",1
