,id,conversation_id,date,username,tweet_processed,hashtags,tweet_original,target
4155,1064649123054243842,1064649123054243842,2018-11-20,_sandraeii,"Maybe I'm better off dead
If I was would it finally be enough
To shut out all those voices in my head? 🎶🎶",[],"Maybe I'm better off dead
If I was would it finally be enough
To shut out all those voices in my head? 🎶🎶",1
4156,1064629576318443520,1064629576318443520,2018-11-19,chellie2shoes,"funny how ppl wanted to argue with the queer married guy that he was not better off dead when he was outed in 1958. But the way they treated him after, he really would be better off.

I wish I didn't put this on",[],"funny how ppl wanted to argue with the queer married guy that he was not better off dead when he was outed in 1958. But the way they treated him after, he really would be better off.

I wish I didn't put this on",1
4157,1064519365062619136,1064518878749851648,2018-11-19,_jannaaaahhhhh,MAYBE I'M BETTER OFF DEAD IF I WAS WOULD IT FINALLY BE ENOUGH TO SHUT OUT ALL THESE VOICES IN MY HEAD,[],MAYBE I'M BETTER OFF DEAD IF I WAS WOULD IT FINALLY BE ENOUGH TO SHUT OUT ALL THESE VOICES IN MY HEAD,1
4158,1064504707912101888,1064504707912101888,2018-11-19,nanakibot_,I think I would be better off dead.,[],I think I would be better off dead.,1
4160,1064439641909145600,1064439641909145600,2018-11-19,smoore4991,"As someone who works with, has bonds with and cares for people with dementia, I found it alarming and upsetting to hear the ‘exit guide’ claim that dementia sufferers had no quality of life and would be better off dead.",[],"As someone who works with, has bonds with and cares for people with dementia, I found it alarming and upsetting to hear the ‘exit guide’ claim that dementia sufferers had no quality of life and would be better off dead.",1
4161,1064311540013297666,1064311540013297666,2018-11-19,theintrovertuni,"Maybe I'm better off dead, if I was would it finally be enough to shut out all those voices in my head?",[],"Maybe I'm better off dead, if I was would it finally be enough to shut out all those voices in my head?",1
4163,1064158698321268736,1064158698321268736,2018-11-18,stephhh0099,"Maybe I'm better off dead
If I was would it finally be enough
To shut out all those voices in my head?",[],"Maybe I'm better off dead
If I was would it finally be enough
To shut out all those voices in my head?",1
4165,1063895059848941573,1063895059848941573,2018-11-17,smartywolverine,"the thing with depression, at least with my depression, is that sometimes I am in a fabulous mood, and sometimes I am at my lowest and feel like I would be better off dead. today is a fabulous day. I'm going to do everything I can not to ruin it!",[],"the thing with depression, at least with my depression, is that sometimes I am in a fabulous mood, and sometimes I am at my lowest and feel like I would be better off dead. today is a fabulous day. I'm going to do everything I can not to ruin it!",1
4167,1063834362712453120,1063834362712453120,2018-11-17,lnanordin,I would probably be better off dead. Such a worthless person i am,[],I would probably be better off dead. Such a worthless person i am,1
4168,1063772478869168130,1063129886674448384,2018-11-17,sarahmspelt,"Also, they help me from getting so low that my brain/MI can lie to me and tell me that I am broken beyond repair, would be better off dead, or not worthy of help. Or, the easiest trap for me, that other people have life so much harder than I do. I still am not ok & NEED HELP.",[],"Also, they help me from getting so low that my brain/MI can lie to me and tell me that I am broken beyond repair, would be better off dead, or not worthy of help. Or, the easiest trap for me, that other people have life so much harder than I do. I still am not ok & NEED HELP.",1
4170,1063649676396773376,1063649676396773376,2018-11-17,chulivallejos,"How come no one heard her when she said

Maybe I'm better off dead
If I was would it finally be enough
To shut out all those voices in my head?",[],"How come no one heard her when she said

Maybe I'm better off dead
If I was would it finally be enough
To shut out all those voices in my head?",1
4171,1063632931669856257,1063632931669856257,2018-11-17,jiminielbs,"I would literally just be better off dead, all I do is cause pain to the people around me, please let me die",[],"I would literally just be better off dead, all I do is cause pain to the people around me, please let me die",1
4172,1063618289572679680,1063618289572679680,2018-11-17,idkmxgxn,maybe I'm better off dead if I was would it finally be enough,[],maybe I'm better off dead if I was would it finally be enough,1
4173,1063296687702241280,1063296687702241280,2018-11-16,gankutsu0,"I still don't get it, why do people like me. I would be better off dead.",[],"I still don't get it, why do people like me. I would be better off dead.",1
4174,1063280084113608704,1063280084113608704,2018-11-16,xtina_ismyname,Sometimes/ a good portion of the time I feel like I’d be better off dead but that would be the easiest/ selfish way to get out of this situation. Not to mention the pain that would be passed on to people,[],Sometimes/ a good portion of the time I feel like I’d be better off dead but that would be the easiest/ selfish way to get out of this situation. Not to mention the pain that would be passed on to people,1
4176,1063124316043259905,1063122409887330305,2018-11-15,ghettoswanlake,I really think I would be better off dead this is a mess,[],I really think I would be better off dead this is a mess,1
4178,1062406048831754240,1062406048831754240,2018-11-13,vwevamhyhkan0vj,Maybe I would just be better off dead.,[],Maybe I would just be better off dead.,1
4179,1062238621351268352,1062238621351268352,2018-11-13,kassiebilharz,"When all you got is these 4 walls, it’s not that hard to feel so small, or even exists at all.. ( how come no one heard her when she said) maybe I’m better off dead, if I was? Would it finally be enough to shut off all the voices in my head ~",[],"When all you got is these 4 walls, it’s not that hard to feel so small, or even exists at all.. ( how come no one heard her when she said) maybe I’m better off dead, if I was? Would it finally be enough to shut off all the voices in my head ~",1
4181,1062208441542819841,1062208441542819841,2018-11-13,speicherx,"Only I know how much stress and trauma I have went through, only I will ever know how hard I cried thinking life would be better off dead. I’m still here, so I’m not giving anything up yet.",[],"Only I know how much stress and trauma I have went through, only I will ever know how hard I cried thinking life would be better off dead. I’m still here, so I’m not giving anything up yet.",1
4182,1062122746036002816,1062122746036002816,2018-11-13,moonpatron,"i wish people would stop telling me that i need to exercise and eat right like that will cure my depression....bitch i know all the science behind it, that doesn't make it any easier to drag myself out of bed when i feel like id be better off dead",[],"i wish people would stop telling me that i need to exercise and eat right like that will cure my depression....bitch i know all the science behind it, that doesn't make it any easier to drag myself out of bed when i feel like id be better off dead",1
4183,1062106195685597184,1062106195685597184,2018-11-13,lilyslylics,"All fall down!
『it's time to leave.』
I think You would be better off dead.
Apple is red yet taste is green meen seen.

【ライムライト　蜂屋ななし】",[],"All fall down!
『it's time to leave.』
I think You would be better off dead.
Apple is red yet taste is green meen seen.

【ライムライト　蜂屋ななし】",1
4184,1062011295816445952,1062011295816445952,2018-11-12,elizabethhart20,some days I feel like I would be better off dead,[],some days I feel like I would be better off dead,1
4185,1062001639110860801,1062001639110860801,2018-11-12,elu_desu_,"i'm unsatisfied
i'm selfish
i'm an asshole

really, i would be better off dead",[],"i'm unsatisfied
i'm selfish
i'm an asshole

really, i would be better off dead",1
4186,1061896397371461632,1061896397371461632,2018-11-12,grabulho420,Lately I would be better off dead,[],Lately I would be better off dead,1
4187,1061873576876404736,1061869428411895808,2018-11-12,heavenlyflicker,"Aside from all the harmful generalizations that Vera makes, i was more appalled at the whole point of the video. She expresses her “concern” with Eugenia’s condition, with the commenters making things worse, then goes on to say that Eguenia would be better off dead.",[],"Aside from all the harmful generalizations that Vera makes, i was more appalled at the whole point of the video. She expresses her “concern” with Eugenia’s condition, with the commenters making things worse, then goes on to say that Eguenia would be better off dead.",1
4189,1061829848539131904,1061829848539131904,2018-11-12,missercain,"Maybe I'm better off dead
If I was would it finally be enough
To shut out all those voices in my head?",[],"Maybe I'm better off dead
If I was would it finally be enough
To shut out all those voices in my head?",1
4192,1061607124252397569,1061607124252397569,2018-11-11,catwtv,"Maybe I'm better off dead
If I was would it finally be enough
To shut out all those voices in my head?",[],"Maybe I'm better off dead
If I was would it finally be enough
To shut out all those voices in my head?",1
4194,1061437792633397251,1061437792633397251,2018-11-11,haileyschembre2,"“How come no one heard her when she said “maybe I’m better off dead, would that finally be enough to shut off all these voices in my head””",[],"“How come no one heard her when she said “maybe I’m better off dead, would that finally be enough to shut off all these voices in my head””",1
4196,1061387864011952129,1061387864011952129,2018-11-11,uriesandvirtues,"tw // 

i’m just like....ya know invisible to everyone and would be better off dead and i wish i would’ve done it a while ago so people would never have to know i existed anyway",[],"tw // 

i’m just like....ya know invisible to everyone and would be better off dead and i wish i would’ve done it a while ago so people would never have to know i existed anyway",1
4198,1061318689918611456,1061318689918611456,2018-11-10,nanakibot_,I think I would be better off dead.,[],I think I would be better off dead.,1
4199,1061284527979413504,1061284527979413504,2018-11-10,clintpakker,"Maybe I'm better off dead
If I was would it finally be enough
To shut out all those voices in my head? — listening to Sleeping With Sirens",[],"Maybe I'm better off dead
If I was would it finally be enough
To shut out all those voices in my head? — listening to Sleeping With Sirens",1
4201,1061054467368378368,1061054467368378368,2018-11-10,nanakibot_,I think I would be better off dead.,[],I think I would be better off dead.,1
4205,1060694412869521408,1060694412869521408,2018-11-09,lilyslylics,"All fall down!
『it's time to leave.』
I think You would be better off dead.
Apple is red yet taste is green meen seen.

【ライムライト　蜂屋ななし】",[],"All fall down!
『it's time to leave.』
I think You would be better off dead.
Apple is red yet taste is green meen seen.

【ライムライト　蜂屋ななし】",1
4206,1060689486030557184,1060689486030557184,2018-11-09,millerduds,"maybe i’m better off dead, if i was would it finally be enough to shut out all those voices in my head?",[],"maybe i’m better off dead, if i was would it finally be enough to shut out all those voices in my head?",1
4207,1060686501011279872,1060686501011279872,2018-11-09,kaity_squared,"Tw- suicidal thoughts, SI
.
.
.
.
.

Current mood: I would he better off dead, except my girls need me, but they'd probably be better off with/someone else, but no one is getting near my kids. I want to die but I'm a coward, I want to SI but I couldn't hide it from my kids.",[],"Tw- suicidal thoughts, SI
.
.
.
.
.

Current mood: I would he better off dead, except my girls need me, but they'd probably be better off with/someone else, but no one is getting near my kids. I want to die but I'm a coward, I want to SI but I couldn't hide it from my kids.",1
4208,1060619281489108993,1060619281489108993,2018-11-08,simbasdinah,I really would be better off dead wow,[],I really would be better off dead wow,1
4209,1060594050980630528,1060594050980630528,2018-11-08,m00nraln,"maybe i’m better off dead, if i was would it finally be enough to shut out all those voices in my head? 🎶",[],"maybe i’m better off dead, if i was would it finally be enough to shut out all those voices in my head? 🎶",1
4210,1060415067181604864,1060415067181604864,2018-11-08,lilyslylics,"All fall down!
『it's time to leave.』
I think You would be better off dead.
Apple is red yet taste is green meen seen.

【ライムライト　蜂屋ななし】",[],"All fall down!
『it's time to leave.』
I think You would be better off dead.
Apple is red yet taste is green meen seen.

【ライムライト　蜂屋ななし】",1
4211,1060363363853623296,1060358818813534208,2018-11-08,thatdumbles,22. mom told me i would be better off dead [sadmusic.mp3],[],22. mom told me i would be better off dead [sadmusic.mp3],1
4212,1060249203023196161,1060249203023196161,2018-11-07,lexibigboss,Nobody fucking gets it and I would be better off dead,[],Nobody fucking gets it and I would be better off dead,1
4213,1059987492542316545,1059917704604213248,2018-11-07,submissivedom,"I wish I’d seen this sooner. You wouldn’t be better off dead. If you died, I can guarantee your sister and your followers would grieve. Think of them",[],"I wish I’d seen this sooner. You wouldn’t be better off dead. If you died, I can guarantee your sister and your followers would grieve. Think of them",1
4214,1059897989353951235,1059897979568578560,2018-11-06,mackzeey,"this is when i started having a struggle with suicidal thoughts. there wasn't a doubt in my mind that i would be better off dead, that i was only a burden on the people around me. i struggle with these feeings and thoughts to this day.",[],"this is when i started having a struggle with suicidal thoughts. there wasn't a doubt in my mind that i would be better off dead, that i was only a burden on the people around me. i struggle with these feeings and thoughts to this day.",1
4215,1059840082834796544,1059840082834796544,2018-11-06,livian76319,maybe im better off dead if i was would it finally be enough to shut out all those voices in my head? maybe im better off dead  pic.twitter.com/D0PTzMPKcT,[],maybe im better off dead if i was would it finally be enough to shut out all those voices in my head? maybe im better off dead  pic.twitter.com/D0PTzMPKcT,1
4216,1059833428013711361,1059833428013711361,2018-11-06,nyggets__,"maybe i'm better off dead, if i was would it finally be enough to shut out all those voices in my head?",[],"maybe i'm better off dead, if i was would it finally be enough to shut out all those voices in my head?",1
4217,1059572115819687937,1059572115819687937,2018-11-06,rroachyy,"🎶Maybe I'm better off dead
If I was would it finally be enough
To shut out all those voices in my head?🎶",[],"🎶Maybe I'm better off dead
If I was would it finally be enough
To shut out all those voices in my head?🎶",1
4218,1059253507398815745,1059253507398815745,2018-11-05,lewielewtv,Legit cannot bring myself to find joy in anything thinking I would be better off dead tbh.,[],Legit cannot bring myself to find joy in anything thinking I would be better off dead tbh.,1
4219,1059166554070364163,1059166554070364163,2018-11-04,eyesong0t7,"Maybe I'm better off dead
If I was would it finally be enough
To shut out all those voices in my head?",[],"Maybe I'm better off dead
If I was would it finally be enough
To shut out all those voices in my head?",1
4220,1079696707464515584,1079696707464515584,2018-12-31,joonsatisfy,2018 was a rollercoaster ride for me. I was starting to struggle with suicide thoughts in January because i didnt have any job after a year of my graduation. Still remember many mutuals support me through mentions and dm at that time and they really helped me to stay strong,[],2018 was a rollercoaster ride for me. I was starting to struggle with suicide thoughts in January because i didnt have any job after a year of my graduation. Still remember many mutuals support me through mentions and dm at that time and they really helped me to stay strong,1
4222,1078929289905688576,1078929289905688576,2018-12-29,ordainedpriest1,I struggle with depression. I struggle with keeping happy thoughts in my head. I struggle with not thinking bout suicide. I struggle with letting people take advantage of my kindness. I struggle with health issues. I struggle with remembering to take my meds.,[],I struggle with depression. I struggle with keeping happy thoughts in my head. I struggle with not thinking bout suicide. I struggle with letting people take advantage of my kindness. I struggle with health issues. I struggle with remembering to take my meds.,1
4223,1078883916201844737,1078883006390169600,2018-12-29,etheriumapex,"I struggle with thoughts of suicide every now and then, but suicide humor doesn't really bother me. Not to say this guy isn't a giant dick though",[],"I struggle with thoughts of suicide every now and then, but suicide humor doesn't really bother me. Not to say this guy isn't a giant dick though",1
4224,1078597554122747904,1078597554122747904,2018-12-28,rynslysdrgns,"If you would have told me in 2018, I'd be doing any of these I would have called you fucking crazy (Pt. 2):

★ Alienate family and friends
★ Struggle with alcoholism
★ Question my own morals
★ Have reoccurring thoughts of suicide
I'm doing/did all of them. 😔",[],"If you would have told me in 2018, I'd be doing any of these I would have called you fucking crazy (Pt. 2):

★ Alienate family and friends
★ Struggle with alcoholism
★ Question my own morals
★ Have reoccurring thoughts of suicide
I'm doing/did all of them. 😔",1
4228,1075984251630186496,1075984251630186496,2018-12-21,kymnasyrah,"Many things happened in 2018. It starts with struggle to adapt at some places.. followed with conflicts, betrayal, broken,blackmail, suicide intent, failure, lost.. death.. you name it..

And now its the end of 2018.

Ive found love.
In places i never thought i would.",[],"Many things happened in 2018. It starts with struggle to adapt at some places.. followed with conflicts, betrayal, broken,blackmail, suicide intent, failure, lost.. death.. you name it..

And now its the end of 2018.

Ive found love.
In places i never thought i would.",1
4229,1075078912550555648,1075078270931087361,2018-12-18,jaydrevms,"As the days went on, I felt worse & worse. Alone. Confidence vanished. Useless. I didn't go back to contemplating suicide, the way I did in my recent past (most of my life), but I did begin to struggle with the thought that I want to live, but can't find 1 reason why. Trouble.",[],"As the days went on, I felt worse & worse. Alone. Confidence vanished. Useless. I didn't go back to contemplating suicide, the way I did in my recent past (most of my life), but I did begin to struggle with the thought that I want to live, but can't find 1 reason why. Trouble.",1
4232,1074368928628006912,1074368928628006912,2018-12-16,loganverheyen,"Too often, I see a celebrity indicate a struggle with mental illness or thoughts of suicide, and people respond by claiming it's a plea for attention. My opinion is: give them the attention. Don't assume it's a request for relevance.",[],"Too often, I see a celebrity indicate a struggle with mental illness or thoughts of suicide, and people respond by claiming it's a plea for attention. My opinion is: give them the attention. Don't assume it's a request for relevance.",1
4233,1074030900768169984,1074030290274635776,2018-12-15,looomeow,"As someone who struggles with depression/anxiety/thoughts of suicide, if I had hundreds of people commenting on my last ditch effort of trying to get help telling me to kill myself, I don’t know if I’d make it through the night.",[],"As someone who struggles with depression/anxiety/thoughts of suicide, if I had hundreds of people commenting on my last ditch effort of trying to get help telling me to kill myself, I don’t know if I’d make it through the night.",1
4234,1074026850299478016,1074026849104060416,2018-12-15,seven16,"I continue to struggle with thoughts of suicide, depression, and anxiety, and I will continue to for probably the rest of my life. But I keep going, and I have become stronger for it. My tears are not a sign of weakness, they are a sign of strength, and they are my truth.",[],"I continue to struggle with thoughts of suicide, depression, and anxiety, and I will continue to for probably the rest of my life. But I keep going, and I have become stronger for it. My tears are not a sign of weakness, they are a sign of strength, and they are my truth.",1
4236,1068741226474532864,1068215325202804737,2018-12-01,mdlovesbts,I’ve not been to a therapist & thought of suicide so many times but never did cz I am so unsatisfied with my life.. I cannot lose this chance of making my life better I hve heard about so many people my struggle is nothing compared to them.. I’ll never attempt suicide..,[],I’ve not been to a therapist & thought of suicide so many times but never did cz I am so unsatisfied with my life.. I cannot lose this chance of making my life better I hve heard about so many people my struggle is nothing compared to them.. I’ll never attempt suicide..,1
4239,1066978173579980801,1066978173579980801,2018-11-26,lexikmusic,"oh yeah for those of you that didn’t know i struggle with thinking about suicide on a nearly daily basis 

likeeeee

i got mad negative thoughts in my head lol 

i feel like if i died not a lot of shit would change 

life’s beautiful but so is the afterlife 😎",[],"oh yeah for those of you that didn’t know i struggle with thinking about suicide on a nearly daily basis 

likeeeee

i got mad negative thoughts in my head lol 

i feel like if i died not a lot of shit would change 

life’s beautiful but so is the afterlife 😎",1
4241,1066473958256648192,1066473958256648192,2018-11-25,duckyduckyone,Just thought about a girl who committed suicide right before her graduation and I'm sad. I struggle with suicidal thoughts and I know how hard it can be. I'd never known anyone who had committed suicide until her. I hate to think of her sadness and pain.,[],Just thought about a girl who committed suicide right before her graduation and I'm sad. I struggle with suicidal thoughts and I know how hard it can be. I'd never known anyone who had committed suicide until her. I hate to think of her sadness and pain.,1
4244,1065303321341120513,1065303320061857792,2018-11-21,pudding_cup,"how they thought it didn't and i remember sitting there looking at them like, well of course you don't see how it romanticizes suicide, that's not something you yourself struggle with",[],"how they thought it didn't and i remember sitting there looking at them like, well of course you don't see how it romanticizes suicide, that's not something you yourself struggle with",1
4248,1058884951045591041,1058884951045591041,2018-11-04,5drinkmax,"I struggle with the thought of suicide everyday. THIS is NOT an out i desire but when no one listens- and I do speak out- & my tears are endless, the physical and emotional pain only seem to get worse day by day.. I NEED some glimmer of hope",[],"I struggle with the thought of suicide everyday. THIS is NOT an out i desire but when no one listens- and I do speak out- & my tears are endless, the physical and emotional pain only seem to get worse day by day.. I NEED some glimmer of hope",1
4250,1058428379119149058,1058428379119149058,2018-11-02,jiminssaliva,"Hi, hello, so I know this is kinda cringy but i've seen people do this so I wanted to try it as well. I still struggle with self harm and thoughts about suicide, if you can please leave a lil message and I will write it down on a piece of paper and put it in a jar +",[],"Hi, hello, so I know this is kinda cringy but i've seen people do this so I wanted to try it as well. I still struggle with self harm and thoughts about suicide, if you can please leave a lil message and I will write it down on a piece of paper and put it in a jar +",1
4251,1058407138119184384,1058407138119184384,2018-11-02,atzmrk,"tw mention of suicide 

lmao did my dad really just make a suicide joke in the family gc when he knows damn well i tried to fucking kill myself almost 6 years ago and i still struggle with those thoughts every day...",[],"tw mention of suicide 

lmao did my dad really just make a suicide joke in the family gc when he knows damn well i tried to fucking kill myself almost 6 years ago and i still struggle with those thoughts every day...",1
4253,1055993027335016449,1055993027335016449,2018-10-27,aliza86223037,"Ok im finna go on a rant 

Why the fuck do people insist on making a god damn mockery of suicide and depression. That shit aint no god damn joke. I to this day struggle with suicidal thoughts and actions. I watch countless people important to me suffer from depression and it",[],"Ok im finna go on a rant 

Why the fuck do people insist on making a god damn mockery of suicide and depression. That shit aint no god damn joke. I to this day struggle with suicidal thoughts and actions. I watch countless people important to me suffer from depression and it",1
4255,1055128944087875584,1055128281064841217,2018-10-24,michellewarcup,"I was bored waiting to go into work so I watched it, I thought why not I’ll kill some time right, well it’s a 4 minute video about his struggle with depression and when he chose to commit suicide he met god and god convinced him that he is worthy of life and everything in it!",[],"I was bored waiting to go into work so I watched it, I thought why not I’ll kill some time right, well it’s a 4 minute video about his struggle with depression and when he chose to commit suicide he met god and god convinced him that he is worthy of life and everything in it!",1
4257,1054367413435682816,1054367413435682816,2018-10-22,viral_assault,"""Every time I hear of a veteran who struggles with PTSD or of a friend with CFIDS or of an attempted or successful suicide, my heart fractures just a little more. This is my story that will give comfort and hope to the millions who thought there was none.""  pic.twitter.com/xUyxion70k",[],"""Every time I hear of a veteran who struggles with PTSD or of a friend with CFIDS or of an attempted or successful suicide, my heart fractures just a little more. This is my story that will give comfort and hope to the millions who thought there was none.""  pic.twitter.com/xUyxion70k",1
4258,1054367073306984449,1054367073306984449,2018-10-22,juliahugorachel,"""Every time I hear of a veteran who struggles with PTSD or of a friend with CFIDS or of an attempted or successful suicide, my heart fractures just a little more. This is my story that will give comfort and hope to the millions who thought there was none.""  pic.twitter.com/LVuwiCoFnE",[],"""Every time I hear of a veteran who struggles with PTSD or of a friend with CFIDS or of an attempted or successful suicide, my heart fractures just a little more. This is my story that will give comfort and hope to the millions who thought there was none.""  pic.twitter.com/LVuwiCoFnE",1
4259,1052206788056047617,1052206788056047617,2018-10-16,bootysatankiki,"Today marks 6 years since we lost my uncle to his demons. If you are struggling with depression and/or thoughts of suicide, please reach out. Even if it's only for the sake of your loved ones. If you feel like no one will listen, I will. Don't struggle on your own.",[],"Today marks 6 years since we lost my uncle to his demons. If you are struggling with depression and/or thoughts of suicide, please reach out. Even if it's only for the sake of your loved ones. If you feel like no one will listen, I will. Don't struggle on your own.",1
4262,1050424719244238848,1050424719244238848,2018-10-11,a__kangaroo,"this withdrawal from team fortress 2 is taking such a heavy toll on myself I struggle with thoughts of suicide on the daily

",['#worldmentalhealthday'],"this withdrawal from team fortress 2 is taking such a heavy toll on myself I struggle with thoughts of suicide on the daily

#WorldMentalHealthDay",1
4263,1050252882149236736,1050252302253142017,2018-10-11,raixsaofficial,"They will say “be positive” or “think of the good things”.....

Last time i checked its a fuckin struggle to be positive when you’re the only one dealing with continuous thoughts of suicide (which im in the limbo of wanting to die but i’m to wuss to do it) and lonliness",[],"They will say “be positive” or “think of the good things”.....

Last time i checked its a fuckin struggle to be positive when you’re the only one dealing with continuous thoughts of suicide (which im in the limbo of wanting to die but i’m to wuss to do it) and lonliness",1
4264,1050154668209446912,1050154665449594886,2018-10-11,jtmfp91,"It has been a subconscious goal of mine because of how disgusting and vile I feel living with such a misconceived virus with currently no cure. In the past year and half, I've lost two friends to suicide and have attempted 3 times myself. I struggle daily with thoughts...",[],"It has been a subconscious goal of mine because of how disgusting and vile I feel living with such a misconceived virus with currently no cure. In the past year and half, I've lost two friends to suicide and have attempted 3 times myself. I struggle daily with thoughts...",1
4265,1050087140267368449,1050085432938164224,2018-10-10,jocakesfit,Issues if you’ve never personally experienced them. All of my friend constantly tell me they contemplate suicide and hurting themselves and I can’t relate cause I’ve never had these thoughts. So I feel extremely blessed to struggle with these battles day to day because I don’t,[],Issues if you’ve never personally experienced them. All of my friend constantly tell me they contemplate suicide and hurting themselves and I can’t relate cause I’ve never had these thoughts. So I feel extremely blessed to struggle with these battles day to day because I don’t,1
4268,1047891886395088896,1047891286487961600,2018-10-04,jarhead11tiktok,"If you struggle with depression and suicidal thoughts, and are where I was a year ago, just know, things WILL get better for you. 

I promise. ❤️
 

National US suicide hotline:
1-800-273-8255

Take care of yourself. :)",['#suicideprevention'],"If you struggle with depression and suicidal thoughts, and are where I was a year ago, just know, things WILL get better for you. 

I promise. ❤️
#SuicidePrevention 

National US suicide hotline:
1-800-273-8255

Take care of yourself. :)",1
4270,1046417055661068289,1046417055661068289,2018-09-30,eerdbeermilch,"In the past year, I've been making a conscious effort to avoid content that makes light of things I really struggle with. Depression/suicide memes are sadly really relatable, but they only highlight negative thoughts in my mind and don't actually improve my emotional state.",[],"In the past year, I've been making a conscious effort to avoid content that makes light of things I really struggle with. Depression/suicide memes are sadly really relatable, but they only highlight negative thoughts in my mind and don't actually improve my emotional state.",1
4271,1045228878459854848,1045228878459854848,2018-09-27,ravejuico,"I actually gone through depression before and I was suicidal din, but as i became more open with ny struggles sa mommy ko. I realized that suicide will never be a solution. And I also thought of how my mom would feel and I can’t bare to see her cry and hurt.

",['#eliminatesuicide'],"I actually gone through depression before and I was suicidal din, but as i became more open with ny struggles sa mommy ko. I realized that suicide will never be a solution. And I also thought of how my mom would feel and I can’t bare to see her cry and hurt.

#ELIMINATESUICIDE",1
4272,1045132498202763270,1045132498202763270,2018-09-27,lifes_enigma,I am walking in memory of my son and those who struggle with thoughts of Suicide in the Out of Darkness Walk in Charlotte on October 20. If you are interested in walking with my family and I or in walking for someone you know.    pic.twitter.com/S5GvABcyb9,"['#silencetheshame', '#suicideawareness', '#doitforasante']",I am walking in memory of my son and those who struggle with thoughts of Suicide in the Out of Darkness Walk in Charlotte on October 20. If you are interested in walking with my family and I or in walking for someone you know. #silencetheshame #suicideawareness #doitforasante pic.twitter.com/S5GvABcyb9,1
4273,1044793835333853185,1044793835333853185,2018-09-26,2sydney,"I was talking to this person who only knew me from high school, and I was talking about my struggle with depression and suicide thoughts at the beginning of this year, and they said I never saw that from a girl like you. Every struggles. Be there for one another. No matter who!!!",[],"I was talking to this person who only knew me from high school, and I was talking about my struggle with depression and suicide thoughts at the beginning of this year, and they said I never saw that from a girl like you. Every struggles. Be there for one another. No matter who!!!",1
4274,1044328580388474880,1044328580388474880,2018-09-24,kpopwhom,"TW// My name is Xander, aka Lizzie, 18 y/o and I was diagnosed with severe depression and anxiety. I struggle day to day with intrusive thoughts of suicide and acts of self-harm. I’ve been verbally abused in a relationship, and that has caused plenty of issues-",['#speakyouself'],"TW// My name is Xander, aka Lizzie, 18 y/o and I was diagnosed with severe depression and anxiety. I struggle day to day with intrusive thoughts of suicide and acts of self-harm. I’ve been verbally abused in a relationship, and that has caused plenty of issues-#SpeakYouself",1
4275,1044045723073957889,1044045723073957889,2018-09-24,b_davvv,"ppl will truly use what has hurt you in the past to manipulate you. i was in a relationship w/ somebody who i was vulnerable enough w/ for her to know that i struggle with depression/thoughts of suicide, and that my uncle killed himself a year ago.... and then she lied to me",[],"ppl will truly use what has hurt you in the past to manipulate you. i was in a relationship w/ somebody who i was vulnerable enough w/ for her to know that i struggle with depression/thoughts of suicide, and that my uncle killed himself a year ago.... and then she lied to me",1
4277,1043592706042277889,1043592174800187392,2018-09-22,yeahju,"I always think about how people randomly hate Wale and the shit y’all be saying to him on here, despite him being vocal about his struggle with depression and thoughts of suicide.",[],"I always think about how people randomly hate Wale and the shit y’all be saying to him on here, despite him being vocal about his struggle with depression and thoughts of suicide.",1
4278,1042943896974761984,1042943896974761984,2018-09-21,garlandreeves,"This year is hard for me. Ive delt with Alot of struggles. My depression is starting to break me , I've been comfortable with the thought of death and suicide. It use to scare me but it no longer had that cloud of fear. 
P.s.  Thanks for not reading.",[],"This year is hard for me. Ive delt with Alot of struggles. My depression is starting to break me , I've been comfortable with the thought of death and suicide. It use to scare me but it no longer had that cloud of fear. 
P.s.  Thanks for not reading.",1
4281,1041026271243845632,1041026271243845632,2018-09-15,ebony18h,"I never hate on no ones success. I know the struggles that comes with finding, creating, n success. I've been homeless 3 times, slept in my car for 4 months, broke, no food for  days, hot, car stop in the middle Of the road because of no funds, suicide thoughts, and so forth",[],"I never hate on no ones success. I know the struggles that comes with finding, creating, n success. I've been homeless 3 times, slept in my car for 4 months, broke, no food for  days, hot, car stop in the middle Of the road because of no funds, suicide thoughts, and so forth",1
4282,1040361078503419904,1040360658469101568,2018-09-14,negatr0n_,"I feel down. I feel lost. Admittedly I struggle daily with thoughts of self harm and on some days, suicide.",[],"I feel down. I feel lost. Admittedly I struggle daily with thoughts of self harm and on some days, suicide.",1
4284,1040266354094481408,1040266354094481408,2018-09-13,kkneo234,"As someone who has attempted and still struggles with the thoughts of suicide, I have some opinions

People saying that you need to check in with your friends and what not, truly pick and choose who.

I get the occasional check in but I've been told to kill myself more",[],"As someone who has attempted and still struggles with the thoughts of suicide, I have some opinions

People saying that you need to check in with your friends and what not, truly pick and choose who.

I get the occasional check in but I've been told to kill myself more",1
4287,1039686599334920192,1039686599334920192,2018-09-12,superdestroyed,"I regularly struggle with thoughts of suicide and chronic depression. It's something that can feel overwhelming and insurmountable and isolating. If you feel this way, reach out.  You aren't alone. Text a friend, call a family member or hotline. Whatever you need to do...",[],"I regularly struggle with thoughts of suicide and chronic depression. It's something that can feel overwhelming and insurmountable and isolating. If you feel this way, reach out.  You aren't alone. Text a friend, call a family member or hotline. Whatever you need to do...",1
