,id,conversation_id,date,username,tweet_processed,hashtags,tweet_original,target
1844,1079616632115392512,1079616632115392512,2018-12-31,allevin18,"Know someone suffering w/? Don't forget to ask their spouse/partner how THEY are doing. Can be quite challenging for them, too!  pic.twitter.com/h0OtmqhOB2",['#depression'],"Know someone suffering w/#depression? Don't forget to ask their spouse/partner how THEY are doing. Can be quite challenging for them, too!  pic.twitter.com/h0OtmqhOB2",1
1846,1079615745510727680,1079615745510727680,2018-12-31,thebizza,"Wifey: It's not fair! Why do I ALWAYS have to plan our dates and fun outings?

Me: Because you're the one who still cares about living.

Wifey:...

(I kinda feel like I won that argument, but it didn't feel as good as I thought it would.)

",['#depression'],"Wifey: It's not fair! Why do I ALWAYS have to plan our dates and fun outings?

Me: Because you're the one who still cares about living.

Wifey:...

(I kinda feel like I won that argument, but it didn't feel as good as I thought it would.)

#depression",1
1857,1079612018901037056,1079612018901037056,2018-12-31,allevin18,Know someone suffering from ? Want to do something to support them but not sure how? Try to get them out in a low-stress situation...a bike ride...a movie...a walk...a coffee...bowling...  pic.twitter.com/ioTX6QrVeU,['#depression'],Know someone suffering from #depression? Want to do something to support them but not sure how? Try to get them out in a low-stress situation...a bike ride...a movie...a walk...a coffee...bowling...  pic.twitter.com/ioTX6QrVeU,1
1861,1079611204233056259,1079611204233056259,2018-12-31,allevin18,Someone you know suffering from ? Invite them out for a coffee. Be there and listen empathetically! Please Retweet!  pic.twitter.com/tBJ91tU8IO,['#depression'],Someone you know suffering from #depression? Invite them out for a coffee. Be there and listen empathetically! Please Retweet!  pic.twitter.com/tBJ91tU8IO,1
1862,1079611120195915777,1079611120195915777,2018-12-31,allevin18,Reaching out for help when struggling with  can be incredibly difficult...AND it may be the one action that saves  your life. Reach out to someone you trust. You do not have to suffer alone!!,['#depression'],Reaching out for help when struggling with #depression can be incredibly difficult...AND it may be the one action that saves  your life. Reach out to someone you trust. You do not have to suffer alone!!,1
1866,1079610710181654528,1079610710181654528,2018-12-31,icenation777,"If you're reading this, I love you ❤
  ","['#care', '#depression', '#showlove']","If you're reading this, I love you ❤
#Care #Depression #ShowLove",1
1867,1079610590073679872,1079610590073679872,2018-12-31,allevin18,A text message letting someone who is suffering from  know that you're thinking about them is a simple way to give some support!  pic.twitter.com/Gyw1MmNkmK,['#depression'],A text message letting someone who is suffering from #depression know that you're thinking about them is a simple way to give some support!  pic.twitter.com/Gyw1MmNkmK,1
1876,1079605834596999168,1079605834596999168,2018-12-31,lowerdepression,A major  also commonly called major  or .,"['#depressivedisorder', '#depression', '#clinicaldepression']",A major #depressivedisorder also commonly called major #depression or #clinicaldepression.,1
1885,1079601075286671365,1079601075286671365,2018-12-31,ss_final,"“I couldn’t be with people and I didn’t want to be alone."" ",['#depression'],"“I couldn’t be with people and I didn’t want to be alone."" #depression",1
1888,1079598258685530112,1079598258685530112,2018-12-31,bipolar_story,Stop trying to be fine N B a person who is  N using medicine N therapy to live a life that is not wrecked by  and ,"['#bipolar', '#depression', '#mania']",Stop trying to be fine N B a person who is #bipolar N using medicine N therapy to live a life that is not wrecked by #depression and #mania,1
1893,1079594405554782208,1079594405554782208,2018-12-31,jasonanthonyhe2,"Grey Matter. 

What's the matter?

 Making me relive this empty pattern.

Emotionally distraught with the daily matters. 

Can't seem to escape these idiotic manners.


  pic.twitter.com/27sqD7W4LZ","['#poems', '#poem', '#depression']","Grey Matter. 

What's the matter?

 Making me relive this empty pattern.

Emotionally distraught with the daily matters. 

Can't seem to escape these idiotic manners.
#POEMS
#poem
#depression  pic.twitter.com/27sqD7W4LZ",1
1894,1079594326345347074,1079594326345347074,2018-12-31,daniellacarew12,"DRIVE TIME, Hate feeling I’m not good enough and feeling so alone. Make me feel WHAT THE POINT OF BEING HERE 😔☹️!!  ","['#depression', '#anxiety']","DRIVE TIME, Hate feeling I’m not good enough and feeling so alone. Make me feel WHAT THE POINT OF BEING HERE 😔☹️!! #depression #anxiety",1
1895,1079593881023455232,1079593881023455232,2018-12-31,shannonbylina,Love my Spotify playlists... especially  🤙🏼 shit has been on repeat!  pic.twitter.com/ArAtqyBmjT,['#depression'],Love my Spotify playlists... especially #depression 🤙🏼 shit has been on repeat!  pic.twitter.com/ArAtqyBmjT,1
1905,1079591213571936257,1079591213571936257,2018-12-31,asklepios333,I’ve been starting to spiral back into bad depression this week. The Christmas message and my meager faith has been helping to weaken the spiral. ,['#depression'],I’ve been starting to spiral back into bad depression this week. The Christmas message and my meager faith has been helping to weaken the spiral. #depression,1
1909,1079588472627843073,1079588472627843073,2018-12-31,spacespincycle,"Can anyone (somebody else desperate enough to be searching this hashtag) who has had  infusions for , tell me if it worked for you? Especially for  depression?

Please, someone let me know.","['#ketamine', '#depression', '#bipolar']","Can anyone (somebody else desperate enough to be searching this hashtag) who has had #Ketamine infusions for #depression, tell me if it worked for you? Especially for #bipolar depression?

Please, someone let me know.",1
1917,1079585135937302528,1079585135937302528,2018-12-31,jrlindman," I can feel when my anxiety and depression medications are wearing off after about ten hours. This morning had to go pee five times in 45 mins, just the anxiety! Tonight a bit shaky and unsettled, but took my meds about 40 mins ago.",['#depression'],"#depression I can feel when my anxiety and depression medications are wearing off after about ten hours. This morning had to go pee five times in 45 mins, just the anxiety! Tonight a bit shaky and unsettled, but took my meds about 40 mins ago.",1
1918,1079585079377178624,1079585079377178624,2018-12-31,zombiefuhrer,It feels like there's a box on my head that I definitely do not want to be there but it also feels like I can't do anything about the box. 🤯 ,['#depression'],It feels like there's a box on my head that I definitely do not want to be there but it also feels like I can't do anything about the box. 🤯 #depression,1
1936,1079579261717991424,1079579261717991424,2018-12-31,staystrongsnc,"There is an inverse correlation between   and total seafood intake as well as DHA in mother’s milk in 22 countries: the higher the seafood intake, and the higher the DHA in women’s breast milk, the lower the incidence of postpartum depression.","['#postpartum', '#depression']","There is an inverse correlation between #postpartum #depression and total seafood intake as well as DHA in mother’s milk in 22 countries: the higher the seafood intake, and the higher the DHA in women’s breast milk, the lower the incidence of postpartum depression.",1
1939,1079578585839464449,1079578585839464449,2018-12-31,staystrongsnc,"The rise in the incidence of  has paralleled the rise in the consumption of vegetable oils. Major depressive disorder is estimated to become the 2nd leading cause of  worldwide by 2020, but populations that consume a lot of fish have a low prevalence","['#depression', '#disability']","The rise in the incidence of #depression has paralleled the rise in the consumption of vegetable oils. Major depressive disorder is estimated to become the 2nd leading cause of #disability worldwide by 2020, but populations that consume a lot of fish have a low prevalence",1
1941,1079578211535724544,1079578211535724544,2018-12-31,imsonotover,I just can't get enough of 2018. What an awful year. I would like to hope things will be better but today I feel low. ,['#depression'],I just can't get enough of 2018. What an awful year. I would like to hope things will be better but today I feel low. #depression,1
1944,1079577312729812992,1079577312729812992,2018-12-31,msvillemaire,I'm so over 2018. What an awful year. I would like to hope things will be better but today I feel low. ,['#depression'],I'm so over 2018. What an awful year. I would like to hope things will be better but today I feel low. #depression,1
1947,1079576170419679233,1079576170419679233,2018-12-31,carol_badams,My Face ID doesn’t recognize me when I’m smiling ,['#depression'],My Face ID doesn’t recognize me when I’m smiling #depression,1
1950,1079575533090816000,1079575533090816000,2018-12-31,fat_ednos,Back to faking a smile and it hurts. ,['#depression'],Back to faking a smile and it hurts. #depression,1
1958,1079573866886905856,1079573866886905856,2018-12-31,westsideus07,"I am sad to know ya ...💔
Fml 
Everything is going worst and worst , I feel empty and lonely , I just wanna you know this before I kill myself , I was suffering and no one helped me don’t act love above my grave .... 


","['#sucide', '#depression']","I am sad to know ya ...💔
Fml 
Everything is going worst and worst , I feel empty and lonely , I just wanna you know this before I kill myself , I was suffering and no one helped me don’t act love above my grave .... 

#sucide
#depression",1
1961,1079573226219544586,1079573226219544586,2018-12-31,mamaspecialgirl,I can't sleep. Hate this shit. I just want to cry.   ,"['#anxiety', '#depression', '#sadness']",I can't sleep. Hate this shit. I just want to cry. #anxiety #depression #sadness,1
1965,1079570828025520128,1079570828025520128,2018-12-31,_sadly_happy,"Depression is not just sadness. It is weight that keeps u in bed. Depression can feel empty, like nothing at all. It can be unexplainable. Depression keeps u stuck. Fun can’t fix it. Instead it isolates you from what u love. It is an overwhelming numbness. ",['#depression'],"Depression is not just sadness. It is weight that keeps u in bed. Depression can feel empty, like nothing at all. It can be unexplainable. Depression keeps u stuck. Fun can’t fix it. Instead it isolates you from what u love. It is an overwhelming numbness. #depression",1
1967,1079570053559775232,1079570053559775232,2018-12-31,amydresner,"Depression:  We're not washing our hair anymore.  Also we're smoking again and sleeping 13 hours a night.  Fuck brushing your teeth or answering your phone either. Got that, dipshit? ",['#depression'],"Depression:  We're not washing our hair anymore.  Also we're smoking again and sleeping 13 hours a night.  Fuck brushing your teeth or answering your phone either. Got that, dipshit? #depression",1
1969,1079569913617022976,1079569913617022976,2018-12-31,moxytools,"  it’s a really real thing. No just a woman thing. Not New Years Eve blues bc I didn’t even realize that’s tomorrow & that just made me spiral further down this rabbit hole.

What’s at the bottom of a rabbit hole you ask?
Rabbit SHIT","['#depression', '#hurts']","#depression #hurts it’s a really real thing. No just a woman thing. Not New Years Eve blues bc I didn’t even realize that’s tomorrow & that just made me spiral further down this rabbit hole.

What’s at the bottom of a rabbit hole you ask?
Rabbit SHIT",1
1970,1079569163704688641,1079569163704688641,2018-12-31,jaredpogi,"to people I care for who is suffering from , i have 4 words for you: DO NOT GIVE UP",['#depression'],"to people I care for who is suffering from #depression, i have 4 words for you: DO NOT GIVE UP",1
1972,1079568636690481153,1079567434485514241,2018-12-31,holz1_lpsoldier,"My mobility was getting worse, my job was/is depressing me & I was in a rut so I pulled myself up & went back to college at 33 yrs old! The fun bit was dropping my hrs at work! Now, altho my   or other probs can't be cured, I'm happier & enjoying what I do⬇️","['#jhs', '#depression']","My mobility was getting worse, my job was/is depressing me & I was in a rut so I pulled myself up & went back to college at 33 yrs old! The fun bit was dropping my hrs at work! Now, altho my #jhs #depression or other probs can't be cured, I'm happier & enjoying what I do⬇️",1
1978,1079565817086439425,1079565817086439425,2018-12-31,sabrinalovely23,"Hoping all this exercise will put my brain on track... and  just keep working my nerves 🙄 - but I’m good, so don’t fret😌","['#anxiety', '#depression']","Hoping all this exercise will put my brain on track...#anxiety and #depression just keep working my nerves 🙄 - but I’m good, so don’t fret😌",1
1985,1079561615819849728,1079561615819849728,2018-12-31,scaredandalone2,I can feel myself slipping. The thoughts are getting darker and taking over my every thought and yet I can’t stop it no matter how hard I try ,['#depression'],I can feel myself slipping. The thoughts are getting darker and taking over my every thought and yet I can’t stop it no matter how hard I try #depression,1
1989,1079560550797979648,1079560550797979648,2018-12-31,lowerdepression, is being colorblind and constantly told how colorful the world is.,['#depression'],#Depression is being colorblind and constantly told how colorful the world is.,1
1990,1079560430132056064,1079560430132056064,2018-12-31,fatimaaazia,"I don’t know why I’m like this, am I super clingy, do I over love. Why am I so unlovable and weird. It’s such a strong feeling and I just want to shut down.   ","['#anxiety', '#depression']","I don’t know why I’m like this, am I super clingy, do I over love. Why am I so unlovable and weird. It’s such a strong feeling and I just want to shut down.  #anxiety #depression",1
1996,1079558035423588352,1079558035423588352,2018-12-31,iamlil_crystal, is real. Holidays taking a toll.,['#depression'],#Depression is real. Holidays taking a toll.,1
2002,1079554188504227840,1079554188504227840,2018-12-31,kelsysj,"Hm dearest family. Yes I have .
Lots of probing questions about my PhD? Awesome.
Not letting me have some time to myself? Perfect. Flooding right.
Charades? OMG fave!
 ","['#depression', '#whatnottodo', '#loveyoubut']","Hm dearest family. Yes I have #depression.
Lots of probing questions about my PhD? Awesome.
Not letting me have some time to myself? Perfect. Flooding right.
Charades? OMG fave!
#whatnottodo #loveyoubut",1
