,id,conversation_id,date,username,tweet_processed,hashtags,tweet_original,target
884,943833517829566464,943833517829566464,2017-12-21,swhiteley1985,Been  for a while the only thing that cheers me up is watching my  box set. It always cheers me up 🙂,"['#depressed', '#friends']",Been #depressed for a while the only thing that cheers me up is watching my #friends box set. It always cheers me up 🙂,1
889,943810658067533824,943810658067533824,2017-12-21,pipa_inbloom_,"O xxxtentation ou lá qual é o nome dele batia na mulher e acham que lá por ter ""música boa"" devia sair da prisão? Hell nahh, agora parem de agir deprimidos ao ouvir aquela musiquinha ""oh sim wanna put 10shots in my brain 😍😍""",['#depressed'],"O xxxtentation ou lá qual é o nome dele batia na mulher e acham que lá por ter ""música boa"" devia sair da prisão? Hell nahh, agora parem de agir deprimidos ao ouvir aquela musiquinha ""oh sim wanna put 10shots in my brain #depressed😍😍""",1
890,943803286062292992,943803286062292992,2017-12-21,so_phi_okhre,Today has the most hours of darkness and the least number of daylight hours and is officially the first day of Winter. Welcome to winter. It only gets worse from here on in.   ,"['#winter', '#depressed', '#depression']",Today has the most hours of darkness and the least number of daylight hours and is officially the first day of Winter. Welcome to winter. It only gets worse from here on in. #winter #depressed #depression,1
894,943790400807903232,943790400807903232,2017-12-21,scarletlhot25,"""Sometimes i feel,im loosing it,,feel like hanging on a cliff,anytime will fall and never be seen again.


","['#evenlonelier', '#depressed', '#help']","""Sometimes i feel,im loosing it,,feel like hanging on a cliff,anytime will fall and never be seen again.
#evenlonelier
#depressed
#help",1
896,943780838637838336,943780838637838336,2017-12-21,klongklong6,"Yung nag uumpisa ka plng, laglag kna agad. Tsk tsk!  ","['#depressed', '#failed']","Yung nag uumpisa ka plng, laglag kna agad. Tsk tsk! #depressed #failed",1
898,943763656533196806,943763656533196806,2017-12-21,_akanshjain_," 150 witnesses and still u say CBI didn't gave any proof.
 ","['#2gscamverdict', '#shocked', '#depressed']","#2GScamVerdict 150 witnesses and still u say CBI didn't gave any proof.
#Shocked #Depressed",1
900,943758940487086080,943758940487086080,2017-12-21,tayann82,Wish I had a bf to spoil during the holidays.  ,"['#tiredofbeingsingle', '#depressed']",Wish I had a bf to spoil during the holidays. #tiredofbeingsingle #depressed,1
901,943756347006488578,943756347006488578,2017-12-21,eblovr,"Its sad...
31 and hardly anything to show for it....
",['#depressed'],"Its sad...
31 and hardly anything to show for it....
#depressed",1
906,943749503160606720,943749503160606720,2017-12-21,darijapavlic,"First day of winter. Shortest day in the year. Winter will last 88 days. This day will last 8 hrs, rest 16 h is night. I feel like I want to buy something online supercool, probably not so cheap.  ","['#depressed', '#ihatewinter']","First day of winter. Shortest day in the year. Winter will last 88 days. This day will last 8 hrs, rest 16 h is night. I feel like I want to buy something online supercool, probably not so cheap. #depressed #ihatewinter",1
907,943749414509785088,943741572650291201,2017-12-21,leenyfreestone,"...Was, by this point, having weekly meetings with my boss to (clearly, tho this was not explicitly verbalised) manage my poor performance! He asked me if I was  but I denied it! I then got ""poached"" again by another colleague and went to work for her! V. flattered, +..",['#depressed'],"...Was, by this point, having weekly meetings with my boss to (clearly, tho this was not explicitly verbalised) manage my poor performance! He asked me if I was #depressed but I denied it! I then got ""poached"" again by another colleague and went to work for her! V. flattered, +..",1
909,943739391310225409,943739391310225409,2017-12-21,cloudyycloudss,I’m lonely asf dude💔😔   ,"['#bored', '#lonely', '#depressed']",I’m lonely asf dude💔😔 #bored #lonely #depressed,1
910,943719692782456832,943719692782456832,2017-12-21,diosra,Que rápido se acabaron asi las  buenas noches acompañadas de un te amo  ,"['#sosad', '#depressed']",Que rápido se acabaron asi las  buenas noches acompañadas de un te amo #sosad #depressed,1
912,943700615577948160,943700615577948160,2017-12-21,quentinjacobso6,Margo hasn’t been in school lately. I have no idea where she is😣 ,['#depressed'],Margo hasn’t been in school lately. I have no idea where she is😣 #depressed,1
913,943697576003588096,943697576003588096,2017-12-21,brailynj,So like what do you do when you’ve just finished crying your eyes out bc you finished season 2 of  and season 3 doesn’t start till Jan. 9th?!?!! 😭😭😭😭😭😭😭 ,"['#thisisus', '#depressed']",So like what do you do when you’ve just finished crying your eyes out bc you finished season 2 of #ThisIsUs and season 3 doesn’t start till Jan. 9th?!?!! 😭😭😭😭😭😭😭 #depressed,1
914,943693723988381696,943693723988381696,2017-12-21,boneheadcs,"When you try your best but you dont succeed... 
  pic.twitter.com/RkEX2w7ZXC",['#depressed'],"When you try your best but you dont succeed... 
#Depressed  pic.twitter.com/RkEX2w7ZXC",1
915,943692659725684736,943692659725684736,2017-12-21,gottaluvya,"I'd love to know what the fuck I did to make the universe pissed off at me.
And yeah, other folks have it worse but that doesn't invalidate my feelings or opinions.
  ","['#frustrated', '#angry', '#depressed']","I'd love to know what the fuck I did to make the universe pissed off at me.
And yeah, other folks have it worse but that doesn't invalidate my feelings or opinions.
#frustrated #angry #depressed",1
921,943667795388190721,943667795388190721,2017-12-21,lostinnaworld,"La nuit et ses insécurités, ou le moment ou tout ce qui t'angoisse te reviens en plein dans la figure \o
  pic.twitter.com/6hnrKJrD2i","['#depressed', '#insomnie']","La nuit et ses insécurités, ou le moment ou tout ce qui t'angoisse te reviens en plein dans la figure \o
#depressed #insomnie pic.twitter.com/6hnrKJrD2i",1
923,943660064770019328,943660064770019328,2017-12-21,sammisina,"Winter is not my season, Trump is in office, and the GOP controls both houses... I am so  and ","['#tired', '#depressed']","Winter is not my season, Trump is in office, and the GOP controls both houses... I am so #tired and #depressed",1
925,943649883101184000,943649883101184000,2017-12-21,cameron_keo,Dropped nearly 700 on Christmas gifts this year 😭  ,"['#depressed', '#worthitthough']",Dropped nearly 700 on Christmas gifts this year 😭 #depressed #worthitthough,1
927,943646391661981696,943646391661981696,2017-12-21,milacastle17,i've been working on a  slideshow all day and honestly i feel really  now... 😕,"['#memorial', '#depressed']",i've been working on a #memorial slideshow all day and honestly i feel really #depressed now... 😕,1
929,943640195546669062,943640195546669062,2017-12-21,gilliandietz,My family is downstairs watching Christmas movies and I am in my room studying for the 4 tests I have tomorrow.  ,['#depressed'],My family is downstairs watching Christmas movies and I am in my room studying for the 4 tests I have tomorrow.  #depressed,1
930,943640071919595521,943640071919595521,2017-12-21,lcjw17,It's official. The Christmas cards confirm that I am the    the tabloids warned you about. pic.twitter.com/vgMII9KC5x,"['#depressed', '#vegan', '#corbynite']",It's official. The Christmas cards confirm that I am the #depressed #vegan #corbynite the tabloids warned you about. pic.twitter.com/vgMII9KC5x,1
931,943634808608980992,943634808608980992,2017-12-21,jamilahahmath,Also my car is totaled and I feel like I’ve lost a loved one 😭😪😭 ,['#depressed'],Also my car is totaled and I feel like I’ve lost a loved one 😭😪😭 #depressed,1
932,943633872734081027,943633872734081027,2017-12-21,vaperaxa,"This is my place to vent...

... 
","['#fuck', '#depressed']","This is my place to vent...

#Fuck... 
#Depressed",1
933,943630506532450304,943630506532450304,2017-12-21,goodhartbadart,Pro tip: don’t go out to eat when you’re  because you can’t taste anything,['#depressed'],Pro tip: don’t go out to eat when you’re #depressed because you can’t taste anything,1
938,943596372980371457,943596372980371457,2017-12-20,kalufjp,Im either being reckless ir stupid 24/7 ,['#depressed'],Im either being reckless ir stupid 24/7 #depressed,1
940,943584397466460162,943584397466460162,2017-12-20,nllittle78,The let down from yesterdays elation and interviewing has taken affect. I am suitably depressed again. Not too much because I have a recruiter critter talking to me.  ,"['#unemployed', '#depressed']",The let down from yesterdays elation and interviewing has taken affect. I am suitably depressed again. Not too much because I have a recruiter critter talking to me. #unemployed #depressed,1
944,943568555227758592,943568555227758592,2017-12-20,mrscichocki22,They say everything happens for a reason...   best be a good reason my child’s father left me again. 5 days before Christmas thanks you fucking prick. ,['#depressed'],They say everything happens for a reason...   best be a good reason my child’s father left me again. 5 days before Christmas thanks you fucking prick. #depressed,1
946,943558364625121280,943558364625121280,2017-12-20,sixtynine_mars,Sucks to be livin in a place where no one gives a shit about you. ,['#depressed'],Sucks to be livin in a place where no one gives a shit about you. #depressed,1
948,943544890046255105,943544890046255105,2017-12-20,fa_a17,"I feel so lost and empty right now 💔
 ","['#depressed', '#difficult_times']","I feel so lost and empty right now 💔
#depressed #difficult_times",1
960,943512154300473346,943512154300473346,2017-12-20,bjuniorj,"No hay trago más amargo
Que tragarse el nudo de la garganta 😞   pic.twitter.com/VTd8tRyzxR",['#depressed'],"No hay trago más amargo
Que tragarse el nudo de la garganta 😞 #depressed  pic.twitter.com/VTd8tRyzxR",1
967,943491689343315968,943491689343315968,2017-12-20,jonathanloyd,I need to stop putting my worth in others people hands. And my happiness in plans that can fall through.  ,"['#depressed', '#ineedatherapist']",I need to stop putting my worth in others people hands. And my happiness in plans that can fall through. #Depressed #INeedATherapist,1
969,943479975297945600,943479975297945600,2017-12-20,imyourlaraaaah,"depression go away 
don't come again another day
lil girl wants to play
depression go away 

 ","['#depression', '#depressed']","depression go away 
don't come again another day
lil girl wants to play
depression go away 

#Depression #depressed",1
976,943465496862527488,943112359790264320,2017-12-20,urstrulymbmsfan,"Sorry for disturbing all but too much  and  after listening to rumors sir please if this true then definitely TFI going to land trouble😰😰😰😰😰😰😰😰😰😰😰😰😰😰😩😫😨😰😱😰please  
my request please coney this to Mani sir","['#depressed', '#frustrated', '#donotletmanisharmatoretire']","Sorry for disturbing all but too much #depressed and #frustrated after listening to rumors sir please if this true then definitely TFI going to land trouble😰😰😰😰😰😰😰😰😰😰😰😰😰😰😩😫😨😰😱😰please #DonotLetManiSharmaToRetire 
my request please coney this to Mani sir",1
982,943396048424271872,943396048424271872,2017-12-20,19emilylou,I am missing you so much right now I can’t believe I lost you just short of 5 hours ago. I feel nothing and everything at the same time   .,"['#lost', '#depressed', '#gone']",I am missing you so much right now I can’t believe I lost you just short of 5 hours ago. I feel nothing and everything at the same time #lost #depressed #gone.,1
987,943364678662737921,943364678662737921,2017-12-20,nataliewalter_,God damn my Tesla really gone 😞😞😞 ,['#depressed'],God damn my Tesla really gone 😞😞😞 #depressed,1
996,943336358634024961,943336358634024961,2017-12-20,benjaminyaep,I just wonder if I would ever be successful in life. Sigh.   ,"['#farfromsuccess', '#depressed', '#isad']",I just wonder if I would ever be successful in life. Sigh. #farfromsuccess #depressed #isad,1
1000,947618010583457793,947618010583457793,2018-01-01,ahonuigirl1,Hoping to let go of my past and somehow look forward to a better future.   ,"['#regrets', '#depression', '#bipolar']",Hoping to let go of my past and somehow look forward to a better future. #regrets #depression #bipolar,1
1001,947617900772429824,947617900772429824,2018-01-01,hope4siblings,"  abuse AFFIRMATION 4 A SURVIVOR of Sibling Abuse: ""I will not compare myself to anyone else on earth."" pic.twitter.com/1AZwc59Dwd","['#depression', '#elder']","#depression #elder abuse AFFIRMATION 4 A SURVIVOR of Sibling Abuse: ""I will not compare myself to anyone else on earth."" pic.twitter.com/1AZwc59Dwd",1
1004,947615472228253696,947615472228253696,2018-01-01,fistybuttpunch,"You know you’re off when your life is going p okay, but there’s just something that’s... off. I can’t put my finger on it. Is it ? Is it ? Idk. You feel meh but you can’t explain it. That’s the real curse.","['#depression', '#anxiety']","You know you’re off when your life is going p okay, but there’s just something that’s... off. I can’t put my finger on it. Is it #depression? Is it #Anxiety? Idk. You feel meh but you can’t explain it. That’s the real curse.",1
1011,947613364141817857,947613364141817857,2018-01-01,chelsitasidler,"Depression doesn't just come once and leave. It is something I have to fight every day, some days more than others.  ","['#endthestigma', '#depression']","Depression doesn't just come once and leave. It is something I have to fight every day, some days more than others. #endthestigma #depression",1
1014,947611001624629248,947611001624629248,2018-01-01,shg_depression,"Wir wünschen allen Betroffenen ein glückliches, liebevolles und genußreiches Jahr 2018   ","['#notjustsad', '#depression', '#selbsthilfegruppe']","Wir wünschen allen Betroffenen ein glückliches, liebevolles und genußreiches Jahr 2018 #notjustsad #Depression #Selbsthilfegruppe",1
1015,947610450404847616,947610450404847616,2018-01-01,tinytatari,why doesnt she like meeeeeeeeeee   ,"['#suicide', '#depression', '#gangnamstyle']",why doesnt she like meeeeeeeeeee #suicide #depression #gangnamstyle,1
1018,947609649951383552,947609649951383552,2018-01-01,tiniestsparrow,"Depression is, when all you can think of 18 minutes past midnight is fuck I'm still alive.   ","['#depression', '#newyearseve', '#welcome2018']","Depression is, when all you can think of 18 minutes past midnight is fuck I'm still alive. #depression #newyearseve #welcome2018",1
1024,947607947311566848,947607947311566848,2018-01-01,sami_jonez,Wish something good would come into my life   ,"['#possibilities', '#ifonly', '#depression']",Wish something good would come into my life #possibilities #ifonly #depression,1
1031,947606106267897856,947606106267897856,2018-01-01,myselfandhealth,"Don't let anyone make you feel bad for not wanting to be around people or declining an invitation. Instead,applaud yourself for knowing when to say no to someone else's social agenda!  ","['#depression', '#anxiety']","Don't let anyone make you feel bad for not wanting to be around people or declining an invitation. Instead,applaud yourself for knowing when to say no to someone else's social agenda! #depression #anxiety",1
1035,947605604239060993,947605604239060993,2018-01-01,skaterfantasy,"In all honesty, my actual New Year’s resolution is to be nicer to myself...I became my own worse enemy in 2017 and I don’t wanna give up just yet.    pic.twitter.com/ZipSVbJjqd","['#depression', '#anxiety', '#overthinking']","In all honesty, my actual New Year’s resolution is to be nicer to myself...I became my own worse enemy in 2017 and I don’t wanna give up just yet. #Depression #Anxiety #Overthinking pic.twitter.com/ZipSVbJjqd",1
1042,947604548109127680,947604548109127680,2018-01-01,psycare_inc, is in the news a lot for treating  and other conditions; but what is it? Contact us to learn more!  pic.twitter.com/g1N4TszgWB,"['#tms', '#depression']",#TMS is in the news a lot for treating #depression and other conditions; but what is it? Contact us to learn more!  pic.twitter.com/g1N4TszgWB,1
1044,947604031664545792,947604031664545792,2018-01-01,tmspatientcare, Therapy can treat  and mood disorders with limited to no side effects. Contact us to learn more.  pic.twitter.com/Et8nR8WmiM,"['#tms', '#depression']",#TMS Therapy can treat #depression and mood disorders with limited to no side effects. Contact us to learn more.  pic.twitter.com/Et8nR8WmiM,1
1059,947600935194259456,947600935194259456,2018-01-01,ker8mel,"An alle, die gerade Zuhause (oder egal wo) verzweifeln, weil es sich einfach alles so scheiße anfühlt:

Fragt nach Hilfe. Option: Antidepressiva!
Habe auch lange ohne und dann wollte ich aber welche. Und sie helfen. Mir zumindest.
  ","['#notjustsad', '#depression', '#keinertwittertallein']","An alle, die gerade Zuhause (oder egal wo) verzweifeln, weil es sich einfach alles so scheiße anfühlt:

Fragt nach Hilfe. Option: Antidepressiva!
Habe auch lange ohne und dann wollte ich aber welche. Und sie helfen. Mir zumindest.
#NotJustSad #Depression #KeinerTwittertAllein",1
1061,947599521621692416,947599521621692416,2018-01-01,jamespipe10,I think Roma and Arsenal are competing to see who will disappoint me more this year. ,['#depression'],I think Roma and Arsenal are competing to see who will disappoint me more this year. #depression,1
1068,947596868917383168,947596868917383168,2018-01-01,nadja36506026,"Die Zwerge sind an Oma und Opa ""verkauft"" , somit absolute Eskalation auf der Couch bei Rammstein und Vorbereitung zum morgigen Geburtstag von meinem Großen! 
Ich bin gerade tatsächlich etwas entspannt von dieser nicht zu mir gehörenden .",['#depression'],"Die Zwerge sind an Oma und Opa ""verkauft"" , somit absolute Eskalation auf der Couch bei Rammstein und Vorbereitung zum morgigen Geburtstag von meinem Großen! 
Ich bin gerade tatsächlich etwas entspannt von dieser nicht zu mir gehörenden #Depression.",1
1088,947589184553934848,947589184553934848,2018-01-01,venturacotms,We offer  Therapy to our patients to treat  and other conditions. Contact us today to learn more.  pic.twitter.com/Uwf1MTRxLW,"['#tms', '#depression']",We offer #TMS Therapy to our patients to treat #Depression and other conditions. Contact us today to learn more.  pic.twitter.com/Uwf1MTRxLW,1
1099,947587393506414592,947587393506414592,2017-12-31,durgadasaduriel,"In recovery, we may struggle to release some beliefs that were true in an episode of  or , but that aren't now. E.g. ""I only have the energy to go out once a week; shopping = panic."" Part of  is challenging these thoughts & gently nudging ourselves on.","['#depression', '#anxiety', '#recovery']","In recovery, we may struggle to release some beliefs that were true in an episode of #depression or #anxiety, but that aren't now. E.g. ""I only have the energy to go out once a week; shopping = panic."" Part of #recovery is challenging these thoughts & gently nudging ourselves on.",1
1107,947585008767787008,947585008767787008,2017-12-31,stormwolff,"So...for the first time in two days, I got up, showered, and I'm actually out. Because depression may suck, but, I have to keep fighting. ",['#depression'],"So...for the first time in two days, I got up, showered, and I'm actually out. Because depression may suck, but, I have to keep fighting. #depression",1
1110,947584582706237440,947269559450525696,2017-12-31,scienerf,"we're always so scared to admit that we're struggling with the fear of stigma, yet I've usually been pleasantly surprised by peoples reactions when I tell them about  and  problems, there's so many of us with them at some point! ","['#anxiety', '#depression', '#joinin']","we're always so scared to admit that we're struggling with the fear of stigma, yet I've usually been pleasantly surprised by peoples reactions when I tell them about #anxiety and #depression problems, there's so many of us with them at some point! #JoinIn",1
1111,947584097341370368,947584097341370368,2017-12-31,leecoleman_1980,"Good riddance to a shocking year, roll on a more positive and happy one. Looking forward to restarting my life and getting the old me back.",['#depression'],"Good riddance to a shocking year, roll on a more positive and happy one. Looking forward to restarting my life and getting the old me back.#depression",1
1113,947583339845902336,947282799811231745,2017-12-31,seanhagey,"Thoughts on how high-reactive temperament children are more prone to  and  when raised in unstable homes but there are upsides as well.
 pic.twitter.com/f406RcqEbt","['#depression', '#anxiety', '#introverts']","Thoughts on how high-reactive temperament children are more prone to #depression and #anxiety when raised in unstable homes but there are upsides as well.
#introverts pic.twitter.com/f406RcqEbt",1
1141,947575850081320960,947575850081320960,2017-12-31,justtellone,"If the first person you talk to about  or  doesn’t offer you support or guidance, don’t give up. You will find the right trusted person.  pic.twitter.com/tTWPF2BAxE","['#depression', '#addiction', '#justtellone']","If the first person you talk to about #depression or #addiction doesn’t offer you support or guidance, don’t give up. You will find the right trusted person. #JustTellOne pic.twitter.com/tTWPF2BAxE",1
1160,947571774643953665,947571774643953665,2017-12-31,dailygoldrose,I can’t believe I am going into 2018 feeling so anxious and depressed   ,"['#depression', '#blogger', '#anxietyproblems']",I can’t believe I am going into 2018 feeling so anxious and depressed #depression #blogger #anxietyproblems,1
1172,947568136416403456,947568136416403456,2017-12-31,devon_malone,"I'm glad I'm loved so much. Otherwise these ""kill your self"" ""Fuck the world"" ""I'm losing my mind"" Thoughts might actually take root.   ","['#depression', '#thelongnight', '#fightfightfight']","I'm glad I'm loved so much. Otherwise these ""kill your self"" ""Fuck the world"" ""I'm losing my mind"" Thoughts might actually take root. #depression #thelongnight #fightfightfight",1
1173,947567379340562432,947567379340562432,2017-12-31,hamishbayston,Courage will come from mastering your fears   pic.twitter.com/m87ESAumN8,"['#depression', '#thethoughhackers']",Courage will come from mastering your fears #Depression #thethoughhackers pic.twitter.com/m87ESAumN8,1
1187,947563699333627904,947563699333627904,2017-12-31,allevin18,A text message letting someone who is suffering from  know that you're thinking about them is a simple way to give some support!  pic.twitter.com/SBYCEyTtQD,['#depression'],A text message letting someone who is suffering from #depression know that you're thinking about them is a simple way to give some support!  pic.twitter.com/SBYCEyTtQD,1
1194,947562738053795844,947562738053795844,2017-12-31,allevin18,: Changes in behavior? Shortened temper? Loss of interest in things   you typically enjoy? Isolating yourself? Making excuses to not see your   friends...very well could be . Stop masking it and trying to “tough it out”. See your doctor. Reach out for help!,"['#men', '#depression']",#Men: Changes in behavior? Shortened temper? Loss of interest in things   you typically enjoy? Isolating yourself? Making excuses to not see your   friends...very well could be #depression. Stop masking it and trying to “tough it out”. See your doctor. Reach out for help!,1
1227,947555117804412928,947555117804412928,2017-12-31,toilet_selfies,Sitting in a full dispensary waiting room and I haven’t showered in a week so no one is sitting next to me LOL ,['#depression'],Sitting in a full dispensary waiting room and I haven’t showered in a week so no one is sitting next to me LOL #depression,1
1230,947554601238257664,947554601238257664,2017-12-31,angelajbraach,One of the best things that happened to me this year was BEATING a terrible relapse of  and first time ever . I'm stronger and thankful to have made it through the pain!,"['#anxiety', '#depression']",One of the best things that happened to me this year was BEATING a terrible relapse of #anxiety and first time ever #depression. I'm stronger and thankful to have made it through the pain!,1
1237,947552845011722240,947552845011722240,2017-12-31,hollynheron,"Not how I wanted to finish off the year, but such is life   pic.twitter.com/lY8XSSLNZ0",['#depression'],"Not how I wanted to finish off the year, but such is life #depression  pic.twitter.com/lY8XSSLNZ0",1
1238,947552705442205696,947552705442205696,2017-12-31,hope4siblings,  SIBLING ABUSE SURVIVOR? Therapy never worked?  pic.twitter.com/tvcuYnD5nB,"['#bullying', '#depression']",#bullying #depression SIBLING ABUSE SURVIVOR? Therapy never worked?  pic.twitter.com/tvcuYnD5nB,1
1240,947552126678401024,947552126678401024,2017-12-31,blackonionyx,Im working on this vid for school abt  +  I have no idea how Iam to put it together.. the video I took. Is legit me cutting watermelon. And I'm talking about roasting food in the oven. 😑 Like saying this out loud. feel like I'm walking in on some  joke. 😌,"['#food', '#depression', '#racist']",Im working on this vid for school abt #food + #depression I have no idea how Iam to put it together.. the video I took. Is legit me cutting watermelon. And I'm talking about roasting food in the oven. 😑 Like saying this out loud. feel like I'm walking in on some #racist joke. 😌,1
1253,947548537759207424,947548537759207424,2017-12-31,herownmind2018,"What does it mean when the bad, uncomfortable and harmful things are what you remember about your life? ",['#depression'],"What does it mean when the bad, uncomfortable and harmful things are what you remember about your life? #depression",1
1269,947544905693454336,947544905693454336,2017-12-31,louisvilletms,"We are proud to offer TMS Therapy for the treatment of depression and other mood disorders, and have seen it help our patients in real and meaningful ways. If you are interested in learning how  Therapy can help treat your  then contact us to learn more.  pic.twitter.com/OoS6f76k9S","['#tms', '#depression']","We are proud to offer TMS Therapy for the treatment of depression and other mood disorders, and have seen it help our patients in real and meaningful ways. If you are interested in learning how #TMS Therapy can help treat your #depression then contact us to learn more.  pic.twitter.com/OoS6f76k9S",1
1274,947543890214686720,947543890214686720,2017-12-31,tmsofsouthtampa, Therapy can treat  and mood disorders with limited to no side effects. Contact us to learn more.  pic.twitter.com/kFaMy69IMu,"['#tms', '#depression']",#TMS Therapy can treat #depression and mood disorders with limited to no side effects. Contact us to learn more.  pic.twitter.com/kFaMy69IMu,1
1322,947527022858915840,947527022858915840,2017-12-31,maximusdown,Mir geht es wieder sehr schlecht in der letzten Zeit. Ich weiß gar nicht was ich machen soll. Gefühlt müsste ich wieder in die Klapse.. Naja muss auch so gehen   ,"['#depression', '#borderline', '#notjustsad']",Mir geht es wieder sehr schlecht in der letzten Zeit. Ich weiß gar nicht was ich machen soll. Gefühlt müsste ich wieder in die Klapse.. Naja muss auch so gehen #depression #borderline #notjustsad,1
1340,947522060040974337,947522060040974337,2017-12-31,allevin18,"Being manly isn't wearing the mask and ignoring the .  Being manly, being tough, is making the choice to seek out the support and to put in the effort to recover! Please Retweet and help to ! pic.twitter.com/0aKFRp59Ql","['#depression', '#endthestigma']","Being manly isn't wearing the mask and ignoring the #depression.  Being manly, being tough, is making the choice to seek out the support and to put in the effort to recover! Please Retweet and help to #EndTheStigma! pic.twitter.com/0aKFRp59Ql",1
1343,947521746965540869,947521746965540869,2017-12-31,allevin18,"Know someone suffering w/? Don't forget to ask their spouse/partner how THEY are doing. Can be quite challenging for them, too!  pic.twitter.com/qbCV0zyn7c",['#depression'],"Know someone suffering w/#depression? Don't forget to ask their spouse/partner how THEY are doing. Can be quite challenging for them, too!  pic.twitter.com/qbCV0zyn7c",1
1353,947520945459167232,947520945459167232,2017-12-31,allevin18,  can be stressful on entire family. Know someone suffering? Text them  when at you're at a grocery store to offer to help them with THEIR  grocery list.  pic.twitter.com/7wI5OBxTDZ,['#depression'],#Depression  can be stressful on entire family. Know someone suffering? Text them  when at you're at a grocery store to offer to help them with THEIR  grocery list.  pic.twitter.com/7wI5OBxTDZ,1
1355,947520673848680449,947520673848680449,2017-12-31,allevin18,Someone you know suffering from ? Invite them out for a coffee. Be there and listen empathetically! Please Retweet!  pic.twitter.com/Tc6FM0U0BC,['#depression'],Someone you know suffering from #depression? Invite them out for a coffee. Be there and listen empathetically! Please Retweet!  pic.twitter.com/Tc6FM0U0BC,1
1387,947514366940860418,947514366940860418,2017-12-31,kingjefferson1,When you start to think positively but depression creeps up and says “don’t be stupid”   ,"['#depression', '#completefailure', '#bullshit']",When you start to think positively but depression creeps up and says “don’t be stupid” #depression #completefailure #bullshit,1
1398,947511720758702080,947511720758702080,2017-12-31,kesleyelizabeth,"Ending the year same way I started it, with a depression nap.    ","['#depression', '#newyears', '#life']","Ending the year same way I started it, with a depression nap. #depression #2017 #NewYears #life",1
1415,947508987762806784,947508987762806784,2017-12-31,allevin18," can impact an entire family. Send a card, create a meal rotation  with neighbors & friends, offer to help them with chores, help them with their kids...Please Retweet and help to  pic.twitter.com/eix1Fv8V27","['#depression', '#endthestigma']","#Depression can impact an entire family. Send a card, create a meal rotation  with neighbors & friends, offer to help them with chores, help them with their kids...Please Retweet and help to #EndTheStigma pic.twitter.com/eix1Fv8V27",1
1419,947508488695107584,947508488695107584,2017-12-31,allevin18,"Believing that one's  will simply pass is NOT a good method of care. Without treatment, one's depression may continue to get worse. Reach out for the support you need. It's okay to NOT be okay!",['#depression'],"Believing that one's #depression will simply pass is NOT a good method of care. Without treatment, one's depression may continue to get worse. Reach out for the support you need. It's okay to NOT be okay!",1
1432,947504254964699137,947504254964699137,2017-12-31,jayybriggs,"You ever see your face from a different angle and have a mental break down

 ","['#anxiety', '#depression']","You ever see your face from a different angle and have a mental break down

#anxiety #depression",1
1471,947491920330350593,947491920330350593,2017-12-31,josephinefrad,Message perso à nombre d’entre  vous : Je tiens à vous remercier pour votre soutien cette année.   🙏🏻,"['#depression', '#burnout']",Message perso à nombre d’entre  vous : Je tiens à vous remercier pour votre soutien cette année. #depression #burnout 🙏🏻,1
1479,947489607909871616,947489607909871616,2017-12-31,anoudxp,If you know someone who's depressed!   pic.twitter.com/RsAF9QQofN,['#depression'],If you know someone who's depressed! #depression  pic.twitter.com/RsAF9QQofN,1
1504,947482761073328134,947482761073328134,2017-12-31,chronicmomlife,"When you’re having trouble drifting to sleep, turn on a guided meditation to help you relax.    pic.twitter.com/8s7FCAsCPu","['#spoonie', '#depression', '#disability']","When you’re having trouble drifting to sleep, turn on a guided meditation to help you relax. #spoonie #depression #disability pic.twitter.com/8s7FCAsCPu",1
1513,947481375661228038,947481375661228038,2017-12-31,pieafteramovie,"2017 has been the worst year of my life. At times I didn't think I'd make it to 2018.

Remember if you are struggling then get help, talk to someone, be kind to yourself and don't give up.

",['#depression'],"2017 has been the worst year of my life. At times I didn't think I'd make it to 2018.

Remember if you are struggling then get help, talk to someone, be kind to yourself and don't give up.

#Depression",1
1519,947478261705125888,947478261705125888,2017-12-31,allevin18,"Happy new year! If you’ve been wearing the mask of contentment, may this be the year that you take off the mask, face your , and get the support you need to recover!",['#depression'],"Happy new year! If you’ve been wearing the mask of contentment, may this be the year that you take off the mask, face your #depression, and get the support you need to recover!",1
1559,947466862845186049,947466862845186049,2017-12-31,jesselongshot,"God knows I really need a hug now.  Feeling so sad and depressed, but damn me to hell, that's not happening.  Nobody wants to hug me because I am too much of a damned worthless insignificant inferior nobody to be hugged.  ",['#depression'],"God knows I really need a hug now.  Feeling so sad and depressed, but damn me to hell, that's not happening.  Nobody wants to hug me because I am too much of a damned worthless insignificant inferior nobody to be hugged.  #depression",1
1568,947464059322060802,947464059322060802,2017-12-31,jesselongshot,"I weep in the morning
I'm mourning at night
Got nothing left but this broken heart
And there's no hope in sight
Like a badly wounded animal
Suffering endlessly
Somebody needs to shoot me
And put me out of my misery
-from Train of Love  ",['#depression'],"I weep in the morning
I'm mourning at night
Got nothing left but this broken heart
And there's no hope in sight
Like a badly wounded animal
Suffering endlessly
Somebody needs to shoot me
And put me out of my misery
-from Train of Love  #depression",1
