,id,conversation_id,date,username,tweet_processed,hashtags,tweet_original,target
437,945877702774607873,945877702774607873,2017-12-27,djkingtrendz,"I'll be just fine
Pretending I'm not
I'm far from lonely
And it's all that I've got   ","['#depressed', '#depression', '#broken']","I'll be just fine
Pretending I'm not
I'm far from lonely
And it's all that I've got #depressed #depression #Broken",1
445,945853381515595776,945851825558781952,2017-12-27,jazzytrumpeter,I'm just so tired. I just want to give up on life. But I won't.   ,"['#depressed', '#depression', '#fuckme']",I'm just so tired. I just want to give up on life. But I won't. #depressed #depression #fuckme,1
447,945850945547759621,945850945547759621,2017-12-27,alltheoutsiders,Its hard to watch all my friends have fun together and never invite u to have fun with them😔😔   ,"['#sad', '#fun', '#depressed']",Its hard to watch all my friends have fun together and never invite u to have fun with them😔😔 #sad #fun #depressed,1
449,945838040097832960,945838040097832960,2017-12-27,abztractisight,"I was a fan of Junghyun of . Lately I've been  too. Then a friend spoke truth: You don't drown by falling in, you drown by staying there.","['#shinee', '#depressed']","I was a fan of Junghyun of #SHINee. Lately I've been #depressed too. Then a friend spoke truth: You don't drown by falling in, you drown by staying there.",1
451,945833173233135616,945833173233135616,2017-12-27,geenaatrippp,"can’t find my permit, which means i can’t schedule my road test..  ","['#stressed', '#depressed']","can’t find my permit, which means i can’t schedule my road test.. #stressed #depressed",1
453,945828803229769731,945828803229769731,2017-12-27,mikeex80,"What a Sad day!  Earlier today, iconic WKBW Anchor Irv Weinstein passed away, and I find out a short time ago that  Legend Johnny Bower has passed away...  ","['#leafs', '#depressed', '#nomorebadnewsplease']","What a Sad day!  Earlier today, iconic WKBW Anchor Irv Weinstein passed away, and I find out a short time ago that #Leafs Legend Johnny Bower has passed away... #Depressed #NoMoreBadNewsPlease",1
457,945812772029452288,945812772029452288,2017-12-27,josin_kimberly,Just heard about Ruby Serein. She was such a sweet soul every time I talked to her. I was devastated to hear the news. Sending warm hugs to everyone... Remember to love the people around you because our time is short. It's time to stop hating one another.  ,"['#rip', '#depressed']",Just heard about Ruby Serein. She was such a sweet soul every time I talked to her. I was devastated to hear the news. Sending warm hugs to everyone... Remember to love the people around you because our time is short. It's time to stop hating one another. #rip #depressed,1
463,945793228791517190,945793228791517190,2017-12-27,sunflwrchild95,I'm fuckin chopped liver   ,"['#chinkaos', '#sadboigang', '#depressed']",I'm fuckin chopped liver #chinkaos #sadboigang #depressed,1
466,945785893415260160,945785893415260160,2017-12-27,arsclau,Maybe I'll hate christmas after this year!! 😰😢 When I thought Christmas was a time to love who we love the most and to be or talk with that special person and then... nobody cares! Thank you christmas 2017  ,"['#depressed', '#aloneonchristmas']",Maybe I'll hate christmas after this year!! 😰😢 When I thought Christmas was a time to love who we love the most and to be or talk with that special person and then... nobody cares! Thank you christmas 2017 #depressed #aloneonChristmas,1
467,945785478632169472,945785478632169472,2017-12-27,schristford,"I cannot be working in retail at xmas next year, I need at least the week off for the xmas celebrations!   ","['#depressed', '#backtowork', '#allover']","I cannot be working in retail at xmas next year, I need at least the week off for the xmas celebrations! #depressed #backtowork #allover",1
472,945766071335780353,945766056232185859,2017-12-26,seirracruse,RSVP@Morphe.com and it keeps putting my email into my outbox. I'm confused and they said they're glad I screen shotted the first email so then I sent the next one and that's the one that keeps putting it in the outbox spot. ,['#depressed'],RSVP@Morphe.com and it keeps putting my email into my outbox. I'm confused and they said they're glad I screen shotted the first email so then I sent the next one and that's the one that keeps putting it in the outbox spot. #depressed,1
473,945765542861959170,945765542861959170,2017-12-26,uselessdrago,When things start looking up and life remembers that it hates you and wants you to live in relentless misery. TT_TT  ,"['#depressed', '#lifesucks']",When things start looking up and life remembers that it hates you and wants you to live in relentless misery. TT_TT #depressed #LifeSucks,1
475,945759289939021824,945759289939021824,2017-12-26,kerriganmolly,Bathed pjs and bed all before 9 o’clock on Boxing Day can’t remember the last time that happened☹️☹️ ,['#depressed'],Bathed pjs and bed all before 9 o’clock on Boxing Day can’t remember the last time that happened☹️☹️ #depressed,1
481,945740675601063936,945740675601063936,2017-12-26,sebastiandeming,Christmas is over and nobody didn't make me home pizza.I'm 😠 and  😦  pic.twitter.com/cReb6wDvTp,"['#furious', '#depressed']",Christmas is over and nobody didn't make me home pizza.I'm #furious😠 and #depressed 😦  pic.twitter.com/cReb6wDvTp,1
486,945733701752836096,945733701752836096,2017-12-26,zaynngiirll,"Happy birthday .  I just wish KARMA not come to you.
",['#depressed'],"Happy birthday .  I just wish KARMA not come to you.
#depressed",1
488,945721310193311744,945721310193311744,2017-12-26,kheyeperez,"Lord kunin nyo na lang ako 🙏
sawang sawa na ko sa gantong ikot ng buhay 😢💔
",['#depressed'],"Lord kunin nyo na lang ako 🙏
sawang sawa na ko sa gantong ikot ng buhay 😢💔
#depressed",1
493,945694644037398529,945694644037398529,2017-12-26,meanspice,i’m so  i’m mutuals on my local with a cute boy who went to my old high school and he is always retweeting anti trump and feminist tweets. AND HE RECOGNIZES HIS WHITE PRIVILEGE ??? WHY WERENT WE FUCKING IN HIGH SCHOOL GOD DAMN IT !!!  pic.twitter.com/fVOQFRcXMV,['#depressed'],i’m so #depressed i’m mutuals on my local with a cute boy who went to my old high school and he is always retweeting anti trump and feminist tweets. AND HE RECOGNIZES HIS WHITE PRIVILEGE ??? WHY WERENT WE FUCKING IN HIGH SCHOOL GOD DAMN IT !!!  pic.twitter.com/fVOQFRcXMV,1
499,945671309748469760,945671309748469760,2017-12-26,buttonnandbows,"Could do with a  fed-up, no one to visit,chucking down if I eat anymore I'll pop. ",['#depressed'],"Could do with a #boxingday#joinin fed-up, no one to visit,chucking down if I eat anymore I'll pop. #depressed",1
510,945632305091145729,945632305091145729,2017-12-26,lilrunner,"It’s the worst day of the year, my post-holiday depression is in full swing, and to top it off I have a horrible stomachache. Today should be fun. 😡    pic.twitter.com/4bopgU54Sa","['#feelingsick', '#depressed', '#sigh']","It’s the worst day of the year, my post-holiday depression is in full swing, and to top it off I have a horrible stomachache. Today should be fun. 😡 #feelingsick #depressed #sigh pic.twitter.com/4bopgU54Sa",1
518,945564048514482176,945564048514482176,2017-12-26,technomouse,"I need to change a lot of things, I am simply no longer happy , I want more of relationship with my daughter , I want my own place for us,this has been a lovely house and absolute lifesaver but I think it's time to start moving on",['#depressed'],"I need to change a lot of things, I am simply no longer happy #Depressed, I want more of relationship with my daughter , I want my own place for us,this has been a lovely house and absolute lifesaver but I think it's time to start moving on",1
520,945552139220287488,945552139220287488,2017-12-26,capricopernicus,I feel like I’ve accidentally trained my dogs that when I play Songs: Ohia they should snuggle me or else ,['#depressed'],I feel like I’ve accidentally trained my dogs that when I play Songs: Ohia they should snuggle me or else #depressed,1
525,945532318860632064,945532318860632064,2017-12-26,taprecords,Amazing how you can still feel lonely in a house full of people.  ,"['#lonely', '#depressed']",Amazing how you can still feel lonely in a house full of people. #lonely #depressed,1
529,945519055078903810,945519055078903810,2017-12-26,mellymel425,I hope WWE's report of  being out for approximately 9 months is wrong because if its true looks like this girl will be saving LOTS of money next year as I won't be buying stuff from the shop or going to events without my favorite there. ,"['#deanambrose', '#depressed']",I hope WWE's report of #DeanAmbrose being out for approximately 9 months is wrong because if its true looks like this girl will be saving LOTS of money next year as I won't be buying stuff from the shop or going to events without my favorite there. #Depressed,1
531,945518336833740800,945518336833740800,2017-12-26,feriellelydia19,When you’re listening to a song and all the memories from that special person comes flashing in ur memories and it’s sad they’re not in your life anymore....  ,"['#depressed', '#lonely']",When you’re listening to a song and all the memories from that special person comes flashing in ur memories and it’s sad they’re not in your life anymore.... #depressed #lonely,1
532,945505165863505920,945505165863505920,2017-12-26,tayl_baby,Bruhh being pregnant and lonely has to be the worst feeling ever.. ,['#depressed'],Bruhh being pregnant and lonely has to be the worst feeling ever.. #depressed,1
534,945497720130818048,945497720130818048,2017-12-26,jessroldao,Y mañana se va mi hermano a París  😭💔,['#depressed'],Y mañana se va mi hermano a París #depressed 😭💔,1
537,945486310357291008,945486310357291008,2017-12-26,cccrazywolf,Today has been an emotional rollercoaster! I hope tomorrow is better! Today is the day I wish I had a friend's shoulder to cry on & in return they would baby me & make me feel better. Is that to much to ask?  ,"['#bestfriend', '#depressed']",Today has been an emotional rollercoaster! I hope tomorrow is better! Today is the day I wish I had a friend's shoulder to cry on & in return they would baby me & make me feel better. Is that to much to ask? #bestfriend #Depressed,1
538,945455678960922630,945455678960922630,2017-12-26,mrstarlights,Loo fisnesed half a bottle of brandy and the stream crashed and didnt realize lol fuck yall and and fuck christmas haha ,['#depressed'],Loo fisnesed half a bottle of brandy and the stream crashed and didnt realize lol fuck yall and and fuck christmas haha #depressed,1
546,945424928119119872,945424928119119872,2017-12-26,m_gunner90,Don't get  & Be  ...,"['#depressed', '#patient']",Don't get #depressed & Be #patient ...,1
552,945400727068954625,945400727068954625,2017-12-25,lemmon_1998,It feels like I have nothing to live for anymore  ,['#depressed'],It feels like I have nothing to live for anymore  #depressed,1
558,945373224258256896,945373224258256896,2017-12-25,laurabonnell,"Merry Christmas to me. Car is completely done. Of course it happens to me. 
At least I’m okay....  ","['#inshock', '#depressed']","Merry Christmas to me. Car is completely done. Of course it happens to me. 
At least I’m okay.... #inshock #depressed",1
561,945363902589820929,945363902589820929,2017-12-25,damron_justin,"So I see all these people  OR  on Christmas and I’m here like, I DIDNT GET SHIXT from my parents but life could definitely be worse atleast I have my supporters and my friends and my family! I’m still blessed
I still get to be with my family!","['#upset', '#depressed']","So I see all these people #UPSET OR #DEPRESSED on Christmas and I’m here like, I DIDNT GET SHIXT from my parents but life could definitely be worse atleast I have my supporters and my friends and my family! I’m still blessed
I still get to be with my family!",1
562,945360428212699136,945360428212699136,2017-12-25,hannahchan2010,"This is the 15th  I've spent without my mom, yet the pain feels fresh. I have never been this  on Christmas in all 15 years without her. Then again, this is my first Christmas as a married woman so maybe that's why.","['#christmas', '#depressed']","This is the 15th #Christmas I've spent without my mom, yet the pain feels fresh. I have never been this #depressed on Christmas in all 15 years without her. Then again, this is my first Christmas as a married woman so maybe that's why.",1
564,945353639534780417,945353639534780417,2017-12-25,nakovalnya_life,"All my  has been sucked by an inability to find a proper solution for a client work. I’m exhausted and getting .
 pic.twitter.com/fKrNYVqHxC","['#inspiration', '#depressed', '#artlife']","All my #inspiration has been sucked by an inability to find a proper solution for a client work. I’m exhausted and getting #depressed.
#artlife pic.twitter.com/fKrNYVqHxC",1
565,945350978055925760,945350978055925760,2017-12-25,vaginal_genious,Don't spend too much energy on a person that makes you ,['#depressed'],Don't spend too much energy on a person that makes you #depressed,1
568,945329330975940608,945329330975940608,2017-12-25,s3hunn13,Gusto kong sumigaw ng malakas na malakas tapos umiyak ng umiyak! 😔,['#depressed'],Gusto kong sumigaw ng malakas na malakas tapos umiyak ng umiyak! #Depressed😔,1
572,945306552457744384,945306552457744384,2017-12-25,victoriab_95,Went to bed last night so excited. Now I don't even want to get out of bed.  ,"['#depressed', '#alwaysmyfault']",Went to bed last night so excited. Now I don't even want to get out of bed. #depressed #alwaysmyfault,1
575,945302767500902400,945302767500902400,2017-12-25,laurinabellus,Mga leche! Pwede pa consider ng feelings nung mga hindi makakabili ng Worthless?! Ang sakit lasi hart makakita ng posts niyo. ,['#depressed'],Mga leche! Pwede pa consider ng feelings nung mga hindi makakabili ng Worthless?! Ang sakit lasi hart makakita ng posts niyo. #depressed,1
578,945292091667763200,945292091667763200,2017-12-25,tenkozy4300,"How appreciate.. My ruined Christmas just now sums up how bad this year was for me... :(

 ","['#ruinedchristmas', '#depressed']","How appreciate.. My ruined Christmas just now sums up how bad this year was for me... :(

#ruinedchristmas #depressed",1
581,945286618662936577,945286618662936577,2017-12-25,fanssrke,"Yes it's one of the worst feeling ever.
All I want that time is to give it up.
It isn't that easy, as it looks!
  pic.twitter.com/2ZhxYebsjb",['#depressed'],"Yes it's one of the worst feeling ever.
All I want that time is to give it up.
It isn't that easy, as it looks!
#Depressed  pic.twitter.com/2ZhxYebsjb",1
591,945213012222382080,945213012222382080,2017-12-25,arabellaamisty,"I am not alone. I have his anger and my pain.
    pic.twitter.com/w3jNL6pM34","['#pain', '#alone', '#depressed']","I am not alone. I have his anger and my pain.
#Pain #Alone #Depressed  pic.twitter.com/w3jNL6pM34",1
593,945173979748122624,945173979748122624,2017-12-25,almendroiv,So i found old photos of me.   pic.twitter.com/cTWeFKHu8v,['#depressed'],So i found old photos of me. #depressed  pic.twitter.com/cTWeFKHu8v,1
596,945155879984283649,945155879984283649,2017-12-25,ladyanailaigh,"Color me depressed... i love christmas... the lights, the snow, the eggnog & apple cider... the fresh cut christmas tree... but i dont like feeling alone. being away from all the ones i love.  *sighs* if i could sleep through tomorrow i would.",['#depressed'],"Color me depressed... i love christmas... the lights, the snow, the eggnog & apple cider... the fresh cut christmas tree... but i dont like feeling alone. being away from all the ones i love. #depressed *sighs* if i could sleep through tomorrow i would.",1
597,945154741247422465,945154741247422465,2017-12-25,giolovesyou,Tweet people who are using the  hashtag a hug of some sort when you have a minute. Thanks!  ,"['#depressed', '#christmaseve2017']",Tweet people who are using the #depressed hashtag a hug of some sort when you have a minute. Thanks!  #ChristmasEve2017,1
598,945152203022626816,945152203022626816,2017-12-25,crazymrschanman,", and sucking down the Rosé like...  To 2017:  pic.twitter.com/Pi6HsX8NOA","['#depressed', '#byefelicia']","#Depressed, and sucking down the Rosé like...  To 2017: #ByeFelicia pic.twitter.com/Pi6HsX8NOA",1
603,945126656020119552,945126656020119552,2017-12-25,isidroarinaga,"Never knew I could suffer from holiday depression as bad as I did just now
  ","['#depression', '#depressed', '#anxiety']","Never knew I could suffer from holiday depression as bad as I did just now
#depression #depressed #anxiety",1
608,945107387723239424,945107387723239424,2017-12-25,clairejones1228,Tomorrow at this time Christmas will be over until next year  ,"['#depressed', '#sorry']",Tomorrow at this time Christmas will be over until next year #depressed #sorry,1
612,945082312395579392,945082312395579392,2017-12-25,rachann01,Feeling utterly worthless and that I’ll always be alone!  ,"['#singlesucks', '#depressed']",Feeling utterly worthless and that I’ll always be alone! #singlesucks #depressed,1
613,945082181201866752,945082181201866752,2017-12-25,thescottystorm,Can not stand this time of year.  ,"['#depressed', '#fml']",Can not stand this time of year. #Depressed #FML,1
617,945068790013939714,945068790013939714,2017-12-25,starsaresad,1am. Cant stop thinking about ending it all.   ,"['#depressed', '#sad', '#suicidal']",1am. Cant stop thinking about ending it all. #depressed #sad #suicidal,1
618,945064817462833157,945064817462833157,2017-12-25,j_wall90,Not only is Chick-Fil-A not open today it’s going to be close for two straight days!  ,"['#depressed', '#cravings']",Not only is Chick-Fil-A not open today it’s going to be close for two straight days! #depressed #cravings,1
619,945054931303706624,945054931303706624,2017-12-25,mizakitioni,"  ""And I can't take all the pressure sober"" sigh... pic.twitter.com/lG2ldOYUHm","['#depressed', '#seether']","#Depressed #Seether ""And I can't take all the pressure sober"" sigh... pic.twitter.com/lG2ldOYUHm",1
640,945023508135821312,945023508135821312,2017-12-24,skye_mata,I fell asleep and missed my shot ,['#depressed'],I fell asleep and missed my shot #depressed,1
642,945015029631463426,945015029631463426,2017-12-24,babzie_91,"This is starting to be too much for me.. I am starting to get why this is the most depressing time and I am agreeing..
 ","['#bpd', '#depressed']","This is starting to be too much for me.. I am starting to get why this is the most depressing time and I am agreeing..
#bpd #depressed",1
645,945005344752672768,945005344752672768,2017-12-24,cheyisanew,"It’s so easy for people to tell you everything will be okay, and stay strong..... you just don’t get it ",['#depressed'],"It’s so easy for people to tell you everything will be okay, and stay strong..... you just don’t get it #depressed",1
647,944995060302733312,944903182735626242,2017-12-24,thatgirlismegan,"Hahaa. My thing is, who has to TRY at saying all the lines of home alone? Some of them didn’t even know really how to act the line out! 😭 ",['#depressed'],"Hahaa. My thing is, who has to TRY at saying all the lines of home alone? Some of them didn’t even know really how to act the line out! 😭 #DEPRESSED",1
659,944920281977643008,944920281977643008,2017-12-24,elgrzaa26,"I get too attached. I trust without hesitation. It always blows up in my face and each time it takes a piece of me, making me care less and less about life. 
",['#depressed'],"I get too attached. I trust without hesitation. It always blows up in my face and each time it takes a piece of me, making me care less and less about life. 
#depressed",1
664,944861151573057536,944861151573057536,2017-12-24,mister_gabriel_,Just realized this year is the first year in a long time that I’ve haven’t gone to a Christmas party with friends ☹️☹️🎄 ,['#depressed'],Just realized this year is the first year in a long time that I’ve haven’t gone to a Christmas party with friends ☹️☹️🎄 #depressed,1
665,944851568985329664,944851568985329664,2017-12-24,chyennemh,For a year I been heart broken over a guy I didn’t even date. ,['#depressed'],For a year I been heart broken over a guy I didn’t even date. #depressed,1
672,944815479624949761,944815479624949761,2017-12-24,7katie0may7,It’s like my heart is breaking all over again... please fucking pull through this. I NEED you to pull through this 😣😞   ,"['#help', '#depressed', '#iloveyoumorethanwords']",It’s like my heart is breaking all over again... please fucking pull through this. I NEED you to pull through this 😣😞 #help #depressed #iloveyoumorethanwords,1
673,944810738123669504,944810738123669504,2017-12-24,mrf_raihan,"wasting few hours to decide what to do first among few works, those will need few more hours.   ","['#morningfact', '#depressed', '#lazymorning']","wasting few hours to decide what to do first among few works, those will need few more hours. #morningfact #depressed #lazymorning",1
681,944785846624051201,944785846624051201,2017-12-24,wicca_blumoon,"For all those who are suffering this holiday season. That are depressed. That are wondering WHY ME. 

I want to say!

You are not alone!

You are loved!

You matter, even if you don't think so right now. 

You, yes YOU are Beautiful!

  ","['#wicca_blumoon', '#depressed', '#anxiety']","For all those who are suffering this holiday season. That are depressed. That are wondering WHY ME. 

I want to say!

You are not alone!

You are loved!

You matter, even if you don't think so right now. 

You, yes YOU are Beautiful!

#Wicca_BluMoon #Depressed #Anxiety",1
684,944766530344009729,944766530344009729,2017-12-24,aidanlawson_,Really lost the flannel I handmade my fav piece ,['#depressed'],Really lost the flannel I handmade my fav piece #depressed,1
695,944726272067780610,944726272067780610,2017-12-24,laurabonnell,"I really need to get drunk tonight, so I think I will.   ","['#overdone', '#badweek', '#depressed']","I really need to get drunk tonight, so I think I will. #overdone #badweek #depressed",1
700,944716769897234433,944716769897234433,2017-12-24,inkygrrl,"Stuck in the hospital, hating life,  as all fuck and so tired of gut issues.
But hey, I got to video chat with my Siamese today, so it's not all bad.",['#depressed'],"Stuck in the hospital, hating life, #depressed as all fuck and so tired of gut issues.
But hey, I got to video chat with my Siamese today, so it's not all bad.",1
703,944707857009737728,944707855575343104,2017-12-24,severonj,"This is a movie made by metrics showing that including X means you get 💰.

They need rethink this entire approach because this is not Star Wars. I will not go to the next one which hurts to say, because I'm a Star Wars nut! They are butchering it 😢 ",['#depressed'],"This is a movie made by metrics showing that including X means you get 💰.

They need rethink this entire approach because this is not Star Wars. I will not go to the next one which hurts to say, because I'm a Star Wars nut! They are butchering it 😢 #depressed",1
707,944698459906625536,944698459906625536,2017-12-24,tiffanylavy,If I hear one more thing about baby this baby that I'm gonna go crawl in a hole and never come out... ,['#depressed'],If I hear one more thing about baby this baby that I'm gonna go crawl in a hole and never come out... #depressed,1
708,944697990983413760,944697990983413760,2017-12-24,michaelasklenar,"Vánoční nálada je, deprese ale stále neodcházejí. ",['#depressed'],"Vánoční nálada je, deprese ale stále neodcházejí. #depressed",1
710,944696542417555456,944696542417555456,2017-12-24,nintendowiiboy,Been feeling a bit  the last couple of days... Blah!,['#depressed'],Been feeling a bit #depressed the last couple of days... Blah!,1
713,944687473422229504,944686758100336640,2017-12-23,themazekiiis,im gonna be  when he dies,['#depressed'],im gonna be #depressed when he dies,1
715,944679434262544389,944679434262544389,2017-12-23,eteens420,I think I've convinced myself I don't deserve food. I'm right back where I was... ,['#depressed'],I think I've convinced myself I don't deserve food. I'm right back where I was... #depressed,1
719,944658312934690818,944658312934690818,2017-12-23,michelarosa301,I ripped my Ravens pajama pants in the ass so now I don’t have any to wear today ,['#depressed'],I ripped my Ravens pajama pants in the ass so now I don’t have any to wear today #depressed,1
730,944597053488889858,944597053488889858,2017-12-23,jamiedho,"Absolutely hate losing, but if this means Garry Monk getting the push it could be a blessing (i suppose)   ","['#depressed', '#boro', '#borolive']","Absolutely hate losing, but if this means Garry Monk getting the push it could be a blessing (i suppose) #depressed #boro #borolive",1
734,944589733077725185,944589733077725185,2017-12-23,allanrousis,Overworked. Undervalued. Underpaid. Where can I get some motivation to continue working? ,['#depressed'],Overworked. Undervalued. Underpaid. Where can I get some motivation to continue working? #depressed,1
741,944575957620461569,944575957620461569,2017-12-23,smt_momin,"মনের সাথে যাদের মস্তিষ্কে'র কম্বিনেশন ভাল না। তাদেরই জীবন আউলা লাগে।

  :-(","['#feeling', '#depressed']","মনের সাথে যাদের মস্তিষ্কে'র কম্বিনেশন ভাল না। তাদেরই জীবন আউলা লাগে।
#feeling
#depressed  :-(",1
754,944476005665820672,944476005665820672,2017-12-23,moskeeto,ok but i jut got snaked for the 90th time today and im ,['#depressed'],ok but i jut got snaked for the 90th time today and im #depressed,1
755,944468138594373633,944468138594373633,2017-12-23,heyjalex, because my  boy left me :(,"['#depressed', '#depressed']",#depressed because my #depressed boy left me :(,1
758,944452615089385473,944452615089385473,2017-12-23,biaestadopada,"Dou uns conselhos que eu gostaria de ouvir eu elogios os outros com elogios que sempre quis ouvir
Eu faço com os outros o que nunca fizeram cmg pq eu sei o quanto é ruim e o quanto a falta de um amigo te aconselhando e dizendo que vc é incrível pode causar  ","['#borboletana', '#depressed']","Dou uns conselhos que eu gostaria de ouvir eu elogios os outros com elogios que sempre quis ouvir
Eu faço com os outros o que nunca fizeram cmg pq eu sei o quanto é ruim e o quanto a falta de um amigo te aconselhando e dizendo que vc é incrível pode causar #borboletana #depressed",1
759,944447267016130560,944447267016130560,2017-12-23,tone__balone,Im fucking done. If you make plans with someone follow the fuck through with them. I cant take this let down anymore  ,"['#depressed', '#fuckit']",Im fucking done. If you make plans with someone follow the fuck through with them. I cant take this let down anymore #depressed #fuckit,1
760,944438120962863104,944438120962863104,2017-12-23,ziigzug,Even though my life is trash and filled with misery... it could be worse.  but  and it's ok bc  made two decent albums that none of y'all posers understand.,"['#thankful', '#depressed', '#mcr']",Even though my life is trash and filled with misery... it could be worse. #thankful but #depressed and it's ok bc #mcr made two decent albums that none of y'all posers understand.,1
768,944400590485856256,944400590485856256,2017-12-23,kat_woman13,"The  often makes me  (moreso) especially this year. But I've got a warm, loud purring  on me, so it's not all bad.","['#holidayseason', '#depressed', '#cat']","The #holidayseason often makes me #depressed (moreso) especially this year. But I've got a warm, loud purring #cat on me, so it's not all bad.",1
776,944370806242541568,944370806242541568,2017-12-23,keri_everhart,Ugh I watched all of Fuller House already. ,['#depressed'],Ugh I watched all of Fuller House already. #depressed,1
777,944363585219674112,944363585219674112,2017-12-23,laurabonnell,It seems like my manager is the only one at work that can tell I’m depressed. It’s nice to have someone care...   ,"['#grateful', '#depressed', '#lonely']",It seems like my manager is the only one at work that can tell I’m depressed. It’s nice to have someone care... #grateful #depressed #lonely,1
780,944333906676817920,944333906676817920,2017-12-23,oprahbrylie,When you realize you have no life. One friend & one girlfriend and when they are gone you lay around like a sack of shit. Where have I gone? This isn’t me.    pic.twitter.com/A9ssAHUaXA,"['#lonely', '#depressed', '#sad']",When you realize you have no life. One friend & one girlfriend and when they are gone you lay around like a sack of shit. Where have I gone? This isn’t me. #lonely #depressed #sad pic.twitter.com/A9ssAHUaXA,1
787,944308971363373056,944308971363373056,2017-12-22,lizzz_818,"Really  right now. Got a $100 bill from someone who had borrowed money from me, and was going to give it to the homeless/odd job guy who lives near us. But I lost it. ","['#sad', '#depressed']","Really #sad right now. Got a $100 bill from someone who had borrowed money from me, and was going to give it to the homeless/odd job guy who lives near us. But I lost it. #depressed",1
788,944308803595517952,944308803595517952,2017-12-22,m_aliment,Not having a good day   pic.twitter.com/aH3QzdpjrM,"['#depressed', '#badday']",Not having a good day #depressed #badday pic.twitter.com/aH3QzdpjrM,1
791,944294149523611648,944294149523611648,2017-12-22,lycanleopard,I finally get invited to one of the cool kids parties..and now I'm sick and wont go cause I dun wanna get others sick ,['#depressed'],I finally get invited to one of the cool kids parties..and now I'm sick and wont go cause I dun wanna get others sick #depressed,1
796,944284121395851269,944284121395851269,2017-12-22,ragnarok09,"Not really feeling the holiday spirit right now - I'm not sure why, but I just don't.   ","['#fml', '#depressed']","Not really feeling the holiday spirit right now - I'm not sure why, but I just don't.  #fml #depressed",1
799,944264666531946499,944264666531946499,2017-12-22,sje1981,"Been a bit quiet today. It's the last day before Christmas and I still have not got a job. Out of work for 4 months now and with a 5 week old daughter, time is feeling very tough and tight.   and a bit upset.","['#feelingdown', '#depressed']","Been a bit quiet today. It's the last day before Christmas and I still have not got a job. Out of work for 4 months now and with a 5 week old daughter, time is feeling very tough and tight. #feelingDown #depressed and a bit upset.",1
813,944183836321120258,944183836321120258,2017-12-22,elizamstone,Tis the season to shut down your Instagram if you don’t wanna feel  and  this Christmas!,"['#down', '#depressed']",Tis the season to shut down your Instagram if you don’t wanna feel #down and #depressed this Christmas!,1
820,944127630395064320,944127630395064320,2017-12-22,_arianaaaxoxo,i have a chloe shirt and now i need a rachel shirt ugh  ,"['#depressed', '#triggered']",i have a chloe shirt and now i need a rachel shirt ugh #depressed #triggered,1
829,944051865867632640,944051865867632640,2017-12-22,kirakillercos,I did an oops a couple of days ago if not over a week ago and now I’m regretting it. Well not really. I’m just kinda sad because a certain asshole made it impossible to be with the people I like to be with.   ,"['#frustration', '#depressed', '#sadness']",I did an oops a couple of days ago if not over a week ago and now I’m regretting it. Well not really. I’m just kinda sad because a certain asshole made it impossible to be with the people I like to be with. #Frustration #depressed #sadness,1
838,944007723007594497,944007723007594497,2017-12-22,jah_broni,Never been cut so deep by such few words. So  😢,['#depressed'],Never been cut so deep by such few words. So #depressed 😢,1
841,943991577831202817,943991577831202817,2017-12-22,biaestadopada,"Família:ela só quer chama nss atenção
Se eu quisesse chama atenção de vcs eu n me trancaria no quarto pra n ver a cara de vcs ",['#depressed'],"Família:ela só quer chama nss atenção
Se eu quisesse chama atenção de vcs eu n me trancaria no quarto pra n ver a cara de vcs #depressed",1
842,943986182823669760,943986182823669760,2017-12-22,gabkyla13,"Love kaayo nako tanan tao pero I think I’m just nothing to all of you.
",['#depressed'],"Love kaayo nako tanan tao pero I think I’m just nothing to all of you.
#depressed",1
845,943977025919782912,943977025919782912,2017-12-22,gabkyla13,"I have everything,the talent and the things that I want but I don’t have the people. sad layf
",['#depressed'],"I have everything,the talent and the things that I want but I don’t have the people. sad layf
#depressed",1
848,943961126928244736,943961126928244736,2017-12-21,linkfx2008,i honestly want to cry right now. I have no where to turn at all..   Feel like my whole world is coming downn,"['#sad', '#depressed']",i honestly want to cry right now. I have no where to turn at all.. #sad #depressed Feel like my whole world is coming downn,1
852,943948521648029696,943948521648029696,2017-12-21,etsi44900404,You look ok ! Oh yes I'm drinking wine ,['#depressed'],You look ok ! Oh yes I'm drinking wine #depressed,1
865,943900106692153344,943900106692153344,2017-12-21,happylife1411,"I want to be home in bed hiding from the world. I feel useless and gross. So says  brain

I am at my desk working my ass off because I know in my heart I'm doing good work for real people and I'm really good at it. Doing my best to keep the mask on. 

","['#depressed', '#sicknotweak']","I want to be home in bed hiding from the world. I feel useless and gross. So says #depressed brain

I am at my desk working my ass off because I know in my heart I'm doing good work for real people and I'm really good at it. Doing my best to keep the mask on. 

#sicknotweak",1
866,943896448910770176,943896448910770176,2017-12-21,dflaka16,Got my official first day back for work ,['#depressed'],Got my official first day back for work #depressed,1
871,943869568954654723,943869568954654723,2017-12-21,lostinnaworld,"Reussir à prendre une douche quand se lever c'est impossible c'est la fête ! 🎊🎉
  ","['#succeed', '#depressed', '#winner']","Reussir à prendre une douche quand se lever c'est impossible c'est la fête ! 🎊🎉
#succeed #depressed #WINNER",1
